,Amnion_2_corr,Amnion_2_pval,Amnion_2_qval,Amnion_2_ci_low,Amnion_2_ci_high,gene_annotation
ENSMUSG00000028607,0.1687326887954762,4.3568687874703405e-172,4.811958725594773e-172,0.15710963995951588,0.1803090003338326,Cpt2
ENSMUSG00000022427,0.16866872854334722,5.896062449199729e-172,6.511633541125083e-172,0.15704543042232913,0.18024530604549915,Tomm22
ENSMUSG00000020261,0.16866815172245275,5.912167646935217e-172,6.529126487385455e-172,0.15704485135372256,0.18024473162273819,Slc36a1
ENSMUSG00000031897,0.16851653404561284,1.2105582282582442e-171,1.3368247928842898e-171,0.1568926431417074,0.1800937440227342,Psmb10
ENSMUSG00000038374,0.16837460193394344,2.3662982334462866e-171,2.6128785350831225e-171,0.1567501587195327,0.1799524012432547,Rbm8a
ENSMUSG00000027163,0.16818936454648067,5.669829210434674e-171,6.260372673798889e-171,0.15656420123253253,0.17976793228152246,Commd9
ENSMUSG00000007038,0.1680136399635964,1.2976761432097288e-170,1.432707287889435e-170,0.15638779429238095,0.17959293590944667,Neu1
ENSMUSG00000029228,0.1678779995471886,2.4573081199683928e-170,2.7128840757886586e-170,0.15625162767701897,0.17945785709204795,Lnx1
ENSMUSG00000019326,0.16780027853702106,3.541916147713807e-170,3.910122538609235e-170,0.15617360535768682,0.17938045767740998,Aoc3
ENSMUSG00000026159,0.1676068524485947,8.791266707825948e-170,9.70474260197575e-170,0.1559794300240052,0.17918783132891256,Agfg1
ENSMUSG00000027442,0.16754921680580578,1.1523921469176034e-169,1.272076791256227e-169,0.15592157130056583,0.1791304338148697,Cst8
ENSMUSG00000031881,0.16747410753668535,1.6395387670367448e-169,1.809735908298618e-169,0.15584617143829174,0.1790556347506179,Cdh16
ENSMUSG00000050445,0.1674504744816551,1.8318332093586714e-169,2.021901139910722e-169,0.15582244697644748,0.1790320992735421,Cyp8b1
ENSMUSG00000033007,0.167448769647257,1.8465458827439516e-169,2.0380487531188807e-169,0.15582073554869022,0.1790304014776813,Asic4
ENSMUSG00000036083,0.16740230667873793,2.296304360270325e-169,2.5343371686306308e-169,0.15577409291391278,0.17898413030847155,Slc17a3
ENSMUSG00000070544,0.16734151027019298,3.053942691697362e-169,3.3703600919923417e-169,0.1557130614918757,0.17892358479034876,Top1
ENSMUSG00000015790,0.167269317090709,4.283933849889594e-169,4.727364999887155e-169,0.15564058935905334,0.1788516894187641,Surf1
ENSMUSG00000068105,0.16718822272954045,6.264202322317092e-169,6.912300917641763e-169,0.15555918179980613,0.17877092943671866,Tnfrsf13c
ENSMUSG00000020183,0.16710120720967167,9.415480268750326e-169,1.0389145276992405e-168,0.15547183038917173,0.1786842725372996,Cpm
ENSMUSG00000043964,0.16681849529403447,3.5330830682682345e-168,3.8979174751560033e-168,0.15518802842557605,0.17840272453290204,Orai3
ENSMUSG00000032098,0.16681312092739942,3.622942331614005e-168,3.9968762132458795e-168,0.1551826333556728,0.17839737227390057,Treh
ENSMUSG00000014226,0.16672477196272048,5.474146647796053e-168,6.03833446386417e-168,0.1550939441503682,0.17830938663732643,Cacybp
ENSMUSG00000022018,0.16665850522161926,7.459349474313653e-168,8.227770712671225e-168,0.15502742233252173,0.178243392291352,Rgcc
ENSMUSG00000025937,0.16665461364678028,7.596106161428824e-168,8.378238925220148e-168,0.15502351578134702,0.1782395167099254,Lactb2
ENSMUSG00000079197,0.16664833465937506,7.822059217019819e-168,8.62706966876019e-168,0.15501721263065502,0.1782332635268514,Psme2
ENSMUSG00000074577,0.16661302852198387,9.223409340670088e-168,1.0172183367717725e-167,0.15498177064307733,0.1781981024672894,Fam65c
ENSMUSG00000049811,0.16638942782880847,2.6168739647109176e-167,2.8859313471491914e-167,0.1547573102792676,0.17797541989346558,Fam161a
ENSMUSG00000035878,0.16634929928660208,3.1549461603948677e-167,3.479169876482878e-167,0.1547170275831978,0.17793545599613955,Hykk
ENSMUSG00000033707,0.16629599335140738,4.044231560219974e-167,4.459643982327455e-167,0.1546635169329756,0.17788236871273336,Lrrc24
ENSMUSG00000053111,0.16604489751794604,1.3011671160389176e-166,1.4347550091164783e-166,0.1544114577141041,0.1776323019241972,Fank1
ENSMUSG00000030830,0.16597790710652638,1.7766026514164672e-166,1.9588264908198807e-166,0.15434421053486538,0.17756558580107046,Itgal
ENSMUSG00000038697,0.16568815546018367,6.822446369115769e-166,7.521540334734187e-166,0.1540533495396026,0.17727701929910156,Taf5l
ENSMUSG00000074151,0.16565987131582147,7.778983443320858e-166,8.575708387607817e-166,0.154024957214028,0.17724885073601007,Nlrc5
ENSMUSG00000057342,0.16547827495431733,1.8052105349676664e-165,1.9900111824050892e-165,0.1538426667403546,0.17706799600362752,Sphk2
ENSMUSG00000028416,0.1654061760225196,2.520949925115804e-165,2.778896536678634e-165,0.15377029244589743,0.17699619130266286,Bag1
ENSMUSG00000095470,0.16532561991483705,3.6604385820113345e-165,4.034797883879962e-165,0.1536894288233021,0.17691596379303542,Gm21863
ENSMUSG00000029153,0.1652730629459615,4.668317538390524e-165,5.145523331203777e-165,0.15363667130744982,0.1768636211273343,Ociad2
ENSMUSG00000041372,0.1652100283189738,6.248817164741801e-165,6.88696678317281e-165,0.1535733962403181,0.17680084344012778,B4galnt3
ENSMUSG00000085250,0.16514668372407637,8.375404771850372e-165,9.230314119690742e-165,0.1535098101190664,0.17673775695348853,Gm15234
ENSMUSG00000039145,0.16505636550063624,1.2714272885555313e-164,1.4011438030708473e-164,0.15341914768829495,0.17664780658221105,Camk1d
ENSMUSG00000032469,0.16501868260450944,1.5132015782629572e-164,1.6675101054538656e-164,0.15338132123866285,0.17661027710545255,Dbr1
ENSMUSG00000103442,0.16482509910335183,3.69830133634104e-164,4.074886434045919e-164,0.15318700081614578,0.1764174812146013,Pcdha1
ENSMUSG00000023467,0.16470506346809444,6.432951686614058e-164,7.08767859494473e-164,0.15306650868893729,0.1762979335073797,Tulp2
ENSMUSG00000058620,0.16470276687910992,6.501417865275895e-164,7.162791627922539e-164,0.1530642033694669,0.1762956462503734,Adra2b
ENSMUSG00000048534,0.16468341342376616,7.108060784400619e-164,7.830795493969487e-164,0.1530447763469706,0.1762763714310435,Amica1
ENSMUSG00000020990,0.16467911207483404,7.250387210261144e-164,7.987235015315278e-164,0.1530404586487954,0.1762720875579346,Cdkl1
ENSMUSG00000027902,0.16466178083376837,7.853277379616917e-164,8.651007996426533e-164,0.15302306153692682,0.17625482672700576,Chil6
ENSMUSG00000022445,0.16440808142608113,2.525811699147503e-163,2.782132294188851e-163,0.1527683987202689,0.17600215718596857,Cyp2d26
ENSMUSG00000026012,0.16436918266581294,3.0207647818929386e-163,3.3271641884633e-163,0.1527293523808633,0.17596341619614075,Cd28
