,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000020190,-0.3033494189704087,0.0,0.0,-0.31214936342899874,-0.294497424797856,Mknk2
ENSMUSG00000035448,-0.3034620127542856,0.0,0.0,-0.31226128543663123,-0.2946106749564875,Ccr3
ENSMUSG00000018507,-0.3035201221245959,0.0,0.0,-0.31231904800933813,-0.29466912317743715,Trpv2
ENSMUSG00000022793,-0.3035306237176642,0.0,0.0,-0.3123294869217983,-0.29467968601505307,B4galt4
ENSMUSG00000021786,-0.3035719778776329,0.0,0.0,-0.3123705942315187,-0.2947212813705845,Oxsm
ENSMUSG00000086727,-0.3035760931633787,0.0,0.0,-0.31237468495059795,-0.294725420660313,4931428L18Rik
ENSMUSG00000002957,-0.3036573913200161,0.0,0.0,-0.3124554977217414,-0.2948071930877275,Ap2a2
ENSMUSG00000004462,-0.303663226610125,0.0,0.0,-0.31246129816772206,-0.2948130624242777,Tbccd1
ENSMUSG00000025726,-0.30377403031006117,0.0,0.0,-0.3125714401036661,-0.29492451274351117,Slc28a1
ENSMUSG00000047248,-0.30378513778653626,0.0,0.0,-0.31258248122880583,-0.29493568505338047,C2cd3
ENSMUSG00000048720,-0.3037892992583377,0.0,0.0,-0.31258661784113434,-0.29493987081596146,Tbc1d12
ENSMUSG00000078938,-0.3037929812467646,0.0,0.0,-0.31259027783411014,-0.2949435742966757,Syce3
ENSMUSG00000106437,-0.30379769195201,0.0,0.0,-0.31259496039817825,-0.29494831249936176,Gm43053
ENSMUSG00000021917,-0.30384607086818105,0.0,0.0,-0.31264305027987405,-0.2949969738392784,Spcs1
ENSMUSG00000097367,-0.3038909614875296,0.0,0.0,-0.3126876726648541,-0.29504212655964485,Gm26718
ENSMUSG00000092111,-0.30394506453512043,0.0,0.0,-0.31274145237956935,-0.2950965455490005,Vmn2r113
ENSMUSG00000020755,-0.3039489054503835,0.0,0.0,-0.3127452703384513,-0.2951004088959689,Sap30bp
ENSMUSG00000023930,-0.30395241282752733,0.0,0.0,-0.3127487567524563,-0.2951039367571422,Crisp2
ENSMUSG00000039904,-0.303992595035891,0.0,0.0,-0.31278869878005294,-0.29514435365766634,Gpr37
ENSMUSG00000028706,-0.3040798257409063,0.0,0.0,-0.31287540797465574,-0.29523209395991024,Nsun4
ENSMUSG00000030204,-0.3041011174393118,0.0,0.0,-0.31289657235798124,-0.2952535100659655,Ddx47
ENSMUSG00000026736,-0.30411915397075473,0.0,0.0,-0.31291450103199087,-0.29527165199203453,4930426L09Rik
ENSMUSG00000107283,-0.3041219495533092,0.0,0.0,-0.3129172798965594,-0.29527446391086065,Mpv17
ENSMUSG00000097047,-0.3041309807149205,0.0,0.0,-0.31292625704949584,-0.2952835478480331,1110020A21Rik
ENSMUSG00000028109,-0.3041503712932438,0.0,0.0,-0.31294553166185224,-0.2953030517448312,Hormad1
ENSMUSG00000002870,-0.3042583119116978,0.0,0.0,-0.31305282660561556,-0.29541162330267584,Mcm2
ENSMUSG00000020544,-0.30429156698545196,0.0,0.0,-0.3130858827103213,-0.29544507280653765,Cox11
ENSMUSG00000022089,-0.3043387681885925,0.0,0.0,-0.3131328014664827,-0.29549255001488295,Bin3
ENSMUSG00000027706,-0.30433997742746904,0.0,0.0,-0.3131340034688385,-0.29549376632525975,Sec62
ENSMUSG00000029621,-0.30441554506024726,0.0,0.0,-0.31320911882180397,-0.2955697759264058,Arpc1a
ENSMUSG00000027589,-0.3044425823924119,0.0,0.0,-0.3132359943061158,-0.2955969714175717,Pcmtd2
ENSMUSG00000028927,-0.30445370995787735,0.0,0.0,-0.31324705525690266,-0.2956081640795942,Padi2
ENSMUSG00000028233,-0.30447581849616856,0.0,0.0,-0.31326903143632806,-0.29563040196063445,Tgs1
ENSMUSG00000097372,-0.3045212630404054,0.0,0.0,-0.3133142038846849,-0.29567611240159253,Gm26876
