,Mesenchyme_3_corr,Mesenchyme_3_pval,Mesenchyme_3_qval,Mesenchyme_3_ci_low,Mesenchyme_3_ci_high,gene_annotation
ENSMUSG00000061847,0.0356454568134992,1.6642773944261907e-26,1.1167351349535893e-25,0.029092261846377504,0.042195587775988135,Defb39
ENSMUSG00000015488,0.03564202586003744,1.682735152681787e-26,1.128811843405553e-25,0.029088829435597353,0.04219215857401168,Cacfd1
ENSMUSG00000043733,0.035622069033835954,1.7941925554603593e-26,1.202593929065322e-25,0.029068864135676213,0.04217221193261479,Ptpn11
ENSMUSG00000031823,0.035620879216586215,1.8010640798541103e-26,1.206870231675167e-25,0.029067673813392175,0.04217102272241372,Zdhhc7
ENSMUSG00000030870,0.03560157854336023,1.9162454849529686e-26,1.2833513133269307e-25,0.029048364950326006,0.04215173189386211,Ubfd1
ENSMUSG00000100813,0.03560094193086111,1.9201665183275183e-26,1.2856266255243315e-25,0.029047728067776897,0.04215109560599606,Gm28874
ENSMUSG00000027678,0.03559778136832694,1.9397511832911883e-26,1.2983852522400561e-25,0.02904456616461602,0.04214793665507502,Ncoa3
ENSMUSG00000074671,0.035596860921653005,1.9454919434356486e-26,1.3018729407258665e-25,0.029043645327537705,0.04214701667772454,Tspyl3
ENSMUSG00000030834,0.035595926315851616,1.9513382468342725e-26,1.305429336138285e-25,0.02904271032533777,0.04214608254845479,Abcc6
ENSMUSG00000042116,0.0355857405072692,2.0161945435291268e-26,1.3484502433322562e-25,0.029032520197346243,0.04213590193261362,Vwa1
ENSMUSG00000001750,0.03557726181613489,2.0718074477066203e-26,1.384890183939367e-25,0.029024037911764382,0.042127427562892034,Tcirg1
ENSMUSG00000078427,0.03556774550631994,2.1360390624567963e-26,1.4274368824561585e-25,0.029014517568739014,0.04211791610221997,Sarnp
ENSMUSG00000067297,0.03556478095830852,2.1564490750977035e-26,1.4406840188244575e-25,0.029011551764533242,0.042114953064584834,Ifit1bl2
ENSMUSG00000022844,0.03555921438210557,2.1952969924691475e-26,1.4662386223912545e-25,0.02900598282986708,0.042109389324126785,Pdia5
ENSMUSG00000028423,0.03555289396479648,2.240247416105858e-26,1.4958540810506127e-25,0.028999659735198368,0.042103072126094494,Nfx1
ENSMUSG00000073991,0.03555255619249827,2.2426751500144308e-26,1.4970679794223574e-25,0.02899932181983293,0.04210273452582439,Cnbd1
ENSMUSG00000075107,0.035551208690998745,2.2523862834232127e-26,1.503141832851501e-25,0.028997973747598993,0.042101387710595135,Olfr1216
ENSMUSG00000066441,0.035548832649876655,2.2696115310373956e-26,1.5142256062508189e-25,0.028995596700162496,0.04209901287951121,Rdh11
ENSMUSG00000022353,0.03553749990582746,2.353582685530793e-26,1.5698223878063578e-25,0.028984259157425106,0.04208768590583061,Mtss1
ENSMUSG00000018481,0.035536944770220937,2.3577742292574512e-26,1.5717641291536505e-25,0.028983703786797675,0.04208713105284291,Appbp2
ENSMUSG00000020654,0.0355305161652931,2.4068556900355033e-26,1.6040477986360388e-25,0.0289772724605655,0.042080705720415314,Adcy3
ENSMUSG00000024548,0.035514341995868434,2.53486866845289e-26,1.688903542682642e-25,0.02896109144682382,0.0420645397821027,Setbp1
ENSMUSG00000022270,0.03551229445353002,2.5515482085614918e-26,1.6995553884048223e-25,0.028959043038285275,0.0420624932815238,Fam134b
ENSMUSG00000024429,0.035489104917318735,2.748218093804474e-26,1.8295621106043236e-25,0.02893584369572573,0.04203931553997203,Gnl1
ENSMUSG00000028717,0.035486245367373354,2.77348774762558e-26,1.8458842824533275e-25,0.028932982937028107,0.042036457443962366,Tal1
ENSMUSG00000049299,0.035482128554900606,2.8102727551821097e-26,1.869859530765072e-25,0.028928864384537786,0.04203234272449113,Trappc1
ENSMUSG00000020589,0.03547708874865647,2.855964015720425e-26,1.8997460989966915e-25,0.028923822448465183,0.042027305480199166,Fam49a
ENSMUSG00000028034,0.03547578107021501,2.8679393680893964e-26,1.9071952157456898e-25,0.028922514217451657,0.04202599846645299,Fubp1
ENSMUSG00000032252,0.03547211508215686,2.9017774873476806e-26,1.9286529742653022e-25,0.02891884668041478,0.04202233434170356,Glce
ENSMUSG00000038267,0.035471116677156224,2.911061423673804e-26,1.934299866685771e-25,0.028917847853591708,0.0420213364441309,Slc22a23
ENSMUSG00000020849,0.03547062472239208,2.9156468196139563e-26,1.936822530172128e-25,0.028917355690983297,0.04202084473939235,Ywhae
ENSMUSG00000010110,0.03547026548777294,2.9189996843495895e-26,1.9385252975426326e-25,0.028916996304594374,0.042020485687344594,Stx5a
ENSMUSG00000026715,0.03546642204421728,2.9551119891487093e-26,1.9619770026386997e-25,0.02891315123736304,0.04201664419701043,Serpinc1
ENSMUSG00000093445,0.03545842882859528,3.031639144535035e-26,2.0122412618714296e-25,0.028905154645601266,0.042008655042886055,Lrch4
ENSMUSG00000005611,0.035457027142983245,3.045259914579756e-26,2.0207357141287075e-25,0.028903752368037775,0.042007254069409534,Mrvi1
ENSMUSG00000071552,0.03544964315364934,3.1180210606640077e-26,2.0678998671372965e-25,0.028896365260767675,0.04199987383113435,Tigit
ENSMUSG00000013160,0.03544901308018078,3.1243089666259576e-26,2.0715104982068734e-25,0.02889573492127976,0.041999244077709344,Atp6v0d1
ENSMUSG00000029767,0.035409180417101366,3.548421212516568e-26,2.3508051162899833e-25,0.02885588545128184,0.04195943163692264,Calu
ENSMUSG00000038740,0.03540252054345362,3.6246994012088753e-26,2.4006911167650475e-25,0.028849222769612135,0.04195277514233759,Mvb12b
ENSMUSG00000001441,0.03540010299776754,3.652788755179498e-26,2.418642651487784e-25,0.028846804204753263,0.04195035882311327,Npepps
ENSMUSG00000047423,0.035388689805907765,3.788339496850055e-26,2.5077193671249003e-25,0.028835386202432374,0.04193895142032379,AI837181
ENSMUSG00000110721,0.035378521997727716,3.913292131639711e-26,2.5890366051204036e-25,0.0288252141101391,0.04192878876808436,RP24-282C4.5
ENSMUSG00000094035,0.03537410741632015,3.9688070132817076e-26,2.625057914603784e-25,0.028820797669110502,0.041924376424821774,Ldlrad2
ENSMUSG00000031936,0.03536875272714525,4.037192715270224e-26,2.6695705775737824e-25,0.028815440724642115,0.04191902445007341,Hephl1
ENSMUSG00000028559,0.03534031344969403,4.420451232390074e-26,2.919852533162257e-25,0.02878698947541559,0.04189059958290677,Osbpl9
ENSMUSG00000069518,0.03532422934000534,4.6529516683639765e-26,3.0701227992924574e-25,0.028770898599673862,0.04187452361840027,Gm10271
ENSMUSG00000048583,0.0353036949297815,4.9674739064528785e-26,3.275011260774196e-25,0.028750355556238658,0.04185399960211403,Igf2
ENSMUSG00000026837,0.03530169484577125,4.9992127100054847e-26,3.2950515558672395e-25,0.028748354631635838,0.041852000530194285,Col5a1
ENSMUSG00000021557,0.035297017182728055,5.0742282471869844e-26,3.342700615104235e-25,0.028743675002875856,0.041847325233956074,Agtpbp1
ENSMUSG00000021012,0.03527998999007499,5.356837399062616e-26,3.525089033014885e-25,0.028726640657229893,0.04183030665430312,Zc3h14
ENSMUSG00000027864,0.03527949485888054,5.365284650046518e-26,3.5297017344035937e-25,0.02872614531809158,0.04182981177350794,Ptgfrn
ENSMUSG00000029634,0.0352789584365838,5.374451254880322e-26,3.534785084645638e-25,0.028725608670513287,0.04182927562248871,Rnf6
ENSMUSG00000022836,0.03526952245951149,5.538259041440073e-26,3.641546223498572e-25,0.028716168731226385,0.04181984441672716,Mylk
ENSMUSG00000030062,0.03526938882142411,5.540614174259294e-26,3.6421193897299645e-25,0.02871603503703209,0.04181971084620562,Rpn1
ENSMUSG00000018565,0.03525882370351211,5.729981459883358e-26,3.7655916703173503e-25,0.028705465484179203,0.041809151069151826,Elp5
ENSMUSG00000003934,0.03525824917132115,5.740461221187823e-26,3.771469197286685e-25,0.028704890710857713,0.04180857682735532,Efnb3
ENSMUSG00000034210,0.03525406017574574,5.81744704444407e-26,3.8210262128194437e-25,0.028700699957296467,0.041804389948956244,Efcab14
ENSMUSG00000038215,0.03524777990035871,5.934787878024487e-26,3.8970556828365124e-25,0.028694417046712765,0.0417981128472763,Cep44
ENSMUSG00000021797,0.03524314866775257,6.022817968662469e-26,3.95380285472195e-25,0.028689783871178206,0.04179348395471012,9230112D13Rik
ENSMUSG00000052105,0.03524198935597167,6.045055855006324e-26,3.967340586798056e-25,0.02868862407307846,0.04179232522865495,Mtcl1
ENSMUSG00000046240,0.03523480916850205,6.184610358013829e-26,4.05676071359753e-25,0.028681440873990317,0.04178514866848004,Hepacam
ENSMUSG00000110485,0.03522232427235805,6.434912003352523e-26,4.2198172945061735e-25,0.028668950742861465,0.041772670077859696,RP24-325F22.1
ENSMUSG00000022680,0.035220766478127455,6.466839534376403e-26,4.239622009292641e-25,0.028667392295582877,0.04177111307025303,Pdxdc1
ENSMUSG00000109006,0.03521241997750148,6.640597212332693e-26,4.352374339487248e-25,0.028659042296535816,0.04176277078373494,B230209E15Rik
ENSMUSG00000022706,0.0352014364040426,6.876322993078606e-26,4.503267061244757e-25,0.028648054120725092,0.04175179275443756,Mrpl40
ENSMUSG00000029754,0.03519626509690767,6.990161290250391e-26,4.576598399952736e-25,0.02864288064725042,0.04174662405706774,Dlx6
ENSMUSG00000048473,0.03519505808366138,7.016999545119462e-26,4.592945156805466e-25,0.028641673128418334,0.04174541765290539,Sult6b2
ENSMUSG00000015966,0.03519149410228644,7.096843068141546e-26,4.642730908846555e-25,0.02863810765429787,0.04174185546987795,Il17rb
ENSMUSG00000035439,0.03518421703176611,7.262677568727298e-26,4.749953640580517e-25,0.028630827536351725,0.0417345820707737,Haus8
ENSMUSG00000086344,0.03518250035937907,7.302354743803656e-26,4.774631522499797e-25,0.028629110145173487,0.04173286626437829,Gm11345
ENSMUSG00000107419,0.035171220885110495,7.568452301741853e-26,4.947301408742438e-25,0.028617825949016792,0.04172159247918626,Gm43902
ENSMUSG00000027006,0.035167796185469856,7.651131324513975e-26,5.000015338819992e-25,0.0286143998160363,0.041718169506545895,Dnajc10
ENSMUSG00000041609,0.03516501992912178,7.7188121465315e-26,5.042902496584391e-25,0.028611622397854405,0.041715394650089624,Ccdc64
ENSMUSG00000028597,0.03516482681257128,7.723542041640072e-26,5.044650284819023e-25,0.028611429200490448,0.04171520163091193,Gpx7
ENSMUSG00000022000,0.035164213120981225,7.738591922883564e-26,5.053135874750991e-25,0.02861081525209219,0.04171458824875283,Zc3h13
