,Forebrain/Midbrain/Hindbrain_corr,Forebrain/Midbrain/Hindbrain_pval,Forebrain/Midbrain/Hindbrain_qval,Forebrain/Midbrain/Hindbrain_ci_low,Forebrain/Midbrain/Hindbrain_ci_high,gene_annotation
ENSMUSG00000010911,0.03402598635772908,2.7019232822018308e-24,2.968391821398754e-24,0.027472120690145565,0.04057692689636542,Apip
ENSMUSG00000024826,0.03401394727304578,2.8036657121636823e-24,3.0800304516999743e-24,0.027460076748432163,0.0405648937012843,Dpf2
ENSMUSG00000008668,0.033909413781347646,3.862590564197861e-24,4.241817933183606e-24,0.02735550116388885,0.040460411268200415,Rps18
ENSMUSG00000051344,0.033691315910966815,7.513592812383807e-24,8.246110175211088e-24,0.027137315933204273,0.0402424194648501,Plekhm3
ENSMUSG00000034424,0.033607614622241114,9.688586733479545e-24,1.0629823106639994e-23,0.02705358128328106,0.04015875871678278,Gcsh
ENSMUSG00000049295,0.03360008173494135,9.91251876405739e-24,1.0875023937402788e-23,0.027046045398075855,0.04015122947352628,Zfp219
ENSMUSG00000002767,0.0335142259070854,1.2856807887453514e-23,1.410079278355931e-23,0.026960155454324602,0.040065415125969187,Mrpl2
ENSMUSG00000070493,0.03343773615394583,1.620022574321337e-23,1.776453516960137e-23,0.02688363538852838,0.03998896224660914,Chchd2
ENSMUSG00000026019,0.0333388045509931,2.1828693986130125e-23,2.393008102998155e-23,0.026784664693199053,0.039890078222318194,Wdr12
ENSMUSG00000054814,0.03326120028942689,2.756459479925623e-23,3.0212764799613345e-23,0.026707029856585667,0.03981251119275757,Usp46
ENSMUSG00000027555,0.03323646598156039,2.968910471048814e-23,3.253556948990827e-23,0.026682285820346065,0.03978778873501551,Car13
ENSMUSG00000036111,0.03291772602660084,7.69164572105455e-23,8.422321190943329e-23,0.026363421218816026,0.03946920076962311,Lmo1
ENSMUSG00000002308,0.0328865091082843,8.439147872296155e-23,9.240008854825864e-23,0.026332192164507974,0.03943799866532372,Cd320
ENSMUSG00000028081,0.032857707755849584,9.192376025293509e-23,1.0062922069422429e-22,0.026303379626511577,0.03940921096926533,Rps3a1
ENSMUSG00000006711,0.032754280562303874,1.248811891669889e-22,1.3662862423367548e-22,0.026199912354785797,0.03930583272684283,D130043K22Rik
ENSMUSG00000053286,0.03270553806782756,1.4423347146874976e-22,1.5777323196706367e-22,0.026151151021211346,0.0392571132531103,Trmt1l
ENSMUSG00000023067,0.03270207278643881,1.4571720396148744e-22,1.5937494617170525e-22,0.02614768440167003,0.03925364960716406,Cdkn1a
ENSMUSG00000029088,0.03264926881984261,1.7028759810260774e-22,1.8619020746449456e-22,0.026094860063804737,0.03920087054196691,Kcnip4
ENSMUSG00000070509,0.0323536291620595,4.0558483901667784e-22,4.4310590341910185e-22,0.025799107027222087,0.038905369627210605,Rgma
ENSMUSG00000022899,0.0323385345765891,4.238720509647271e-22,4.630436749849156e-22,0.025784006683714944,0.038890282094847156,Slc15a2
ENSMUSG00000047604,0.03228889112008878,4.899637533937985e-22,5.351241135820524e-22,0.02573434431113215,0.03884066181371596,Frat2
ENSMUSG00000039834,0.03225344792784831,5.432934109924885e-22,5.933164232135744e-22,0.025698887633455673,0.038805235147875504,Zfp335
ENSMUSG00000106943,0.032189118552468206,6.551649834262947e-22,7.152657153756231e-22,0.025634533824145263,0.03874093572582721,Dancr
ENSMUSG00000079003,0.03217801859526595,6.766523061570205e-22,7.385927808992649e-22,0.025623429656393082,0.038729840931548,Samd1
ENSMUSG00000052253,0.0321643389423731,7.040946866317406e-22,7.684788951403643e-22,0.0256097448166186,0.03871616763924986,Zfp622
ENSMUSG00000062944,0.03212449545942483,7.904558839070898e-22,8.626604819170054e-22,0.025569886240308915,0.03867634266824825,9130023H24Rik
ENSMUSG00000071645,0.031970402247299905,1.234891141850936e-21,1.347153972928294e-21,0.02541573485131764,0.03852232085449061,Tut1
ENSMUSG00000053441,0.03196956955545001,1.2378647208827349e-21,1.350337878309544e-21,0.025414901845937247,0.038521488547618866,Adamts19
ENSMUSG00000048100,0.031961387167166636,1.2674638256027329e-21,1.3825035250876672e-21,0.025406716377252593,0.03851330994181289,Taf13
ENSMUSG00000027978,0.031927663821212045,1.3970254544298599e-21,1.5236892611239802e-21,0.02537298034483844,0.03847960217590468,Prss12
ENSMUSG00000049321,0.031924760230800854,1.4087749563464377e-21,1.536435799938599e-21,0.025370075662817265,0.03847669992624308,Zfp2
ENSMUSG00000029836,0.03175739384628139,2.2800857590193528e-21,2.4854888582978798e-21,0.02520264654365982,0.03830941063729655,Cbx3
ENSMUSG00000023004,0.03168180656263319,2.8316341217093667e-21,3.0860387498316925e-21,0.0251270310478551,0.03823385805175063,Tuba1b
ENSMUSG00000020333,0.03165960744784056,3.0173611349154487e-21,3.2878683909304144e-21,0.025104823661725506,0.03821166911316031,Acsl6
ENSMUSG00000044816,0.031635634268638996,3.231476673179172e-21,3.521023178444727e-21,0.025080841557440278,0.038187706916146015,D630023F18Rik
ENSMUSG00000020476,0.031632052038313485,3.264736326500455e-21,3.557105098439655e-21,0.025077257994117894,0.03818412632620415,Dbnl
ENSMUSG00000014158,0.03161970679378766,3.3819725292678052e-21,3.684513202812529e-21,0.025064908157048465,0.03817178673355378,Trpv4
ENSMUSG00000083012,0.03149482894231875,4.8286845327395545e-21,5.258310238970174e-21,0.02493998396235738,0.03804696594107779,Fam220a
ENSMUSG00000015542,0.03141111657716838,6.125883243137887e-21,6.669150646750683e-21,0.02485624064545747,0.03796329171117859,Nat9
ENSMUSG00000028936,0.031385701755916845,6.5839873938320106e-21,7.167563450244469e-21,0.02483081644555254,0.03793788844949236,Rpl22
ENSMUSG00000033720,0.03136361483561036,7.009513644819605e-21,7.630129860678827e-21,0.02480872138155111,0.03791581156822539,Sfxn5
ENSMUSG00000071866,0.031258095137247865,9.448669878880368e-21,1.0282511540546554e-20,0.02470316286527491,0.03781033974284592,Ppia
ENSMUSG00000100168,0.03125092244294394,9.642070290803144e-21,1.0492514394991525e-20,0.02469598753763149,0.03780317029740576,Gm28526
ENSMUSG00000039754,0.031139330791541936,1.3207427358251442e-20,1.436915657818006e-20,0.024584355004137196,0.03769162910443247,Alkbh4
ENSMUSG00000055471,0.031115660367976652,1.411698237890858e-20,1.5357355282332554e-20,0.024560675929823327,0.03766796936293989,Alk
ENSMUSG00000048796,0.031063254966069355,1.635689842706738e-20,1.7789349731178664e-20,0.024508251401661577,0.0376155875845921,Cyb561d1
ENSMUSG00000006179,0.03085602467722064,2.921347360413178e-20,3.175495656477813e-20,0.024300945833704946,0.037408450359285125,Prss16
ENSMUSG00000036639,0.030845886982074962,3.005127181672432e-20,3.266419451231696e-20,0.02429080447037301,0.03739831720235689,Nudt1
ENSMUSG00000039405,0.030685866011831268,4.689971374518071e-20,5.094150468375848e-20,0.024130725777453562,0.03723836768822909,Prss23
ENSMUSG00000030203,0.03065071630972692,5.170106262205275e-20,5.614421201718958e-20,0.024095563441196267,0.037203233636976314,Dusp16
ENSMUSG00000093575,0.030631502313143075,5.452779838560899e-20,5.920601919173323e-20,0.024076342545220134,0.037184028188820856,Gm20695
