,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000024045,0.6073980062441153,0.0,0.0,0.603241642660077,0.6115213789742063,Akap8
ENSMUSG00000052488,0.6073028756302711,0.0,0.0,0.6031457535762506,0.6114270059575003,Cherp
ENSMUSG00000020738,0.6061783897574695,0.0,0.0,0.6020123113578474,0.6103114663278311,Sumo2
ENSMUSG00000020453,0.6060361821598794,0.0,0.0,0.6018689722959003,0.610170388945203,Patz1
ENSMUSG00000031939,0.6046622213984718,0.0,0.0,0.6004840935451913,0.6088073344276272,Taf1d
ENSMUSG00000067148,0.6046134531571585,0.0,0.0,0.600434938234391,0.6087589528497402,Polr1c
ENSMUSG00000003435,0.6033966426915831,0.0,0.0,0.5992084802679004,0.6075517799937656,Supt5
ENSMUSG00000020849,0.6032131636856051,0.0,0.0,0.5990235482512684,0.607369752547013,Ywhae
ENSMUSG00000005732,0.6022336889570887,0.0,0.0,0.5980363244081127,0.6063980193622416,Ranbp1
ENSMUSG00000035726,0.598521693142979,0.0,0.0,0.5942950767360936,0.602715249417876,Supt16
ENSMUSG00000021495,0.5982192333080824,0.0,0.0,0.5939902414688771,0.6024151630857398,Fam193b
ENSMUSG00000012405,0.5981220706868756,0.0,0.0,0.5938923160181888,0.6023187626801585,Rpl15
ENSMUSG00000026851,0.5981210423026896,0.0,0.0,0.593891279560768,0.6023177423627256,BC005624
ENSMUSG00000017286,0.5966327350170988,0.0,0.0,0.5923913031692719,0.6008410951447892,Glod4
ENSMUSG00000026095,0.5965852845075963,0.0,0.0,0.5923434811066937,0.6007940159114383,Asnsd1
ENSMUSG00000031796,0.5960516797582419,0.0,0.0,0.5918057001148015,0.6002645843382196,Cfap20
ENSMUSG00000020091,0.5946159651455104,0.0,0.0,0.5903587676880739,0.5988400797239576,Eif4ebp2
ENSMUSG00000020677,0.5926951017705123,0.0,0.0,0.5884229386298758,0.5969341725652849,Ddx52
ENSMUSG00000019432,0.5924902289569584,0.0,0.0,0.5882164725174,0.5967308921076602,Ddx39b
ENSMUSG00000018583,0.5924889486193039,0.0,0.0,0.5882151822242923,0.5967296217196062,G3bp1
ENSMUSG00000049489,0.5918257470024154,0.0,0.0,0.5875468267106744,0.59607157103516,Fam58b
ENSMUSG00000016946,0.5917179321614782,0.0,0.0,0.5874381745667833,0.5959645930279875,Kctd5
ENSMUSG00000032480,0.5915772991144832,0.0,0.0,0.5872964495786058,0.5958250513155056,Dhx30
ENSMUSG00000019777,0.5913401669738095,0.0,0.0,0.5870574768268729,0.5955897587766216,Hdac2
ENSMUSG00000028936,0.5910415403999728,0.0,0.0,0.5867565333862306,0.5952934478230194,Rpl22
ENSMUSG00000023150,0.5906632153621718,0.0,0.0,0.5863752748481087,0.5949180547453617,Ivns1abp
ENSMUSG00000019952,0.5906212180345993,0.0,0.0,0.5863329519939645,0.5948763827760807,Poc1b
ENSMUSG00000006728,0.5887415492533898,0.0,0.0,0.5844387376350508,0.5930112525911533,Cdk4
ENSMUSG00000021218,0.5886172215487264,0.0,0.0,0.5843134494897346,0.5928878849032803,Gdi2
ENSMUSG00000046679,0.5882402248272747,0.0,0.0,0.5839335416951538,0.5925137979984069,C87436
ENSMUSG00000070822,0.5882057684593117,0.0,0.0,0.5838988193579341,0.5924796074870092,Zscan18
ENSMUSG00000035764,0.5880538691700312,0.0,0.0,0.5837457477434587,0.5923288800304287,Fbxo45
ENSMUSG00000057134,0.5877467011937787,0.0,0.0,0.5834362100483257,0.5920240807985507,Ado
ENSMUSG00000039218,0.5874574085876191,0.0,0.0,0.5831446867720745,0.5917370179708737,Srrm2
ENSMUSG00000021175,0.5870703341087922,0.0,0.0,0.582754629386542,0.5913529252454858,Cdca7l
ENSMUSG00000024369,0.5859632660754602,0.0,0.0,0.5816390409469495,0.5902543745706016,Nelfe
ENSMUSG00000045948,0.585812286258215,0.0,0.0,0.581486900393462,0.590104555102697,Mrps12
ENSMUSG00000005897,0.5855188962892256,0.0,0.0,0.5811912557009186,0.5898134191251371,Nr2c1
ENSMUSG00000079104,0.5854491605701576,0.0,0.0,0.5811209842257451,0.5897442189919851,Prps1l3
ENSMUSG00000021474,0.5854206742146757,0.0,0.0,0.5810922790377296,0.589715951399939,Sfxn1
ENSMUSG00000005846,0.584472894705402,0.0,0.0,0.5801372248146337,0.5887754444453026,Rsl1d1
ENSMUSG00000064120,0.5844713498600449,0.0,0.0,0.5801356681214953,0.5887739114444288,Mocs1
ENSMUSG00000027349,0.5839994500054431,0.0,0.0,0.5796601506388144,0.5883056282441979,Fam98b
ENSMUSG00000003437,0.5836809687343464,0.0,0.0,0.5793392295310851,0.5879895861905466,Paf1
ENSMUSG00000005718,0.5834886828640518,0.0,0.0,0.5791454712396604,0.587798772382345,Tfap4
ENSMUSG00000030231,0.5824674555431454,0.0,0.0,0.5781164321359169,0.5867853551240538,Plekha5
ENSMUSG00000033307,0.5821393063841662,0.0,0.0,0.5777857757688362,0.5864597126870412,Mif
