,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000034157,0.3146628562293301,0.0,0.0,0.3038648962992383,0.3253799853389119,Cipc
ENSMUSG00000032011,0.31459499152964626,0.0,0.0,0.3037965285877649,0.32531263725430337,Thy1
ENSMUSG00000032717,0.31459175131670714,0.0,0.0,0.3037932643612143,0.3253094217045292,Mdfi
ENSMUSG00000031074,0.31458237613630596,0.0,0.0,0.30378381970164076,0.3253001178827397,Fgf3
ENSMUSG00000040612,0.3145199893604923,0.0,0.0,0.30372097063341147,0.325238205907203,Ildr2
ENSMUSG00000036395,0.3144989168738842,0.0,0.0,0.30369974201874694,0.32521729377392583,Glb1l2
ENSMUSG00000097566,0.3144871954483091,0.0,0.0,0.30368793375265635,0.3252056615392494,A930024N18Rik
ENSMUSG00000029501,0.31440197412137466,0.0,0.0,0.3036020811462963,0.32512108858256467,Ankle2
ENSMUSG00000069744,0.31437742502336374,0.0,0.0,0.30357735023267196,0.3250967262241233,Psmb3
ENSMUSG00000060572,0.31437717363442413,0.0,0.0,0.30357709698197,0.3250964767473703,Mfap2
ENSMUSG00000032556,0.31437386449344495,0.0,0.0,0.30357376333395264,0.3250931927771882,Bfsp2
ENSMUSG00000053094,0.31436756097402613,0.0,0.0,0.30356741313227675,0.3250869372044245,Tmem248
ENSMUSG00000032086,0.31434898689732504,0.0,0.0,0.3035487015062799,0.32506850440284424,Bace1
ENSMUSG00000028645,0.3143353431333861,0.0,0.0,0.3035349567095102,0.3250549644086943,Slc2a1
ENSMUSG00000030884,0.3143088017618842,0.0,0.0,0.3035082188105532,0.32502862488917056,Uqcrc2
ENSMUSG00000042682,0.3142329335458139,0.0,0.0,0.30343178891673706,0.32495333357302486,Selenok
ENSMUSG00000097881,0.3142314775368646,0.0,0.0,0.3034303221298264,0.32495188863420044,Celrr
ENSMUSG00000047767,0.3142226795598819,0.0,0.0,0.3034214590277839,0.3249431575477084,Atg16l2
ENSMUSG00000033961,0.31421380971468743,0.0,0.0,0.30341252352743325,0.3249343551375644,Zfp446
ENSMUSG00000020052,0.3141996235314381,0.0,0.0,0.3033982323411054,0.3249202768041948,Ascl1
ENSMUSG00000085981,0.3141485304613974,0.0,0.0,0.3033467611314129,0.3248695721277639,Gm11375
ENSMUSG00000035818,0.31414106334962494,0.0,0.0,0.3033392387608488,0.32486216177348826,Plekhs1
ENSMUSG00000047712,0.31408844088816057,0.0,0.0,0.3032862269160922,0.32480993925788787,Ust
ENSMUSG00000027938,0.31406950853495214,0.0,0.0,0.3032671544880726,0.3247911507800253,Creb3l4
ENSMUSG00000047692,0.31405069194043483,0.0,0.0,0.30324819868378367,0.3247724771727673,4930533K18Rik
ENSMUSG00000034463,0.3140355668623942,0.0,0.0,0.3032329617129118,0.3247574670241005,Scara3
ENSMUSG00000066643,0.31400386918902606,0.0,0.0,0.30320102956330586,0.3247260101910606,Wdr35
ENSMUSG00000039477,0.3138762243018009,0.0,0.0,0.30307244069798633,0.3245993349152536,Tnrc18
ENSMUSG00000030301,0.313846132595791,0.0,0.0,0.30304212651070733,0.32456947173472755,Ccdc91
ENSMUSG00000041607,0.3138391207931777,0.0,0.0,0.3030350628698823,0.32456251317878526,Mbp
ENSMUSG00000034557,0.3138383404659248,0.0,0.0,0.3030342767737484,0.3245617387771591,Zfyve9
ENSMUSG00000031862,0.3137897858341552,0.0,0.0,0.3029853632113857,0.32451355282988525,Atp13a1
ENSMUSG00000008482,0.3137702405624279,0.0,0.0,0.3029656734711399,0.3244941559533878,Rnf151
ENSMUSG00000037960,0.31376485470860643,0.0,0.0,0.30296024780949954,0.3244888109894576,Card19
ENSMUSG00000001017,0.31373655409809825,0.0,0.0,0.30293173803557444,0.3244607252285,Chtop
ENSMUSG00000030157,0.3136245929539268,0.0,0.0,0.3028189496014804,0.32434961387359884,Clec2d
ENSMUSG00000024841,0.3136030799125571,0.0,0.0,0.30279727763318,0.3243282640831209,Eif1ad
ENSMUSG00000030697,0.3135881868016314,0.0,0.0,0.302782274506402,0.32431348398159743,Ppp4c
ENSMUSG00000050796,0.3135723358451594,0.0,0.0,0.3027663064643276,0.32429775329693755,B3galt6
ENSMUSG00000058443,0.313542036597154,0.0,0.0,0.30273578342300606,0.3242676839330922,Rpl10-ps3
ENSMUSG00000003123,0.31353124129240983,0.0,0.0,0.302724908388403,0.3242569705284297,Lipe
ENSMUSG00000048387,0.31351652535456703,0.0,0.0,0.30271008376898556,0.3242423662306655,Osr1
ENSMUSG00000032300,0.3134844197970443,0.0,0.0,0.30267774112052687,0.3242105042190087,1700017B05Rik
ENSMUSG00000096932,0.31348285632752476,0.0,0.0,0.3026761661058396,0.3242089526090119,5033403F01Rik
ENSMUSG00000057895,0.31347216582720655,0.0,0.0,0.3026653966649694,0.32419834319873825,Zfp105
ENSMUSG00000052926,0.3134486083018827,0.0,0.0,0.30264166519643726,0.3241749643534485,Rnaseh2a
