,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000097213,0.5234041886607665,0.0,0.0,0.5146809803932706,0.5320190475970591,Gm26745
ENSMUSG00000025352,0.5229297202239154,0.0,0.0,0.5142005970188089,0.5315505183054385,Gdf11
ENSMUSG00000075112,0.5229008617563589,0.0,0.0,0.5141713789652653,0.5315220209027414,Olfr1211
ENSMUSG00000032118,0.5228774991198472,0.0,0.0,0.5141477252374675,0.5314989505552957,Fez1
ENSMUSG00000028437,0.5226690996103017,0.0,0.0,0.5139367297214676,0.5312931577582469,Ubap1
ENSMUSG00000031774,0.522643671907211,0.0,0.0,0.5139109853410051,0.5312680480414755,Fam192a
ENSMUSG00000017692,0.5224887199568383,0.0,0.0,0.5137541039544169,0.5311150335163085,Rhbdl3
ENSMUSG00000024033,0.5224645649312462,0.0,0.0,0.5137296482070426,0.5310911804598134,Rsph1
ENSMUSG00000005150,0.5223384280904406,0.0,0.0,0.513601941236439,0.5309666202707185,Wdr83
ENSMUSG00000045102,0.5220054650001336,0.0,0.0,0.5132648353380203,0.5306378172726832,Poln
ENSMUSG00000062762,0.5218095135024782,0.0,0.0,0.5130664470246467,0.5304443128088929,Ei24
ENSMUSG00000025134,0.5217879405782899,0.0,0.0,0.5130446058807387,0.5304230092314671,Alyref
ENSMUSG00000084799,0.5217742522642722,0.0,0.0,0.5130307473835294,0.5304094918159806,Ino80dos
ENSMUSG00000061937,0.5217188614470938,0.0,0.0,0.5129746679534982,0.5303547925080386,Csn1s2a
ENSMUSG00000028521,0.5216364566118555,0.0,0.0,0.5128912388080766,0.5302734162969965,Slc35d1
ENSMUSG00000109260,0.5214178787295723,0.0,0.0,0.5126699447549833,0.5300575660577423,Gm44906
ENSMUSG00000049532,0.521411280892415,0.0,0.0,0.5126632649474886,0.5300510505378772,Sall2
ENSMUSG00000037826,0.5210772219756531,0.0,0.0,0.5123250571272835,0.5297211581421751,Ppm1k
ENSMUSG00000053560,0.5210388461771635,0.0,0.0,0.512286204887665,0.5296832608150502,Ier2
ENSMUSG00000036678,0.5210107930962335,0.0,0.0,0.5122578035463156,0.5296555574794926,Aaas
