,NMP_corr,NMP_pval,NMP_qval,NMP_ci_low,NMP_ci_high,gene_annotation
ENSMUSG00000082101,0.028751541284480774,8.510486335397335e-18,9.688387838210014e-18,0.022195729891660087,0.03530488015987196,Slfn14
ENSMUSG00000047986,0.028742729045047294,8.707945570441572e-18,9.912257390026495e-18,0.022186914707007056,0.03529607162222202,Palm3
ENSMUSG00000084957,0.028741883833430328,8.727120519715824e-18,9.933623690313532e-18,0.02218606921295772,0.035295226765602095,Bbip1
ENSMUSG00000003032,0.028727511250312286,9.059637677773206e-18,1.0311154471754485e-17,0.022171691828593115,0.035280860217673744,Klf4
ENSMUSG00000091275,0.028721505982036037,9.202248276806267e-18,1.0472980099761159e-17,0.022165684555024608,0.035274857470266714,Gm3248
ENSMUSG00000038217,0.028709938505874277,9.483220046410619e-18,1.0792250791669301e-17,0.02215411321756018,0.035263294848524473,Tlcd2
ENSMUSG00000040828,0.028702629214587005,9.665109060832029e-18,1.09987373191911e-17,0.02214680148728708,0.0352559886237577,Catsperd
ENSMUSG00000028011,0.028696167895160607,9.828760828521712e-18,1.1184451977283328e-17,0.02214033801241258,0.035249530014512614,Tdo2
ENSMUSG00000020000,0.028647463720860387,1.115354485551939e-17,1.268961229345283e-17,0.022091617608396633,0.035200846251419615,Moxd1
ENSMUSG00000021940,0.028643972745280872,1.1255000228970555e-17,1.2804446764361479e-17,0.02208812547071355,0.035197356737662326,Ptpn20
ENSMUSG00000049521,0.028633360181451573,1.1569050197582936e-17,1.3161121325690681e-17,0.022077509375072454,0.035186748616790525,Cdc42ep1
ENSMUSG00000096257,0.028620255431361062,1.1968802807050114e-17,1.3615254900555734e-17,0.022064400265822137,0.035173649350975424,Ccer2
ENSMUSG00000018347,0.028619794884484517,1.1983096706805952e-17,1.3630883540840426e-17,0.02206393956579043,0.03517318899679458,Zkscan6
ENSMUSG00000024580,0.028613866191756137,1.2168615523488942e-17,1.3841271639226337e-17,0.022058008901720112,0.03516726278442023,Grpel2
ENSMUSG00000071324,0.02861343664176047,1.2182166453714925e-17,1.3856043304531124e-17,0.02205757920891326,0.03516683341411508,Armc2
ENSMUSG00000022820,0.02861228218557522,1.2218659695588461e-17,1.3896907066571913e-17,0.022056424368921457,0.035165679440853095,Ndufb4
ENSMUSG00000025478,0.028595443187452635,1.2763378915040989e-17,1.4514427008897005e-17,0.022039579774551864,0.035148847484704766,Dpysl4
ENSMUSG00000100627,0.028579258492224997,1.3309491759398497e-17,1.5134761783926262e-17,0.022023389704035234,0.03513266955432153,A830008E24Rik
ENSMUSG00000033152,0.028562568752558276,1.3896791680297502e-17,1.5801872421946288e-17,0.022006694424944417,0.03511598678699955,Podxl2
ENSMUSG00000012535,0.028561726723608634,1.3927090316630376e-17,1.5835591231135508e-17,0.022005852116617233,0.03511514510972111,Tnpo3
ENSMUSG00000027634,0.028559087598537918,1.402247662360876e-17,1.594331045951849e-17,0.022003212115969152,0.0351125070868139,Ndrg3
ENSMUSG00000004709,0.02853636113234877,1.4871014726326647e-17,1.690651757551268e-17,0.021980478113648342,0.03508979010797632,Cd244
ENSMUSG00000040473,0.028535868379675873,1.4889962926242215e-17,1.6927275536653186e-17,0.021979985197652978,0.03508929756093209,Cfap69
ENSMUSG00000026227,0.02852694536272062,1.523723761597102e-17,1.7321263910886216e-17,0.021971059223722653,0.03508037826705505,2810459M11Rik
ENSMUSG00000027845,0.02852563254828867,1.528900092393766e-17,1.737930231420517e-17,0.021969745974328787,0.03507906600029938,Dclre1b
ENSMUSG00000032087,0.02851634213194003,1.5660307186413765e-17,1.7800549168556978e-17,0.021960452480524254,0.035069779459054984,Dscaml1
ENSMUSG00000041313,0.028488478787851292,1.682809842423301e-17,1.9126167600767005e-17,0.021932579913480976,0.03504192773019478,Slc7a1
ENSMUSG00000030538,0.02848372257273328,1.7035848717147453e-17,1.9361392292894705e-17,0.021927822125042008,0.03503717349675508,Cib1
ENSMUSG00000025348,0.02846000352609216,1.8110271825021496e-17,2.0581530913160885e-17,0.0219040952367478,0.03501346432823315,Itga7
ENSMUSG00000025875,0.028443972118315966,1.8874050571362133e-17,2.144853920981639e-17,0.021888058533078653,0.034997439592776625,Tspan17
ENSMUSG00000062257,0.0284226688926588,1.993836232596745e-17,2.2655929644427862e-17,0.021866748275230833,0.0349761452283711,Opcml
ENSMUSG00000056481,0.028419748092380837,2.0088827511794646e-17,2.28258465878185e-17,0.021863826511261647,0.03497322564256013,Cd248
ENSMUSG00000028445,0.028412229455017503,2.0481323713200576e-17,2.3270741811583163e-17,0.021856305393708145,0.03496571013092709,Enho
ENSMUSG00000040659,0.028411075660626034,2.054222126548745e-17,2.3338853147165565e-17,0.021855151218777544,0.03496455681613807,Efhd2
ENSMUSG00000027953,0.02839294103699414,2.1523177041442527e-17,2.445222538158794e-17,0.021837010616363742,0.03494642972830628,Slc50a1
ENSMUSG00000021675,0.028382801839888932,2.2091632598685042e-17,2.5096879676240753e-17,0.021826868078360578,0.03493629474264109,F2rl2
