,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000050605,0.10201969984381794,1.1548364559947234e-94,3.9495090834292865e-94,0.09239095167400185,0.1116293698674042,Zfp61
ENSMUSG00000048922,0.10199693290644228,1.2711522649448773e-94,4.345819709213256e-94,0.09236814167530295,0.1116066501593538,Cdca2
ENSMUSG00000048583,0.10198641700692619,1.3287544664398805e-94,4.541197766370063e-94,0.09235760588945514,0.11159615607136253,Igf2
ENSMUSG00000019817,0.10197242995143342,1.409425028781322e-94,4.815254625149716e-94,0.09234359238676294,0.11158219802376228,Plagl1
ENSMUSG00000024736,0.1018890131055387,2.0027454478823637e-94,6.83764236217946e-94,0.09226001789267083,0.11149895409815054,Tmem132a
ENSMUSG00000052471,0.10181660425869897,2.7162541676590244e-94,9.264168375371842e-94,0.0921874723114722,0.11142669524304542,Gm9881
ENSMUSG00000062866,0.10178703642440359,3.0759911384856645e-94,1.048752519088191e-93,0.09215784867169605,0.111397188627996,Phactr2
ENSMUSG00000025950,0.1017726220697384,3.26822146601643e-94,1.1139132467676994e-93,0.09214340711797228,0.11138280411164296,Idh1
ENSMUSG00000049436,0.1017474100920062,3.633703597446431e-94,1.237216069951117e-93,0.09211814757642671,0.11135764431406907,Upk1b
ENSMUSG00000020673,0.10173270890329587,3.865351884159864e-94,1.3156405323893342e-93,0.09210341865881745,0.11134297354609773,Tpo
ENSMUSG00000028023,0.10166888189425644,5.054406399627448e-94,1.7191858502134177e-93,0.0920394713102323,0.11127927856384587,Pitx2
ENSMUSG00000026344,0.10164461083828102,5.596854307737307e-94,1.9030446473095231e-93,0.09201515451441304,0.11125505769206431,Lypd1
ENSMUSG00000038168,0.10162497220299793,6.07798659916859e-94,2.065936981362539e-93,0.0919954788776874,0.11123545965436622,P3h2
ENSMUSG00000028020,0.10150560993281124,1.0029817201907257e-93,3.4068672560826282e-93,0.09187589187702459,0.11111634397271682,Glrb
ENSMUSG00000036395,0.10148750425239873,1.0820992573770626e-93,3.6743608060341686e-93,0.09185775213222905,0.1110982756724099,Glb1l2
ENSMUSG00000045294,0.10148075018606717,1.113181728895484e-93,3.778620939903205e-93,0.09185098536030109,0.11109153554856746,Insig1
ENSMUSG00000039372,0.10147030856239313,1.162996300625323e-93,3.946373602393359e-93,0.09184052409583175,0.11108111547790543,March4
