,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000005125,0.6229082251156175,0.0,0.0,0.6188771304864984,0.6269065094816935,Ndrg1
ENSMUSG00000022665,0.6228259572541418,0.0,0.0,0.618794189757284,0.626824913327647,Ccdc80
ENSMUSG00000006586,0.6226668558029103,0.0,0.0,0.6186337872724313,0.6266671106722387,Runx1t1
ENSMUSG00000006281,0.6226372230587792,0.0,0.0,0.6186039122471201,0.6266377197933959,Tep1
ENSMUSG00000048402,0.6226362288609043,0.0,0.0,0.6186029099207558,0.6266367337100617,Gli2
ENSMUSG00000026678,0.622606163848995,0.0,0.0,0.6185725991057045,0.6266069140796339,Rgs5
ENSMUSG00000014633,0.6224269971033684,0.0,0.0,0.6183919677917398,0.6264292093955641,Cmc2
ENSMUSG00000018263,0.6223682727417095,0.0,0.0,0.618332763490464,0.6263709641541356,Tbx5
ENSMUSG00000032482,0.622341306335826,0.0,0.0,0.6183055767101905,0.6263442177467485,Cspg5
ENSMUSG00000032179,0.6223267611979468,0.0,0.0,0.6182909127108,0.6263297912677285,Bmp5
ENSMUSG00000070390,0.6221857852024048,0.0,0.0,0.6181487848181542,0.6261899652086432,Nlrp1b
ENSMUSG00000032231,0.6220770321128837,0.0,0.0,0.6180391433011894,0.6260820990384273,Anxa2
ENSMUSG00000019577,0.6220588751623507,0.0,0.0,0.6180208380379136,0.6260640901492149,Pdk4
ENSMUSG00000039851,0.622046644465364,0.0,0.0,0.6180085074385011,0.6260519591853532,4932438H23Rik
ENSMUSG00000022371,0.622011917078251,0.0,0.0,0.6179734964029772,0.6260175149662071,Col14a1
ENSMUSG00000098678,0.622008724129637,0.0,0.0,0.6179702773756123,0.6260143480521898,Mroh6
ENSMUSG00000029306,0.6220027614797068,0.0,0.0,0.6179642660254605,0.6260084340200345,Ibsp
ENSMUSG00000084816,0.6219566147896411,0.0,0.0,0.6179177424461191,0.6259626635815524,Platr29
ENSMUSG00000044737,0.6218683972056639,0.0,0.0,0.6178288044501491,0.6258751651924097,Klk14
ENSMUSG00000015653,0.621862470644833,0.0,0.0,0.6178228294949001,0.6258692869443163,Steap2
ENSMUSG00000086632,0.6218535069999721,0.0,0.0,0.6178137926566415,0.6258603963693365,1700112J05Rik
ENSMUSG00000029096,0.6217668139459557,0.0,0.0,0.6177263917582544,0.6257744099664162,Htra3
ENSMUSG00000079546,0.621755391306479,0.0,0.0,0.6177148758609506,0.6257630804277212,Gm11146
ENSMUSG00000038010,0.6217088829918265,0.0,0.0,0.6176679878564719,0.6257169511639028,Ccdc138
ENSMUSG00000021806,0.6216543628416449,0.0,0.0,0.6176130226451145,0.6256628753267118,Nid2
ENSMUSG00000028492,0.6214760401127682,0.0,0.0,0.6174332445003875,0.6254860055732105,Saxo1
ENSMUSG00000027560,0.6213699517937391,0.0,0.0,0.6173262905211455,0.6253807814673411,Dok5
ENSMUSG00000074934,0.6213533555394082,0.0,0.0,0.6173095588581025,0.6253643203956746,Grem1
ENSMUSG00000029630,0.6213252868811473,0.0,0.0,0.617281261196199,0.6253364803589513,Cyp3a25
ENSMUSG00000063522,0.6213206071106312,0.0,0.0,0.6172765432458768,0.6253318387045591,2010109I03Rik
ENSMUSG00000033855,0.6211079584393714,0.0,0.0,0.6170621599919439,0.6251209217296677,Ston1
