,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000027778,0.14402453938029355,5.5507618866158446e-188,1.112600097537752e-187,0.13449245558763792,0.15352997118930653,Ift80
ENSMUSG00000039126,0.14401575768076047,5.852508472055707e-188,1.1728473891895205e-187,0.13448365008093666,0.15352121485317674,Prune2
ENSMUSG00000070690,0.14400700273256695,6.169642531432453e-188,1.2361535827354145e-187,0.1344748713995963,0.15351248518963703,5830473C10Rik
ENSMUSG00000047090,0.14400081135385143,6.404221941373646e-188,1.282897023512349e-187,0.13446866323802956,0.15350631169098455,Tmem198b
ENSMUSG00000032109,0.1439856864078295,7.015423662802298e-188,1.4050518050875823e-187,0.13445349729625422,0.15349123042112597,Nlrx1
ENSMUSG00000044600,0.14393808169974195,9.345967596651331e-188,1.8714392464259773e-187,0.13440576358605127,0.15344376315180014,Smim7
ENSMUSG00000005057,0.14393265274582584,9.656679403740028e-188,1.9332691498979035e-187,0.13440031992323787,0.15343834986894,Sh2b2
ENSMUSG00000004268,0.14392774198870972,9.946610986098044e-188,1.9909149291629394e-187,0.1343953958616928,0.153433453286577,Emg1
ENSMUSG00000073682,0.143912362207528,1.0912093810631747e-187,2.1837289995260652e-187,0.13437997441600943,0.15341811789565202,Gm10563
ENSMUSG00000024897,0.14389796497804314,1.1900538734508836e-187,2.3810601709701554e-187,0.1343655381879828,0.15340376221636143,Apba1
ENSMUSG00000009549,0.14386473312826353,1.453701751649971e-187,2.907985100320006e-187,0.13433221633677184,0.15337062625789605,Srp14
ENSMUSG00000015501,0.14384878884129929,1.6001683139438734e-187,3.2003366278877467e-187,0.13431622887573394,0.15335472797097233,Hivep2
ENSMUSG00000025198,0.14382157044536986,1.8850538572679927e-187,3.769353843767232e-187,0.1342889367890709,0.1533275880900633,Erlin1
