,Endothelium_corr,Endothelium_pval,Endothelium_qval,Endothelium_ci_low,Endothelium_ci_high,gene_annotation
ENSMUSG00000022471,-0.10248011028569243,2.5643637351654713e-207,5.771694204738851e-207,-0.10896685294717819,-0.09598464008116905,Xrcc6
ENSMUSG00000026646,-0.102507469868516,1.9888970986003077e-207,4.477481086448239e-207,-0.10899417460034956,-0.09601203531309077,Suv39h2
ENSMUSG00000015653,-0.10250830293444102,1.9735643423839357e-207,4.44396384234167e-207,-0.10899500651120919,-0.09601286946464171,Steap2
ENSMUSG00000021095,-0.10252261324554161,1.7278722205034304e-207,3.892480785094459e-207,-0.10900929697930992,-0.09602719842592466,Gsc
ENSMUSG00000028841,-0.10253037463091029,1.607652925489917e-207,3.622471666268403e-207,-0.10901704760144527,-0.09603496992759093,Cnksr1
ENSMUSG00000011463,-0.10254591495070339,1.3914753348253623e-207,3.1367793841870205e-207,-0.1090325663680647,-0.09605053050523311,Cpb1
ENSMUSG00000032511,-0.10255249709283012,1.3089067831957903e-207,2.9513117997650287e-207,-0.10903913938033644,-0.09605712122858065,Scn5a
ENSMUSG00000001383,-0.1026175402627699,7.149700737845878e-208,1.6128357179891445e-207,-0.10910409230071255,-0.09612224922673426,Zmat2
ENSMUSG00000034098,-0.10263392548928232,6.1390798868645855e-208,1.3851714546174606e-207,-0.10912045478344323,-0.09613865583135474,Fstl5
ENSMUSG00000063297,-0.10263826617700637,5.8961455856940385e-208,1.3306579972227575e-207,-0.1091247894454157,-0.09614300218304568,Luzp2
ENSMUSG00000027412,-0.10276997826163299,1.7303288485157939e-208,3.907698393215433e-208,-0.10925631856974584,-0.09627488625059484,Lpin3
ENSMUSG00000062157,-0.10278383197451163,1.5208450588518183e-208,3.4353852695997703e-208,-0.10927015302533113,-0.09628875806620048,Ifnlr1
ENSMUSG00000030551,-0.10278664708896854,1.4814799772794456e-208,3.34722091567882e-208,-0.10927296422634322,-0.0962915768594922,Nr2f2
ENSMUSG00000056880,-0.10280449203733222,1.2545632098880216e-208,2.835171095792139e-208,-0.10929078436505321,-0.09630944513033192,Gadl1
ENSMUSG00000028631,-0.10281181299927006,1.1718368659180336e-208,2.6488175088563144e-208,-0.1092980951475246,-0.0963167756616205,Kcnq4
ENSMUSG00000046709,-0.10285064275023226,8.160193158319529e-209,1.8453625414562483e-208,-0.1093368708957429,-0.09635565617937294,Mapk10
ENSMUSG00000021219,-0.10289166064401703,5.566867281987638e-209,1.2591873517275816e-208,-0.10937783172216822,-0.0963967277222973,Rgs6
ENSMUSG00000052374,-0.10290461516819364,4.933342988833586e-209,1.1161409476999063e-208,-0.10939076821840223,-0.0964096991948718,Actn2
ENSMUSG00000024309,-0.1029057865601702,4.879737960871543e-209,1.1042629465651828e-208,-0.10939193798012281,-0.0964108721194887,Pfdn6
ENSMUSG00000030108,-0.1029655890622849,2.7931123341144806e-209,6.324982640657791e-209,-0.1094516572297044,-0.09647075289070926,Slc6a13
ENSMUSG00000036854,-0.10299078336559384,2.2078152464304245e-209,5.000714034949999e-209,-0.10947681644538568,-0.09649598018222581,Hspb6
ENSMUSG00000035875,-0.10300254423136342,1.9782492691034225e-209,4.481760917769421e-209,-0.10948856092917562,-0.09650775644996352,AI182371
ENSMUSG00000037846,-0.10303605490335938,1.4467353187452907e-209,3.2783487848295734e-209,-0.1095220249134567,-0.09654131101733163,Rtkn2
ENSMUSG00000040387,-0.10304300629861443,1.3557955895895264e-209,3.072972777854774e-209,-0.10952896662205243,-0.09654827152001476,Klhl32
ENSMUSG00000028437,-0.10304828718402571,1.2905464320448595e-209,2.925745708557832e-209,-0.10953424014821053,-0.09655355932464642,Ubap1
ENSMUSG00000021070,-0.10311055369420775,7.213071435018604e-210,1.635988077799638e-209,-0.10959641985847564,-0.09661590744646492,Bdkrb2
ENSMUSG00000030556,-0.10311581637944629,6.866874542181292e-210,1.5578209033986596e-209,-0.1096016752051705,-0.09662117703174983,Lrrc28
ENSMUSG00000030209,-0.10313915511445788,5.520955264631266e-210,1.252769517728901e-209,-0.10962498139114757,-0.09664454637118426,Grin2b
ENSMUSG00000047419,-0.1032143922011799,2.7317142054181567e-210,6.204211231928587e-210,-0.10970011350098578,-0.09671988216614227,Cmya5
ENSMUSG00000066224,-0.10323669939789627,2.217121864605627e-210,5.03662395412455e-210,-0.109722389558648,-0.0967422186433667,Arid3c
ENSMUSG00000021388,-0.1033015735358296,1.207975282238965e-210,2.7447745563257557e-210,-0.10978717310047235,-0.09680717797250687,Aspn
ENSMUSG00000048108,-0.10340232455808279,4.700453375343578e-211,1.0692569097687848e-210,-0.10988778331565396,-0.09690806140833995,Tmem72
ENSMUSG00000039903,-0.10344770007617306,3.071777150803696e-211,6.989254040508978e-211,-0.10993309537466554,-0.09695349660548569,Eva1c
ENSMUSG00000032327,-0.10348668956214215,2.130955705408123e-211,4.8496943682478906e-211,-0.10997203031108793,-0.09699253739305674,Stra6
ENSMUSG00000051007,-0.10355744312333477,1.0970289223875064e-211,2.498357828256676e-211,-0.11004268483130943,-0.09706338410143756,Pddc1
ENSMUSG00000038146,-0.10360951460027017,6.727773326919325e-212,1.5325223979315091e-211,-0.11009468337662275,-0.0971155241726037,Notch3
ENSMUSG00000097914,-0.10363653478878658,5.219635996518346e-212,1.189525067574828e-211,-0.11012166570651144,-0.09714257996910769,Gm26838
ENSMUSG00000042388,-0.10366666885758831,3.932519943285608e-212,8.964029959620716e-212,-0.11015175754247913,-0.09717275376077952,Dlgap3
ENSMUSG00000041078,-0.10376625479687968,1.5417910613317742e-212,3.519267430567848e-212,-0.11025120382771844,-0.09727247105963416,Grid1
ENSMUSG00000062997,-0.10377035857962932,1.4834048415869472e-212,3.386769044719058e-212,-0.1102553018527547,-0.09727658025830552,Rpl35
ENSMUSG00000035189,-0.10379726260203521,1.1516687387179906e-212,2.6299811343183163e-212,-0.11028216812265977,-0.09730351979247978,Ano4
ENSMUSG00000022237,-0.10380036477917365,1.1185359270203447e-212,2.5549016149391155e-212,-0.11028526594612434,-0.0973066260649262,Ankrd33b
ENSMUSG00000089945,-0.10384079730682667,7.645028231573222e-213,1.7466365619312822e-212,-0.11032564171822233,-0.09734711198074439,Pakap
ENSMUSG00000058546,-0.10385876584721279,6.45520718629455e-213,1.4751387537236177e-212,-0.11034358502911386,-0.09736510425415809,Rpl23a
ENSMUSG00000048498,-0.10392919439085671,3.325212921684263e-213,7.602224329410752e-213,-0.11041391464380547,-0.09743562586144813,Cd300e
ENSMUSG00000027719,-0.10394463513595006,2.8749591446916543e-213,6.575844338270024e-213,-0.11042933369104803,-0.09745108701851884,Adad1
ENSMUSG00000008305,-0.10396950167037684,2.2743154597857893e-213,5.203192541262387e-213,-0.11045416527562858,-0.097475986431985,Tle1
ENSMUSG00000060675,-0.1039832871688263,1.99716818093518e-213,4.5712249506412904e-213,-0.1104679313951095,-0.09748979016140433,Pla2g16
ENSMUSG00000085463,-0.10403525949633145,1.223425369219574e-213,2.8015236299967347e-213,-0.11051983064012727,-0.09754183124345048,9430024E24Rik
ENSMUSG00000059412,-0.10404390752585094,1.1275906279682494e-213,2.582662913349174e-213,-0.11052846650552209,-0.09755049071695222,Fxyd2
ENSMUSG00000029868,-0.10405524169582457,1.0132515446772704e-213,2.3213093807039413e-213,-0.11053978473162343,-0.09756183988698042,Trpv6
ENSMUSG00000026576,-0.10406417674202302,9.313399550043689e-214,2.1346320307228257e-213,-0.1105487072076316,-0.09757078675933582,Atp1b1
ENSMUSG00000039639,-0.10406677939778138,9.087489438869318e-214,2.0833309121662813e-213,-0.11055130620167028,-0.09757339286008801,Kcne1
ENSMUSG00000028789,-0.10408956666782372,7.329290933700528e-214,1.6810300306652586e-213,-0.11057406140813587,-0.0975962102962031,Azin2
ENSMUSG00000036555,-0.10410974928464804,6.0580981299887365e-214,1.3897908075220776e-213,-0.11059421562066907,-0.09761641963672825,Iqce
ENSMUSG00000059854,-0.10416268163911171,3.675326260346085e-214,8.435451595928587e-214,-0.11064707345470022,-0.09766942210409382,Hydin
ENSMUSG00000044365,-0.10427754744301028,1.241417297042533e-214,2.8518660625833517e-214,-0.11076177741943241,-0.09778444018311971,Cxxc4
ENSMUSG00000020723,-0.10435920911668148,5.734239837191066e-215,1.3179130860011644e-214,-0.11084332393154554,-0.09786621021940813,Cacng4
ENSMUSG00000029726,-0.10442883564423791,2.9665909789033376e-215,6.821317495753823e-215,-0.11091285220088472,-0.09793592920854005,Mepce
