,Extra-Embryonic ectoderm_1_corr,Extra-Embryonic ectoderm_1_pval,Extra-Embryonic ectoderm_1_qval,Extra-Embryonic ectoderm_1_ci_low,Extra-Embryonic ectoderm_1_ci_high,gene_annotation
ENSMUSG00000031489,-0.1826577722585607,5.628874747195706e-202,2.0755437858391246e-201,-0.19417386848582358,-0.17109133640775084,Adrb3
ENSMUSG00000087194,-0.18266093052173038,5.537973677168911e-202,2.0427789292397312e-201,-0.1941770125701253,-0.17109450803946388,Skint6
ENSMUSG00000022742,-0.18267276035985372,5.210328951924101e-202,1.922630609566089e-201,-0.19418878929666636,-0.17110638795398198,Cpox
ENSMUSG00000014361,-0.1827237279030231,4.0062023625075756e-202,1.4788491555952662e-201,-0.19423952797652488,-0.1711575712841939,Mertk
ENSMUSG00000025083,-0.182823751984852,2.3913702763256974e-202,8.830761729415427e-202,-0.19433910273373617,-0.17125801903075275,Afap1l2
ENSMUSG00000030306,-0.18288740556479907,1.721760651550131e-202,6.360401372553126e-202,-0.19440247024777296,-0.17132194234873424,Tmtc1
ENSMUSG00000040675,-0.1828984035763687,1.626732684531708e-202,6.011576809060266e-202,-0.19441341882337987,-0.1713329869752784,Mthfd1l
ENSMUSG00000047394,-0.18294588689950544,1.2730461830048801e-202,4.708011031822782e-202,-0.194460688676474,-0.1713806715894277,Odf3b
ENSMUSG00000043110,-0.18295834293022134,1.1937378565181193e-202,4.416344271247204e-202,-0.19447308869995023,-0.17139318043264423,Lrrn4
ENSMUSG00000097243,-0.18300684231010586,9.292219325771342e-203,3.4390152945119696e-202,-0.19452136997238267,-0.17144188548125902,Gm26908
ENSMUSG00000061119,-0.18304806717436503,7.509703186653688e-203,2.7803417943923318e-202,-0.19456240939967925,-0.17148328521004585,Prcp
ENSMUSG00000061039,-0.18306201745120862,6.987426299271735e-203,2.587935666396939e-202,-0.19457629691650308,-0.17149729466937336,Olfr920
ENSMUSG00000083282,-0.1830631470245385,6.94675966248285e-203,2.573827218407874e-202,-0.19457742140786477,-0.17149842903499599,Ctsf
ENSMUSG00000024233,-0.18308555867745072,6.187040460318852e-203,2.2931951298439036e-202,-0.19459973222414118,-0.17152093577723154,Lyzl1
ENSMUSG00000068323,-0.1830924550607669,5.970405000593613e-203,2.2137208011099785e-202,-0.19460659757619791,-0.17152786142330934,Slc4a5
ENSMUSG00000045287,-0.1831219644314077,5.125802171370496e-203,1.9012619330009257e-202,-0.19463597415247924,-0.17155749602114043,Rtn4rl1
ENSMUSG00000034343,-0.18312315203909915,5.0944309814481096e-203,1.8903268947859403e-202,-0.1946371564154155,-0.17155868866905125,Ube2f
ENSMUSG00000107785,-0.18312965637009157,4.9259867881658923e-203,1.8285028909301755e-202,-0.19464363147347405,-0.17156522060509313,Gm45083
ENSMUSG00000008140,-0.1831759428000371,3.8775939835629595e-203,1.4398789393104194e-202,-0.19468970956099396,-0.17161170350876853,Emc10
ENSMUSG00000049409,-0.18329058511174473,2.143002934902555e-203,7.960634973635048e-203,-0.19480383563100712,-0.17172683266865452,Prokr1
ENSMUSG00000028328,-0.18329491136574852,2.0955622267173827e-203,7.787299244583362e-203,-0.19480814239750707,-0.17173117730102042,Tmod1
ENSMUSG00000039851,-0.18331051629954725,1.9329925796269654e-203,7.185846020918087e-203,-0.19482367703557996,-0.17174684852988484,4932438H23Rik
ENSMUSG00000037151,-0.18331318735793733,1.906456718900734e-203,7.089835325030622e-203,-0.19482633606104346,-0.17174953093642598,Lrrc20
ENSMUSG00000039063,-0.1833259373082827,1.7847194856585725e-203,6.639581419860761e-203,-0.19483902857144458,-0.17176233505805913,Echdc3
ENSMUSG00000053158,-0.18335963544568754,1.499060115058077e-203,5.578936044131288e-203,-0.19487257487642967,-0.17179617638906539,Fes
ENSMUSG00000029672,-0.183372694188614,1.401070151339583e-203,5.216195649067695e-203,-0.1948855747738319,-0.17180929062988645,Fam3c
ENSMUSG00000027215,-0.1834530734092986,9.240554086724824e-204,3.441547145893789e-203,-0.1949655916992651,-0.17189001154165898,Cd82
ENSMUSG00000006589,-0.18355637426479968,5.410802254904739e-204,2.015947188861676e-203,-0.19506842671923208,-0.17199375175584602,Aprt
ENSMUSG00000025068,-0.18359191171084668,4.500556037631315e-204,1.6774342294563233e-203,-0.19510380385053852,-0.172029440408872,Gsto1
ENSMUSG00000035245,-0.18360398106199757,4.227600930193966e-204,1.576286700296035e-203,-0.19511581874822473,-0.17204156112036814,Eogt
ENSMUSG00000024142,-0.18361226275769102,4.049934146792782e-204,1.5106057988783222e-203,-0.19512406307727406,-0.17204987806030866,Mlst8
ENSMUSG00000024924,-0.1836294712804278,3.7042516663540826e-204,1.382183457594807e-203,-0.19514119395071633,-0.17206715982228335,Vldlr
ENSMUSG00000066975,-0.1836744749237078,2.933253192247656e-204,1.0949060068113683e-203,-0.19518599449274215,-0.17211235503409905,Cryba4
ENSMUSG00000029710,-0.18369384259401747,2.652919341983813e-204,9.906345563793178e-204,-0.19520527474205088,-0.17213180516240972,Ephb4
ENSMUSG00000024909,-0.1837363546019455,2.127886845884109e-204,7.948774172148334e-204,-0.19524759482981172,-0.17217449819714079,Efemp2
ENSMUSG00000033102,-0.18379597928881516,1.5616332201510927e-204,5.835699626872544e-204,-0.19530695026921924,-0.17223437685407733,Cdc14b
ENSMUSG00000048782,-0.1838163480393802,1.404964542116735e-204,5.252203895763495e-204,-0.19532722702120364,-0.17225483238447556,Insc
ENSMUSG00000049214,-0.18383582413217234,1.2698682302144581e-204,4.7489462610862305e-204,-0.19534661513803733,-0.17227439146331158,Skint7
ENSMUSG00000050592,-0.18384952294220205,1.1826960863100654e-204,4.424601894164106e-204,-0.19536025206343108,-0.17228814864831535,Fam78a
ENSMUSG00000062014,-0.18385700674699157,1.1376247311826907e-204,4.257577586761567e-204,-0.1953677020581095,-0.17229566434587554,Gmfb
ENSMUSG00000057997,-0.18386370116285974,1.0987632676929253e-204,4.113677527865688e-204,-0.19537436622901871,-0.17230238729161745,Olfr541
ENSMUSG00000111182,-0.18392859952748747,7.843990846132148e-205,2.9378242869408794e-204,-0.19543897133172614,-0.17236756229216932,RP23-373D18.1
ENSMUSG00000014444,-0.1839377188702449,7.481099989001486e-205,2.802959905957844e-204,-0.19544804945810618,-0.17237672051517028,Piezo1
ENSMUSG00000099364,-0.18405414883134702,4.085284642251341e-205,1.5312161327778639e-204,-0.19556395302138932,-0.17249364705012157,5730419F03Rik
ENSMUSG00000104336,-0.18410094394434517,3.2030994891646677e-205,1.2010121819140112e-204,-0.1956105364758767,-0.17254064183608953,Gm34240
ENSMUSG00000017446,-0.1841083122183553,3.0827052425242675e-205,1.1563035418320583e-204,-0.19561787141778683,-0.17254804155504083,C1qtnf1
ENSMUSG00000016756,-0.18413190670807464,2.726766726075807e-205,1.0231770079083703e-204,-0.19564135916368422,-0.17257173674568774,Cmah
ENSMUSG00000027777,-0.1841461674044746,2.531856528795324e-205,9.503965948931395e-205,-0.1956555553368708,-0.17258605831301288,Schip1
ENSMUSG00000022575,-0.18415158099939183,2.461565256506629e-205,9.243579633896466e-205,-0.1956609444364518,-0.17259149501681442,Gsdmd
ENSMUSG00000074491,-0.18418488192310936,2.070072755266717e-205,7.77638149987497e-205,-0.19569409466546328,-0.17262493810688845,Clec4g
ENSMUSG00000032942,-0.18422934219579204,1.6425859555363403e-205,6.172814564210223e-205,-0.19573835370369472,-0.17266958822831383,Ucp3
ENSMUSG00000036938,-0.18424429178257945,1.519650547683381e-205,5.712971983772109e-205,-0.19575323561567917,-0.17268460166164568,Try5
ENSMUSG00000021240,-0.18425224659577957,1.4580268903927527e-205,5.483365514827953e-205,-0.19576115441633082,-0.17269259045037125,Abcd4
ENSMUSG00000037336,-0.18425610079766092,1.429073539933332e-205,5.376499397792822e-205,-0.1957649911691631,-0.1726964611143469,Mfsd2b
ENSMUSG00000030043,-0.18430994477664908,1.0797916659499165e-205,4.063950568121628e-205,-0.19581859134456675,-0.17275053510945163,Tacr1
ENSMUSG00000036412,-0.18432643038730726,9.909834399037656e-206,3.731112349035262e-205,-0.19583500229522754,-0.1727670911589298,Arsi
ENSMUSG00000023991,-0.18441233660287765,6.335422696480442e-206,2.3862232378457405e-205,-0.19592051935460103,-0.17285336453560549,Foxp4
ENSMUSG00000029658,-0.1844127392090767,6.322150126446386e-206,2.3821213739436265e-205,-0.19592092013657703,-0.17285376886295134,Wdr95
ENSMUSG00000050410,-0.1844524474692196,5.140727007153569e-206,1.9377033573892082e-205,-0.19596044845828772,-0.17289364689557038,Tcf19
ENSMUSG00000022582,-0.18448029305248315,4.446426184126543e-206,1.6766312911487718e-205,-0.1959881678366659,-0.1729216115550969,Ly6g
ENSMUSG00000026432,-0.18449590346810602,4.0990271102003417e-206,1.5462192041495065e-205,-0.19600370749296178,-0.17293728873380151,Avpr1b
ENSMUSG00000101828,-0.1844992170826816,4.028847489786142e-206,1.5203198074664688e-205,-0.19600700608674923,-0.17294061652089435,D130051D11Rik
ENSMUSG00000074764,-0.18451873886966058,3.6390888183935465e-206,1.373759463342222e-205,-0.19602643937516018,-0.172960221809019,Sel1l2
ENSMUSG00000021763,-0.18461152669528866,2.2433381302421232e-206,8.471820733542762e-206,-0.19611880644000895,-0.173053406644125,BC067074
ENSMUSG00000037174,-0.18462643323161257,2.0755412380794328e-206,7.841107812918145e-206,-0.1961336453612948,-0.17306837698004976,Elf2
ENSMUSG00000036292,-0.18463422785385314,1.9928532866040066e-206,7.531569488299345e-206,-0.19614140462555893,-0.17307620496520404,Gramd1c
ENSMUSG00000003032,-0.18464227752296206,1.9109121092205504e-206,7.22462045073932e-206,-0.19614941777823489,-0.17308428909042314,Klf4
ENSMUSG00000056752,-0.18478641866745626,9.006918318320976e-207,3.406550044750747e-206,-0.1962929047822254,-0.173229047485781,Dnah9
ENSMUSG00000049685,-0.1848258087147721,7.332614260162529e-207,2.774352728022145e-206,-0.1963321159841238,-0.17326860629867186,Cyp2g1
ENSMUSG00000032648,-0.18486599863969141,5.944376311781371e-207,2.2499531838688004e-206,-0.19637212339395546,-0.17330896845465468,Pygm
ENSMUSG00000094035,-0.1848833681630111,5.428811246049634e-207,2.0555892639339774e-206,-0.19638941402495097,-0.17332641242584523,Ldlrad2
ENSMUSG00000025584,-0.1848837529046104,5.41791187445835e-207,2.0522393463857387e-206,-0.19638979701897405,-0.1733267988165755,Pde8a
ENSMUSG00000035171,-0.18491859745529496,4.516241242868209e-207,1.711345677479427e-206,-0.19642448328391698,-0.173361792737391,1110059E24Rik
ENSMUSG00000040466,-0.1849189142816031,4.508771714875342e-207,1.7091628941908047e-206,-0.19642479867086976,-0.17336211092199047,Blvrb
ENSMUSG00000045053,-0.18492170580144687,4.4434896402349774e-207,1.6850548502976782e-206,-0.1964275775086176,-0.17336491440968607,Kcng3
ENSMUSG00000018581,-0.184927560314222,4.309627155303955e-207,1.634911667414247e-206,-0.19643340542327686,-0.17337079402263716,Dnah11
ENSMUSG00000097691,-0.18492994313658404,4.2563046560948186e-207,1.6152958846659653e-206,-0.19643577741981094,-0.1733731870611596,9030616G12Rik
ENSMUSG00000038976,-0.18496635164044498,3.5188982516946655e-207,1.335952259565173e-206,-0.19647202049291412,-0.17340975168054273,Ppp1r9b
ENSMUSG00000021710,-0.1849808286677505,3.2624765098617785e-207,1.2390719748810402e-206,-0.19648643173164232,-0.17342429079254706,Nln
ENSMUSG00000051777,-0.1850528382102191,2.239038621755886e-207,8.510219010854755e-207,-0.19655811396419562,-0.17349660922261734,Iqcj
ENSMUSG00000038732,-0.18505927455584403,2.1649383733397836e-207,8.231704841596136e-207,-0.19656452104826938,-0.17350307318325303,Mboat1
ENSMUSG00000007888,-0.1850990352959146,1.7584989446183658e-207,6.68885106359211e-207,-0.196604101002347,-0.1735430045380487,Crlf1
ENSMUSG00000024873,-0.18513033214602048,1.4929550054192594e-207,5.680955119555782e-207,-0.19663525552409766,-0.1735744357107572,Cnih2
ENSMUSG00000031584,-0.1851357852585013,1.4509679845023062e-207,5.5232888637316565e-207,-0.19664068383513977,-0.1735799122297991,Gsr
ENSMUSG00000041498,-0.18516528888240114,1.2434314096496434e-207,4.7350777214380934e-207,-0.1966700532606312,-0.17360954250539798,Kif14
ENSMUSG00000072949,-0.18521665963660774,9.503270261434564e-208,3.621673117924757e-207,-0.19672119030364701,-0.1736611338313675,Acot1
ENSMUSG00000035834,-0.18532637551394,5.350651406700151e-208,2.0398976007244193e-207,-0.19683040681912062,-0.17377132101062323,Polr3g
ENSMUSG00000032131,-0.18536153509467515,4.450701090078981e-208,1.6974451144465984e-207,-0.19686540631380814,-0.17380663168611857,Abcg4
ENSMUSG00000084902,-0.18538242150957346,3.989420515823097e-208,1.522098632515489e-207,-0.19688619761631806,-0.17382760787235083,Gm281
ENSMUSG00000071724,-0.1853856107913054,3.923316799471963e-208,1.4974491601038025e-207,-0.19688937237381388,-0.1738308108627709,Smpd5
ENSMUSG00000027803,-0.18551088310686403,2.034785466663589e-208,7.769322133117942e-208,-0.19701407399869952,-0.17395662183751337,Wwtr1
ENSMUSG00000077450,-0.18554885421577796,1.667440248656513e-208,6.369137695403029e-208,-0.19705187205288788,-0.17399475629311814,Rab11b
ENSMUSG00000031481,-0.18556418009241046,1.5386665016258213e-208,5.879505164791064e-208,-0.19706712807158727,-0.17401014810946208,Tpte
ENSMUSG00000033863,-0.1855993158288787,1.2797008298002653e-208,4.891822743884806e-208,-0.1971021036324111,-0.17404543503903533,Klf9
ENSMUSG00000030729,-0.1856163094867563,1.1705567824971284e-208,4.476316567866648e-208,-0.19711901980965243,-0.1740625018332184,Pgm2l1
ENSMUSG00000031732,-0.18568014612140132,8.373777998519075e-209,3.203434582448001e-208,-0.19718256532728431,-0.1741266132662277,Phlpp2
ENSMUSG00000037411,-0.18568301361176956,8.248703961135253e-209,3.156794474219385e-208,-0.19718541973864182,-0.1741294931026164,Serpine1
ENSMUSG00000061175,-0.1857698679594771,5.228423131577904e-209,2.0016933888123677e-208,-0.1972718778395297,-0.17421672149660178,Fnip2
ENSMUSG00000039701,-0.18582106289535505,3.9958251506163837e-209,1.5309674906576183e-208,-0.1973228391301106,-0.1742681369931377,Usp53
ENSMUSG00000055865,-0.185831208218816,3.788463231095514e-209,1.4520748298564636e-208,-0.19733293814459804,-0.1742783260326822,Fam19a3
ENSMUSG00000056162,-0.1858363678013295,3.6871649285470173e-209,1.4137902333385805e-208,-0.19733807417493293,-0.17428350784872715,Cndp1
ENSMUSG00000021991,-0.18584663639445298,3.493541010887937e-209,1.3400617609850162e-208,-0.19734829589266828,-0.17429382069289434,Cacna2d3
ENSMUSG00000040570,-0.1858692383760848,3.102392986155736e-209,1.1904808081948336e-208,-0.19737079468907126,-0.17431652008348453,Rundc3b
ENSMUSG00000011154,-0.1860278723248566,1.347603642963048e-209,5.173142583351431e-209,-0.19752870408251447,-0.17447583805090555,Cfap161
ENSMUSG00000005836,-0.1860471898493652,1.217420038048501e-209,4.675192158404382e-209,-0.19754793333410184,-0.17449523891255983,Gata6
ENSMUSG00000038276,-0.18604863747003428,1.208186115605165e-209,4.641514082232674e-209,-0.19754937433939992,-0.17449669277872654,Asic3
ENSMUSG00000023571,-0.1860613973271449,1.1297620923247572e-209,4.3418988944072146e-209,-0.19756207588406544,-0.17450950768811202,Fam132a
ENSMUSG00000040728,-0.18622820775631221,4.6962088158418234e-210,1.805539721584707e-209,-0.19772812363568779,-0.17467703817917743,Esrp1
ENSMUSG00000056531,-0.18624675736793625,4.259217388853079e-210,1.638160534174261e-209,-0.1977465883954601,-0.1746956679042661,Ccdc18
ENSMUSG00000030630,-0.18629511655387193,3.301601265529772e-210,1.270335231061859e-209,-0.1977947263326543,-0.17474423598639463,Fah
ENSMUSG00000027610,-0.18630562857919133,3.123760909275401e-210,1.2023714046479604e-209,-0.19780519025693102,-0.17475479342773356,Gss
ENSMUSG00000021268,-0.18631642795890585,2.9510194032928052e-210,1.1363185996506759e-209,-0.19781594021799415,-0.17476563946771573,Meg3
ENSMUSG00000046295,-0.18631805226912293,2.925876549231137e-210,1.1270710898425026e-209,-0.1978175570950246,-0.1747672707962404,Ankle1
ENSMUSG00000074665,-0.18635253796439408,2.4397869225688773e-210,9.40187638754866e-210,-0.19785188496170353,-0.1748019055120145,Bpifb4
ENSMUSG00000061186,-0.1863744791286697,2.173410069943746e-210,8.37860474149478e-210,-0.1978737256945002,-0.17482394150391134,Sfmbt2
ENSMUSG00000031930,-0.1863758203099511,2.1581036640542624e-210,8.322806263225077e-210,-0.19787506073641078,-0.1748252884820257,Wwp2
ENSMUSG00000029797,-0.18642189587200692,1.6928207627911607e-210,6.530944300891824e-210,-0.19792092535777314,-0.1748715632174185,Sspo
ENSMUSG00000107253,-0.1864364095095476,1.5681410759759878e-210,6.0522619682593124e-210,-0.19793537253932053,-0.1748861396044174,Gm43634
ENSMUSG00000032420,-0.1864592573105192,1.3901903847714667e-210,5.369603649175228e-210,-0.19795811571316324,-0.17490908619771603,Nt5e
ENSMUSG00000032802,-0.18653825691619763,9.165324474364e-211,3.5428389927962896e-210,-0.19803675345986468,-0.17498842748897553,Srxn1
ENSMUSG00000025085,-0.18654091914072746,9.03752071972231e-211,3.494787594633531e-210,-0.19803940348745375,-0.1749911012306532,Ablim1
ENSMUSG00000071203,-0.1865464555367112,8.777410353669197e-211,3.39551657782174e-210,-0.19804491451798614,-0.17499666157838964,Naip5
ENSMUSG00000027073,-0.18654743633186657,8.732116706720963e-211,3.379302131083964e-210,-0.19804589081947244,-0.1749976466167726,Prg2
ENSMUSG00000039942,-0.1865512681131021,8.55738964492986e-211,3.312965406476911e-210,-0.19804970504457378,-0.17500149497571774,Ptger4
ENSMUSG00000031585,-0.18661698146671557,6.050175123965429e-211,2.3432126738828152e-210,-0.1981151172640567,-0.17506749268464258,Gtf2e2
ENSMUSG00000022964,-0.1866242696778306,5.821895563775743e-211,2.2556743757364365e-210,-0.19812237207033695,-0.17507481243975304,Tmem50b
ENSMUSG00000109865,-0.18668184155985634,4.2962824518094015e-211,1.6652257565152717e-210,-0.19817968003273895,-0.1751326335426403,Hspa14
ENSMUSG00000043924,-0.1866951881805416,4.0039819432747085e-211,1.552532742642384e-210,-0.19819296545894546,-0.17514603795040995,Ncmap
ENSMUSG00000037681,-0.18670138480027043,3.8751086201789735e-211,1.5031453142664755e-210,-0.1981991336656333,-0.17515226140120116,Esyt3
ENSMUSG00000033377,-0.18672191130135732,3.477082370733998e-211,1.3492752699782686e-210,-0.19821956604110819,-0.1751728767876328,Palmd
ENSMUSG00000058966,-0.1867788226880269,2.5744415033914753e-211,9.993949935525913e-211,-0.1982762164046344,-0.1752300346690841,Fam57b
ENSMUSG00000020334,-0.18687620009401962,1.5389952070668842e-211,5.976680415793725e-211,-0.19837314701258596,-0.17532783401697483,Slc22a4
ENSMUSG00000024910,-0.1869054911348502,1.3182568603252222e-211,5.121433023796512e-211,-0.19840230361294875,-0.17535725202215935,Ctsw
ENSMUSG00000072812,-0.18706196548819937,5.762616400396423e-212,2.2396488147673624e-211,-0.19855805943322397,-0.17551440497541804,Ahnak2
ENSMUSG00000068587,-0.1870655168087259,5.655349432404688e-212,2.198813931728106e-211,-0.19856159443928303,-0.1755179717041853,Mgam
ENSMUSG00000017144,-0.18706926512813002,5.544294964510035e-212,2.1564741207740315e-211,-0.19856532553889897,-0.17552173628688497,Rnd3
ENSMUSG00000092092,-0.1871100039839234,4.4691189783979766e-212,1.7389568009330648e-211,-0.19860587721880152,-0.17556265192315665,Gm17215
ENSMUSG00000035237,-0.18713445674487672,3.9265835449750835e-212,1.528448246389678e-211,-0.19863021761191024,-0.1755872108125513,Lcat
ENSMUSG00000026365,-0.18713583507875814,3.8980406791426083e-212,1.51792861337329e-211,-0.19863158961150773,-0.17558859512902464,Cfh
ENSMUSG00000109718,-0.18713684964544894,3.8771633005171594e-212,1.5103869499482507e-211,-0.19863259951561765,-0.1755896140994225,Trim61
ENSMUSG00000108800,-0.18715395784731126,3.54147254418314e-212,1.3801529790269448e-211,-0.198649629090707,-0.17560679656283024,1700011C11Rik
ENSMUSG00000025969,-0.18721860894252193,2.5149033624493593e-212,9.804691471537463e-212,-0.1987139829963372,-0.17567172835247646,Nrp2
ENSMUSG00000075085,-0.18722179436712338,2.472834742001546e-212,9.644441271456886e-212,-0.19871715377554616,-0.1756749276097726,Olfr1242
ENSMUSG00000039084,-0.1872556074313339,2.0673760805896584e-212,8.066235195433705e-212,-0.19875081136508257,-0.17570888752212582,Chad
ENSMUSG00000027871,-0.18729547145159514,1.673809152447524e-212,6.533212929147244e-212,-0.19879049205315108,-0.17574892470477338,Hsd3b1
ENSMUSG00000055370,-0.18738340115776575,1.0503499893328357e-212,4.1013275647514085e-212,-0.19887801724272905,-0.1758372364973771,Gm9968
ENSMUSG00000022705,-0.18738453062941227,1.0440801962036008e-212,4.0784382664203156e-212,-0.1988791415171001,-0.1758383708781961,Drd3
ENSMUSG00000070458,-0.1874048761777181,9.373311831559719e-213,3.6628807469948097e-212,-0.19889939343997382,-0.17585880486230893,Vmn2r73
ENSMUSG00000038170,-0.18740497227084574,9.368537954420082e-213,3.662446424714652e-212,-0.19889948909088018,-0.17585890137314727,Pde4dip
ENSMUSG00000038729,-0.18742620185621509,8.371239723525524e-213,3.275132912177435e-212,-0.198920620972172,-0.1758802232476161,Akap2
ENSMUSG00000024354,-0.18746397071420842,6.851889601844396e-213,2.681757182717963e-212,-0.19895821598162697,-0.1759181563208954,Slc23a1
ENSMUSG00000032482,-0.18746800087302717,6.706995410013843e-213,2.6260749451894447e-212,-0.19896222758778875,-0.17592220400447356,Cspg5
ENSMUSG00000027901,-0.18748936429104412,5.988522418800221e-213,2.3456805400705916e-212,-0.19898349265382767,-0.17594366032578626,Dennd2d
ENSMUSG00000074652,-0.1874913296039995,5.9264207998915834e-213,2.3222652037192727e-212,-0.19898544891841677,-0.1759456341858675,Myh7b
ENSMUSG00000020282,-0.18751646667326413,5.186608051843172e-213,2.0331666216554967e-212,-0.19901047024769897,-0.17597088058417598,Rhbdf1
ENSMUSG00000085354,-0.18752014229504244,5.086453427337146e-213,1.9946876185635867e-212,-0.19901412894435513,-0.17597457219366572,Gm2044
ENSMUSG00000020310,-0.18760388361562297,3.2616104635845506e-213,1.2795647169809927e-212,-0.19909748457477783,-0.17605867784864396,Madcam1
ENSMUSG00000021620,-0.18764315574733076,2.647868695088861e-213,1.0391949352782027e-212,-0.19913657577224933,-0.17609812090016128,Acot12
ENSMUSG00000075256,-0.18766067586864002,2.4126809817071006e-213,9.472638326294075e-213,-0.19915401516320366,-0.1761157172843394,Cerkl
ENSMUSG00000037697,-0.1876881325121967,2.085375089467462e-213,8.190789825088225e-213,-0.19918134527560813,-0.17614329345802943,Ddhd1
ENSMUSG00000092225,-0.18771274330408275,1.829879309780563e-213,7.190095519766456e-213,-0.1992058426359652,-0.1761680114062793,Gm2381
ENSMUSG00000050640,-0.18775128554270484,1.4911220156758574e-213,5.861328677971137e-213,-0.19924420720393704,-0.17620672148859057,Tmem150c
ENSMUSG00000041329,-0.18784940316838358,8.852891505373597e-214,3.481278610056467e-213,-0.19934187237145068,-0.17630526655792736,Atp1b2
ENSMUSG00000020109,-0.18792230642369423,6.008428653871741e-214,2.3636619409408896e-213,-0.1994144392939261,-0.17637848756182334,Dnajb12
ENSMUSG00000040631,-0.1879712746276878,4.63083664069854e-214,1.822446533135986e-213,-0.19946318151659875,-0.17642766926528894,Dok4
ENSMUSG00000018541,-0.1880951770995568,2.395183465322727e-214,9.429856162687902e-214,-0.1995865119421373,-0.17655211220456213,Cwc25
ENSMUSG00000079644,-0.1881363948260356,1.9232899728148597e-214,7.574990046533516e-214,-0.1996275392894566,-0.17659350980616526,Gm1110
ENSMUSG00000060147,-0.18820459803225564,1.3375529014002641e-214,5.2701059944848854e-214,-0.19969542738570675,-0.17666201074246937,Serpinb6a
ENSMUSG00000059043,-0.18823680885078592,1.126665804975446e-214,4.4409373471637604e-214,-0.19972748934663323,-0.1766943622110004,Olfr15
ENSMUSG00000034781,-0.18828121753263766,8.892790407956605e-215,3.5066208233267372e-214,-0.19977169275988665,-0.17673896484627105,Gna11
ENSMUSG00000020431,-0.18840473773435062,4.603471964879008e-215,1.8166819119490954e-214,-0.19989464177280603,-0.17686302476759558,Adcy1
ENSMUSG00000039936,-0.18846788143748663,3.2872047935040794e-215,1.2977515963300745e-214,-0.19995749334365462,-0.17692644451782724,Pik3cd
ENSMUSG00000017453,-0.1884918125652819,2.893219872850332e-215,1.1426618771130853e-214,-0.1999813137301571,-0.17695048029104898,Pipox
ENSMUSG00000060568,-0.18852335580929555,2.4450516780143544e-215,9.66041753462803e-215,-0.20001271098706153,-0.17698216148758816,Fam78b
ENSMUSG00000086187,-0.18853174096954636,2.338058233750497e-215,9.241336892294454e-215,-0.20002105733549796,-0.17699058332386897,Gm12860
ENSMUSG00000007379,-0.18854420136477498,2.1876429671906895e-215,8.650229209927598e-215,-0.20003346005307246,-0.17700309822300592,Dennd2c
ENSMUSG00000022496,-0.1886037390558489,1.5920614415257147e-215,6.297711398440326e-215,-0.20009272210058646,-0.1770628963936841,Tnfrsf17
ENSMUSG00000030677,-0.18863759725940019,1.3287721271781935e-215,5.258298880800133e-215,-0.20012642351222945,-0.17709690276613657,Kif22
ENSMUSG00000017670,-0.18865674576078187,1.1996173569098568e-215,4.749079005977264e-215,-0.20014548332793808,-0.1771161350766148,Elmo2
ENSMUSG00000110179,-0.18867289520640912,1.1004905465474656e-215,4.35837840216818e-215,-0.200161557971164,-0.17713235521193274,Gm45256
ENSMUSG00000054764,-0.1887906769393025,5.865451355107505e-216,2.3238713768254774e-215,-0.2002787939653748,-0.1772506526910813,Mtnr1a
ENSMUSG00000028430,-0.18885350084973468,4.1923431658160844e-216,1.6616500855394704e-215,-0.20034132664826637,-0.1773137518331456,Nol6
ENSMUSG00000026479,-0.18887795773519472,3.678461408941841e-216,1.458549329477336e-215,-0.20036567013567938,-0.1773383158899081,Lamc2
ENSMUSG00000086154,-0.18894448042881734,2.5772408214096043e-216,1.0223089335222549e-215,-0.20043188431501185,-0.17740513016206214,Gm16196
ENSMUSG00000033053,-0.18897660445610487,2.170299510658192e-216,8.612299645469016e-216,-0.20046385932215974,-0.17743739503166778,1700028P14Rik
ENSMUSG00000036098,-0.18901900362923593,1.7297776903433e-216,6.866922153010321e-216,-0.2005060617723144,-0.17747998013471805,Myrf
ENSMUSG00000028121,-0.18902570821184558,1.6688127832539346e-216,6.627532896163361e-216,-0.20051273524320976,-0.1774867141223887,Bcar3
ENSMUSG00000043418,-0.1890873434150476,1.1998522136860096e-216,4.7669933003019855e-216,-0.20057408438659222,-0.17754861969683405,Lrit2
ENSMUSG00000029428,-0.18917292699611712,7.58737425147817e-217,3.0156495435127865e-216,-0.20065927060981104,-0.17763457885341433,Stx2
ENSMUSG00000106357,-0.18930476814635713,3.7435503745059455e-217,1.4884892145152866e-216,-0.2007904992920402,-0.17776699892069908,Gm8013
ENSMUSG00000041712,-0.18931840683736273,3.479618829658937e-217,1.3840965909542309e-216,-0.20080407460098548,-0.17778069752330894,Ubr7
ENSMUSG00000023067,-0.18932710700125172,3.3210518409651454e-217,1.3215486832332452e-216,-0.20081273433095434,-0.17778943590733468,Cdkn1a
ENSMUSG00000023216,-0.1893366031301757,3.1562055495245274e-217,1.2564512537916113e-216,-0.20082218632467022,-0.17779897375517564,Epb42
ENSMUSG00000023930,-0.18934331769195537,3.044602851122986e-217,1.2125061135495763e-216,-0.20082886967785535,-0.1778057178170465,Crisp2
ENSMUSG00000079003,-0.1895784592918722,8.622391969368388e-218,3.4352159240511506e-217,-0.20106291768940396,-0.1780418931833535,Samd1
