,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000032440,0.03203173208685457,1.4422275013273086e-07,1.7613916723587063e-07,0.02009985816301536,0.04395448293302885,Tgfbr2
ENSMUSG00000075569,0.03195775374405621,1.5406785226056734e-07,1.8814000764509385e-07,0.020025833821794223,0.04388057161557682,Rsph10b
ENSMUSG00000102095,0.03192325617183514,1.588780657861526e-07,1.9399031231520468e-07,0.01999131484431851,0.043846105253985246,C730036E19Rik
ENSMUSG00000053368,0.031847023555137376,1.7002816303285408e-07,2.0755390995221445e-07,0.01991503502724824,0.043769941505774054,Rxfp2
ENSMUSG00000022197,0.03182826137052695,1.728862970744404e-07,2.110170841870382e-07,0.019896261247099197,0.04375119624965391,Pdzd2
ENSMUSG00000015090,0.031787625300330385,1.79236701978593e-07,2.1874139855820477e-07,0.019855600091557266,0.04371059681523964,Ptgds
ENSMUSG00000104937,0.031775876788420525,1.811143354534218e-07,2.2100590049227797e-07,0.01984384433444426,0.04369885888795834,Gm43057
ENSMUSG00000024371,0.031753661143270516,1.8471691541950615e-07,2.2537446976513685e-07,0.019821614998120636,0.04367666324863113,C2
ENSMUSG00000003541,0.031725836572086955,1.8932685489500605e-07,2.3094273590510618e-07,0.01979377329570584,0.04364886371766564,Ier3
ENSMUSG00000052133,0.03171789607927872,1.9066269233629899e-07,2.3254383746346992e-07,0.019785827917432247,0.04364093036737346,Sema5b
ENSMUSG00000062028,0.03170993206640444,1.920116348856357e-07,2.3416053034833623e-07,0.019777859006135476,0.043632973516661275,Irgc1
ENSMUSG00000026709,0.03168368578037668,1.9652283085029634e-07,2.3960354895183655e-07,0.019751596587545252,0.04360675082362479,Dars2
ENSMUSG00000092356,0.03168039287745936,1.9709599377599426e-07,2.4027306324027097e-07,0.01974830166177219,0.04360346087956372,Gm20532
ENSMUSG00000056399,0.03163597875629439,2.0498634980444024e-07,2.49800572513332e-07,0.019703860281992346,0.043559086641688526,Prss34
ENSMUSG00000050994,0.03161433574480856,2.08941100421984e-07,2.545578708844834e-07,0.019682204004463816,0.043537463048291064,Adgb
ENSMUSG00000026277,0.03157336928248986,2.1662955886027018e-07,2.638927504693266e-07,0.01964121246248399,0.043496533310456956,Stk25
ENSMUSG00000097850,0.031527973615366106,2.2546857092177635e-07,2.746267611714694e-07,0.019595789050995627,0.04345117829164011,4631405K08Rik
ENSMUSG00000056270,0.03148176928515967,2.3482244402302697e-07,2.8598519549753616e-07,0.01954955653277775,0.04340501528336801,Prr9
ENSMUSG00000054622,0.03145972698279746,2.394158432589001e-07,2.914729038944486e-07,0.01952750080098194,0.04338299267616752,D730045B01Rik
ENSMUSG00000068101,0.031424388449279826,2.4696171740842014e-07,3.0062290615754125e-07,0.019492140761439163,0.04334768569403426,Cenpm
ENSMUSG00000029917,0.03139980707787775,2.5234554174936944e-07,3.070644216955092e-07,0.019467544448117716,0.04332312625211105,C130060K24Rik
ENSMUSG00000062510,0.03132885098099699,2.6852996606543406e-07,3.266390537227029e-07,0.0193965453012076,0.04325223337559157,Nsl1
ENSMUSG00000014453,0.031300668516290514,2.7523243801211756e-07,3.347512016688367e-07,0.01936834577120784,0.04322407598754044,Blk
ENSMUSG00000022986,0.031271460080479624,2.8234930030585935e-07,3.4332356554700794e-07,0.019339119668882514,0.04319489352130128,Krt75
ENSMUSG00000106525,0.0312621793921302,2.846475811717228e-07,3.4607608653097e-07,0.019329833371443866,0.04318562108026403,Gm42695
ENSMUSG00000095577,0.031253358958222774,2.868486206367523e-07,3.486673400227936e-07,0.019321007608525263,0.04317680848275841,Gm6619
ENSMUSG00000041594,0.031243905589932414,2.892258458048816e-07,3.5147143736162545e-07,0.019311548530890496,0.043167363511132366,Tmtc4
