,NMP_2_corr,NMP_2_pval,NMP_2_qval,NMP_2_ci_low,NMP_2_ci_high,gene_annotation
ENSMUSG00000073407,0.0023000287393628352,0.49196762168477626,0.5006129412966108,-0.0042600332672470915,0.008859892790123391,Gm6034
ENSMUSG00000039713,0.0022744135339630273,0.49680238618313777,0.5054698183070904,-0.0042856481389869396,0.008834279455656508,Plekhg5
ENSMUSG00000030269,0.0022654814561755277,0.4984942145106507,0.5071701456433572,-0.004294580098402206,0.008825348028243283,Mtmr14
ENSMUSG00000025176,0.0022594979041299277,0.4996292726230035,0.5083038951410923,-0.004300563570565397,0.00881936491129458,Hoga1
ENSMUSG00000062661,0.0022589174320581063,0.4997394590334798,0.5083949282418992,-0.004301144034862727,0.008818784481407075,Ncs1
ENSMUSG00000042364,0.0022574517402441812,0.5000177370818524,0.5086569496927135,-0.004302609707026393,0.008817318896088864,Snx18
ENSMUSG00000040423,0.002233233199629601,0.50462777774962,0.5132615766729637,-0.004326827918866921,0.008793102111089243,Rc3h1
ENSMUSG00000066944,0.002222958056727949,0.5065904172889515,0.5151297546191069,-0.004337102919955337,0.008782827710713353,4921513D11Rik
ENSMUSG00000042208,0.0022207010843256375,0.5070220551000615,0.5155473161938503,-0.00433935986102231,0.008780570901223987,0610010F05Rik
ENSMUSG00000031642,0.002200245543918938,0.510942898087685,0.5194992810867755,-0.004359815114380755,0.008760116834293095,Sh3rf1
ENSMUSG00000026836,0.00220020342666486,0.5109509872793847,0.5194992810867755,-0.004359857231038148,0.008760074720067191,Acvr1
ENSMUSG00000021612,0.0021933973419052486,0.5122590670189442,0.5207861123581415,-0.004366663219068482,0.008753269124350073,Slc6a18
ENSMUSG00000053268,0.0021898720492555725,0.5129372883954656,0.5214540310829974,-0.004370188461377154,0.00874974408476688,Dspp
ENSMUSG00000102222,0.002179117634183577,0.5150091875880181,0.5234086254516525,-0.004380942721869219,0.008738990440703455,Pcdhga10
ENSMUSG00000056643,0.002175933950690468,0.5156233751828987,0.5239924137892856,-0.004384126359310158,0.008735806985164813,Chst13
ENSMUSG00000005125,0.002167684168791557,0.5172166676738279,0.5255650866951338,-0.004392376021256725,0.008727557793338649,Ndrg1
ENSMUSG00000087110,0.002164503748276855,0.517831587053083,0.5261681548370356,-0.004395556395289439,0.008724377600067806,Gm11264
ENSMUSG00000033752,0.0021607651471701296,0.5185549113077356,0.5268596906705938,-0.004399294941586651,0.00872063926591776,Mnd1
ENSMUSG00000026062,0.002160764254342921,0.5185550841094371,0.5268596906705938,-0.004399295834400749,0.008720638373154285,Slc9a2
ENSMUSG00000029229,0.0021244005408450352,0.5256176773067094,0.5338807385915244,-0.004435659005224178,0.008684277246659674,Chic2
ENSMUSG00000041957,0.0021202598622263075,0.5264249921294502,0.5346786251918364,-0.004439799620949209,0.008680136861518802,Pkp2
ENSMUSG00000056752,0.002106539497320436,0.5291045929910543,0.5373780080713314,-0.004453519775845788,0.008666417467460389,Dnah9
ENSMUSG00000031467,0.002097701067293286,0.5308344146063049,0.5390902774410158,-0.004462358069280499,0.008657579661529115,Agpat5
ENSMUSG00000020169,0.0020972107514108285,0.5309304611880136,0.5391655161139971,-0.004462848377555425,0.008657089380238653,Best3
ENSMUSG00000022307,0.0020654382051513366,0.53717303350723,0.5453695703043258,-0.004494620424121141,0.008625319068822053,Oxr1
ENSMUSG00000054008,0.002059775375939044,0.5382895096322053,0.5464804846381867,-0.004500283162882231,0.008619656636535853,Ndst1
ENSMUSG00000024857,0.002029567072059574,0.5442649416403205,0.5524326283497932,-0.004530490977142257,0.008589450442946666,Cabp2
ENSMUSG00000027132,0.0020172669277399333,0.5467074152812743,0.5548429422943885,-0.004542790918669884,0.008577151154460255,Katnbl1
ENSMUSG00000062248,0.002003152103870369,0.5495169066841386,0.5576711897205378,-0.004556905507383041,0.008563037310242086,Cks2
ENSMUSG00000039086,0.001997762484742148,0.5505915605987832,0.5587386953716346,-0.0045622950360292985,0.00855764806449544,Ss18l1
ENSMUSG00000022110,0.001994163421901706,0.5513097651300181,0.5594444039459476,-0.00456589403823576,0.008554049250778363,Sucla2
ENSMUSG00000096265,0.0019800860872001697,0.5541233583150196,0.5622762726628517,-0.004579971134141854,0.008539972888862976,4930467E23Rik
ENSMUSG00000032346,0.001970708989629802,0.5560014212284199,0.5641353373832616,-0.004589348071204678,0.00853059643783559,Ooep
ENSMUSG00000039982,0.0019378914102460636,0.5625985379847482,0.5707346212958242,-0.004622165079766961,0.008497781112113247,Dtx4
ENSMUSG00000099364,0.0019361419227640544,0.5629512849062208,0.5710688735701167,-0.004623914536422074,0.008496031744376032,5730419F03Rik
ENSMUSG00000032555,0.0019309502828834487,0.5639986963167698,0.5720604805407474,-0.004629106084586843,0.008490840459604177,Topbp1
ENSMUSG00000019866,0.0019100735083572283,0.5682200272500213,0.5762707302673602,-0.004649982486732553,0.00846996510948185,Aim1
ENSMUSG00000050234,0.001884249449680065,0.5734625235398709,0.5814914251827907,-0.004675806076872799,0.008444142804846658,Gja4
ENSMUSG00000090451,0.0018727356060634825,0.5758072965603285,0.5838208030208212,-0.00468731970876866,0.00843262974046246,Gm6133
ENSMUSG00000046761,0.0018684991000644476,0.5766711910780791,0.5846484322314488,-0.004691556136427567,0.008428393520743423,Fam83h
ENSMUSG00000087018,0.0018559266469723341,0.5792385161122886,0.5871542895664469,-0.004704128355647544,0.008415821915843003,2900072N19Rik
ENSMUSG00000075600,0.0018254115160080309,0.5854919917975444,0.5934442217154485,-0.004734642910345741,0.008385308834935962,Zc3h3
ENSMUSG00000022560,0.0018194577519349692,0.5867157441625136,0.5946600458503152,-0.004740596560559993,0.008379355469422435,Slc52a2
ENSMUSG00000025876,0.0018097834214218617,0.5887067551038699,0.5966287563489727,-0.00475027070507098,0.008369681785540945,Unc5a
ENSMUSG00000033416,0.0017992216640371267,0.5908839568324588,0.5987611089252766,-0.004760832257989562,0.00835912073270143,Gucd1
ENSMUSG00000047728,0.0017942656870955317,0.5919068574815405,0.5997481393622542,-0.00476578813848339,0.008354165085854702,BC025446
ENSMUSG00000042046,0.0017691041301494436,0.5971126334468813,0.6049479811994647,-0.004790949200791804,0.008329005199833574,Dstyk
ENSMUSG00000020778,0.0017629094059202727,0.5983974725309573,0.6062246645586987,-0.004797143801967957,0.008322810885708598,Ten1
ENSMUSG00000100975,0.0017555186372535203,0.5999320206002735,0.6077542073682917,-0.004804534423164603,0.008315420605668158,Gm28875
ENSMUSG00000064326,0.0017543389570309508,0.6001771227591455,0.6079774195644073,-0.004805714079782356,0.008314241003371536,Siva1
ENSMUSG00000037313,0.0017217356969857736,0.606968943907298,0.6147814154625405,-0.0048383166802270765,0.008281639889769835,Tacc3
ENSMUSG00000049709,0.0017173756781810707,0.6078798076680239,0.6156786039299253,-0.004842676609766513,0.008277280156950888,Nlrp10
ENSMUSG00000089911,0.001708215989640739,0.6097953661707537,0.6175932608788196,-0.004851836109962719,0.008268121068407693,Mfsd14a
ENSMUSG00000068686,0.0016958923652976474,0.6123768183045102,0.6201565600978524,-0.004864159479167177,0.008255798249575858,Cd59b
ENSMUSG00000022759,0.0016952289501253551,0.6125159220566851,0.6202718464976587,-0.004864822880548124,0.008255134877709973,Lrrc74b
ENSMUSG00000024032,0.001682415017256254,0.6152054604462245,0.6229183629526437,-0.004877636545903071,0.008242321780175841,Tff1
ENSMUSG00000023010,0.0016804516246093546,0.6156180187448979,0.6233103879015519,-0.004879599897370249,0.008240358515331381,Tmbim6
ENSMUSG00000108071,0.0016791148301246318,0.6158989825135524,0.6235691471617624,-0.004880936663788429,0.00823902180783322,Gm3455
ENSMUSG00000040557,0.0016426028326965172,0.6235946277027755,0.6312565061168691,-0.004917447885566935,0.0082025121772127,Wbscr27
ENSMUSG00000027167,0.0016402522790375565,0.6240914773614824,0.63173341381897,-0.004919798388692219,0.00820016177532386,Elp4
ENSMUSG00000030339,0.0016393251165143256,0.6242875039274397,0.6319057881112508,-0.004920725531262793,0.008199234672645555,Ltbr
ENSMUSG00000040537,0.0016315493927763862,0.6259325423982375,0.6335186652222576,-0.004928501087222239,0.008191459450358062,Adam22
ENSMUSG00000020142,0.0016313714022629293,0.6259702200641799,0.6335304607282968,-0.004928679073885869,0.008191281471313788,Slc1a4
ENSMUSG00000025945,0.0016232952162233008,0.6276808420866158,0.6352095970862945,-0.004936755084805182,0.00818320580524256,Crygf
ENSMUSG00000023104,0.0016175472324061386,0.6288995466749621,0.636416687410917,-0.00494250294346444,0.008177458190976128,Rfc2
ENSMUSG00000095388,0.0016162200027004258,0.6291810937516693,0.6366753581086834,-0.004943830144209151,0.008176131046539381,Gm10681
ENSMUSG00000018378,0.001601540916571711,0.6322985766610066,0.6397772369330738,-0.004958508908489506,0.008161452901939465,Cuedc1
ENSMUSG00000022871,0.0015949344729309573,0.6337037652184001,0.6411726219254166,-0.004965115206357288,0.008154846881119095,Fetub
ENSMUSG00000045551,0.0015842076375458427,0.6359881744364531,0.6434309237993981,-0.004975841803832173,0.0081441207310448,Fpr1
ENSMUSG00000039055,0.0015745028953894704,0.638057904959104,0.6454184938429434,-0.0049855463294465755,0.008134416607599615,Eme1
ENSMUSG00000102697,0.0015512458613741694,0.6430294039054727,0.6503937515319752,-0.005008802839498748,0.00811116105127293,Pcdhac2
ENSMUSG00000029659,0.0015442761429520222,0.644522404973341,0.6518769963709771,-0.005015772399516498,0.008104191774305809,Medag
ENSMUSG00000028465,0.001542620219899983,0.6448773356257111,0.6522091095848764,-0.005017428284839819,0.008102535956044595,Tln1
ENSMUSG00000021215,0.001527955209988441,0.6480241594086263,0.6553107278636102,-0.005032092959052201,0.008087871872600436,Net1
ENSMUSG00000034563,0.0015245918631886864,0.6487467576434027,0.6560144313698856,-0.005035456228463265,0.00808450873788361,Ccpg1
ENSMUSG00000021023,0.0015187655234621565,0.6499993001644957,0.6572539359020921,-0.00504128243377781,0.008078682765198013,1110008L16Rik
ENSMUSG00000020305,0.001511852855753141,0.6514866642303299,0.6587307709489769,-0.005048194941435897,0.008071770532387513,Asb3
ENSMUSG00000111066,0.001505679619697563,0.6528161020240304,0.6600478086271875,-0.005054368034030889,0.008065597684180494,RP23-191M12.2
ENSMUSG00000029561,0.0015016503984838878,0.6536844106953744,0.6608985196587396,-0.005058397161339337,0.008061568715842788,Oasl2
ENSMUSG00000049093,0.0014993189170094646,0.6541870659185695,0.6613794870262597,-0.005060728588378856,0.008059237380596048,Il23r
ENSMUSG00000031931,0.0014929719739373544,0.6555562278862108,0.6627364122153606,-0.005067075382902638,0.008052890835235183,Ankrd49
ENSMUSG00000030965,0.0014874429995269977,0.6567498820927616,0.6639158029044956,-0.005072604227478248,0.008047362206849927,Fam175b
ENSMUSG00000109915,0.0014591881718961038,0.6628634666289959,0.6700409169860886,-0.005100858385350265,0.008019109141256538,7420700N18Rik
ENSMUSG00000097322,0.0014508554809324612,0.6646707566040966,0.6718401159384018,-0.005109190876793967,0.008010776967939283,A530083I20Rik
ENSMUSG00000043286,0.0014325626493031103,0.6686451479645863,0.6758017319622313,-0.0051274832672203495,0.007992485269508857,Pnpla1
ENSMUSG00000038119,0.001415703694023563,0.672316252362753,0.679456187865741,-0.005144341811992906,0.007975627354715562,Cdon
ENSMUSG00000109603,0.0014130129546300425,0.6729028980448077,0.6799930833386615,-0.005147032485523218,0.007972936781041688,Gm45372
ENSMUSG00000062202,0.0013986312554832498,0.6760418220154273,0.683108849046126,-0.005161413831027924,0.00795855596603719,Btbd9
ENSMUSG00000061527,0.0013953139713147862,0.6767666489066879,0.6837568315689478,-0.0051647310332401195,0.007955238885419953,Krt5
ENSMUSG00000079700,0.0013795209200556753,0.6802215294790168,0.6872191174293811,-0.005180523692338904,0.007939446801255424,Fpr3
ENSMUSG00000024772,0.0013565304565620047,0.6852629164636741,0.6922553952030993,-0.005203513579102769,0.007916457739744288,Ehd1
ENSMUSG00000027193,0.0013520413646887128,0.6862489382007917,0.6932229553880205,-0.005208002557555235,0.007911968920811346,Api5
ENSMUSG00000091043,0.0013041220503041628,0.6968073334094027,0.7037728269310813,-0.005255920644742132,0.00786405250348568,Glyatl3
ENSMUSG00000044465,0.0012995813950923926,0.6978108996495931,0.7047574334922587,-0.005260461182106655,0.007859512121225886,Fam160a2
ENSMUSG00000025215,0.001279964282313663,0.7021526902177623,0.7090549438665117,-0.005280077782638042,0.007839896184580189,Tlx1
ENSMUSG00000035778,0.0012704184610984107,0.7042689667966789,0.7111627734141672,-0.0052896233527640665,0.007830350933853236,Ggta1
ENSMUSG00000055926,0.0012471247741393198,0.7094426902205591,0.7162693038200166,-0.00531291642199791,0.007807058633980395,Gm14137
ENSMUSG00000026219,0.0012275956700000768,0.7137906293468683,0.7205998162715589,-0.005332445002758906,0.0077875306872693326,Trip12
ENSMUSG00000085429,0.001214427246131947,0.7167276990284266,0.7235351534289679,-0.005345613070889935,0.00777436304102762,Gm13485
ENSMUSG00000008435,0.0012065851166015605,0.7184787941435565,0.7252730595268727,-0.005353454987489026,0.007766521373512634,Rdh13
ENSMUSG00000098318,0.0011986380801747608,0.7202548236795834,0.7270061022439208,-0.0053614018073129596,0.007758574804458701,Lockd
ENSMUSG00000022176,0.0011825293654716567,0.72385947726641,0.7306145071262033,-0.005377510080418099,0.007742467034582748,Rem2
ENSMUSG00000037254,0.0011819203379467816,0.7239958804084365,0.7307221432125272,-0.005378119091180544,0.00774185804271248,Itih2
ENSMUSG00000029343,0.0011763846134269795,0.7252361111870832,0.7319438073689837,-0.0053836546631159535,0.007736322642050278,Crybb1
ENSMUSG00000057614,0.0011718005003816124,0.7262636876924476,0.732950758805696,-0.005388238649502433,0.007731738796885892,Gnai1
ENSMUSG00000079652,0.001164379185571098,0.727928296423145,0.7345703055397064,-0.00539565975867781,0.007724317915168972,Fam71f2
ENSMUSG00000030583,0.0011543430252525546,0.7301814594630875,0.7368137434851721,-0.0054056956397578685,0.00771428233939208,Sipa1l3
ENSMUSG00000079562,0.0011486867536082157,0.7314523461505766,0.7380658393345783,-0.005411351753444153,0.0077086263966068755,Maea
ENSMUSG00000010796,0.0011399490605109974,0.7334170340139226,0.7400178777425647,-0.005420089201705954,0.007699889210699547,Asz1
ENSMUSG00000046603,0.0011308564732678496,0.7354633758569503,0.7419911572994676,-0.005429181533105831,0.007690797150183084,Tcaim
ENSMUSG00000021918,0.0011279184964032706,0.7361249876642018,0.7426281257809706,-0.005432119427071031,0.007687859343281427,Nek4
ENSMUSG00000053980,0.001122680825292838,0.7373049597179349,0.7437879600211496,-0.005437356950111897,0.007682621974891088,Gm9930
ENSMUSG00000062200,0.0011207740225584704,0.7377346889362808,0.7441908904541504,-0.0054392636988513645,0.007680715282274261,Vmn2r7
ENSMUSG00000045394,0.0010956389296241644,0.7434069096770222,0.7497895266150535,-0.005464398075576947,0.007655581636428834,Epcam
ENSMUSG00000023921,0.0010949399326655943,0.7435648527249699,0.7499180193930111,-0.005465097052499579,0.007654882679594779,Mut
ENSMUSG00000051721,0.0010884954915515426,0.7450215249423089,0.7513562735832231,-0.005471541308589206,0.007648438608108939,BC068281
ENSMUSG00000025812,0.0010879603413211259,0.7451425289658409,0.7514474398738735,-0.005472076443430583,0.007647903488548167,Pard3
ENSMUSG00000030708,0.0010579917653347432,0.751928747037898,0.7581353783119573,-0.005502044151629305,0.007617936624074854,Dnajb13
ENSMUSG00000039462,0.001056431646236679,0.7522825583038005,0.7584609630204874,-0.005503604225228976,0.007616376593752935,Col10a1
ENSMUSG00000106422,0.001048981720032452,0.7539728047747831,0.7600714556694919,-0.005511053933727625,0.007608927091034844,Gm42812
ENSMUSG00000067356,0.0010440760038223505,0.7550864629424935,0.7611316187610995,-0.0055159595061827485,0.007604021653289344,B430203G13Rik
ENSMUSG00000062760,0.0010413166070435363,0.755713104024857,0.7617007319684014,-0.00551871882196265,0.007601262413004233,1810041L15Rik
ENSMUSG00000006498,0.001024040238164502,0.7596400935580543,0.7656274046402852,-0.005535994681443121,0.007583987021649545,Ptbp1
ENSMUSG00000027203,0.000992331188315416,0.7668637710637253,0.7727811240829331,-0.005567702786152727,0.007552279755759904,Dut
ENSMUSG00000006056,0.0009838087583883622,0.7688087651123887,0.7747093289981272,-0.00557622495980581,0.007543757803057902,Calcoco2
ENSMUSG00000027398,0.0009735517353949417,0.7711515589313664,0.7770063230961098,-0.005586481673101562,0.0075335013531569175,Il1b
ENSMUSG00000038213,0.0009732184387176852,0.7712277219647052,0.7770511748882732,-0.005586814959692199,0.007533168075078851,Tapbpl
ENSMUSG00000021671,0.0009543416660856348,0.7755449115067825,0.7813688976697658,-0.005605691158674144,0.007514292353462009,Poc5
ENSMUSG00000022052,0.0009468384184802316,0.7772628694437091,0.7829712374587431,-0.005613194176963395,0.007506789522321768,Ppp2r2a
ENSMUSG00000091387,0.0009379528455657885,0.7792987360395701,0.7849576437843497,-0.005622079477359438,0.007497904441642739,Gcnt4
ENSMUSG00000001497,0.0009271227788256685,0.7817821733917631,0.7874268100227506,-0.005632909210543329,0.007487074973456835,Pax9
ENSMUSG00000017858,0.0009237312554703621,0.7825603409594993,0.7881459303978025,-0.0056363006291263945,0.007483683637227253,Ift52
ENSMUSG00000101061,0.0009077328353946457,0.7862340184868434,0.7917808704630426,-0.005652298552937859,0.00746768609782209,Platr1
ENSMUSG00000057346,0.0009024491051624608,0.7874483589551083,0.7929712525764251,-0.005657582118533311,0.007462402657707605,Apol9a
ENSMUSG00000091896,0.0008956273206686775,0.7890169490256589,0.7944856716760849,-0.005664403689924123,0.007455581247240912,Ube2d2a
ENSMUSG00000009291,0.0008842483689318247,0.7916353078267626,0.7970568004003558,-0.0056757822848399215,0.007444202918034516,Pttg1ip
ENSMUSG00000007591,0.0008398853519583675,0.8018656857569461,0.8072248274510861,-0.005720143894456658,0.007399842311893836,Tssk4
ENSMUSG00000027429,0.0008167001406122633,0.8072260018508759,0.8125210231814819,-0.0057433283600098126,0.007376658350235517,Sec23b
ENSMUSG00000025235,0.0007943705791805567,0.8123970702658896,0.8176589681547971,-0.005765657196505141,0.007354329985705189,Bbs4
ENSMUSG00000030873,0.0007854903525736922,0.8144558380203217,0.8196302715528523,-0.005774537132994544,0.007345450233275145,Scnn1b
ENSMUSG00000025384,0.0007736833178544939,0.8171951325514627,0.8222858563280128,-0.005786343780375041,0.007333643827413106,Faap100
ENSMUSG00000048495,0.000749148148920986,0.8228945306250925,0.8279528938573589,-0.00581087813856464,0.007309109959403848,Tyw5
ENSMUSG00000026705,0.0007182633473519136,0.8300821859611138,0.8351162854334235,-0.005841761908343562,0.007278226784206885,Klhl20
ENSMUSG00000044103,0.0007012362129559617,0.8340509498634814,0.8389716044349473,-0.005858788468550623,0.007261200541096595,Il1f9
ENSMUSG00000111771,0.0006750635578777597,0.8401596123359564,0.8449778306600196,-0.005884960233617895,0.007235029248609843,RP24-63K13.5
ENSMUSG00000075033,0.0006652182726044638,0.8424600035354262,0.8471873031661594,-0.005894805181772428,0.007225184473572194,Nxpe3
ENSMUSG00000017861,0.0006635594727317598,0.842847721854741,0.847542483083945,-0.005896463924719916,0.0072235257595422465,Mybl2
ENSMUSG00000024908,0.0006578296211136016,0.8441872768319749,0.848750451301337,-0.005902193579428414,0.007217796204165727,Ppp6r3
ENSMUSG00000047878,0.0006384504483368831,0.8487211604307094,0.8532040261595536,-0.005921572083036724,0.007198418030128482,A4galt
ENSMUSG00000027840,0.0006269914483911446,0.8514044345184473,0.8558664295896216,-0.005933030684981831,0.007186959618424287,Wnt2b
ENSMUSG00000045248,0.0006139596765255358,0.8544580839468299,0.858795434626763,-0.005946062002126772,0.0071739285134440525,Med26
ENSMUSG00000024293,0.0005618940572163003,0.8666796015887689,0.8709363776280065,-0.0059981257824648125,0.007121865536297942,Esco1
ENSMUSG00000014852,0.0005481345237258721,0.8699148742613707,0.8741517616692659,-0.00601188482402359,0.007108106695118469,Adamts13
ENSMUSG00000046070,0.0005457403707369785,0.8704780343665623,0.8746818654239109,-0.006014278891162889,0.007105712662337699,Igfals
ENSMUSG00000103103,0.0005387426839834587,0.8721244275163634,0.8762644845466424,-0.006021276326562075,0.007098715326500204,4833445I07Rik
ENSMUSG00000056271,0.0005357925284097175,0.8728186970532704,0.8769261631972786,-0.0060242263759748,0.007095765318676678,Lman1l
ENSMUSG00000002346,0.0005282963297891986,0.8745832409203127,0.8786271013984007,-0.00603172230433177,0.0070882694949684424,Slc25a42
ENSMUSG00000053390,0.0005151742271690526,0.877673573282852,0.8816595708539169,-0.006044843932080538,0.007075148046857845,Zfp952
ENSMUSG00000024990,0.0004976158883319504,0.8818115750752135,0.8857076497809949,-0.006062401631971056,0.0070575905802690115,Rbp4
ENSMUSG00000054517,0.0004910858202879247,0.8833513562355868,0.8871453551886173,-0.006068931461354567,0.007051060835588343,Trim65
ENSMUSG00000061039,0.0004896320719235971,0.8836942083168278,0.8874170805593176,-0.0060703851565112555,0.0070496071591362505,Olfr920
ENSMUSG00000030156,0.0004891173160544595,0.8838156135904613,0.8875026971318203,-0.006070899893533523,0.007049092428723776,Cd69
ENSMUSG00000041754,0.0004875091890088173,0.8841949082363909,0.8878472613398172,-0.006072507961678058,0.007047484381183825,Trem3
ENSMUSG00000045107,0.0004743671850482244,0.8872955831552343,0.8908150136016075,-0.006085649483012945,0.007034343025691441,Saysd1
ENSMUSG00000046408,0.0004487049172282149,0.8933551745925088,0.8968252952772325,-0.006111310801882005,0.0070086820175970805,1700067K01Rik
ENSMUSG00000048655,0.0004319912192994592,0.8973051268901691,0.900753760544911,-0.0061280238771180585,0.006991969135474972,Ccdc169
ENSMUSG00000025431,0.0004149765974543318,0.9013288117070901,0.9047559174550258,-0.006145037861294646,0.0069749553403603655,Crisp1
ENSMUSG00000021079,0.00039992294138398664,0.9048908779175837,0.9082201305957205,-0.006160090950022204,0.006959902412571718,Timm9
ENSMUSG00000043592,0.0003969633881146865,0.9055914086537362,0.9088860836882856,-0.006163050391402035,0.006956943002133114,Unc5cl
ENSMUSG00000054434,0.00039659134291813883,0.9056794775240125,0.9089373173712212,-0.006163422422524835,0.006956570974883672,Tmem120b
ENSMUSG00000073414,0.0003902863934368267,0.9071721324089536,0.9103609169829406,-0.006169727133226007,0.006950266329270939,G6b
ENSMUSG00000109561,0.00037902111551453777,0.9098399250001297,0.912963455885368,-0.006180991983212913,0.006939001592983093,Ankrd31
ENSMUSG00000056162,0.00035925758476626474,0.91452267466875,0.9175872786459809,-0.006200754759179013,0.006919239008442528,Cndp1
ENSMUSG00000042156,0.0003585448136684218,0.9146916143181089,0.9177192805663115,-0.0062014675029599215,0.006918526271373898,Dzip1
ENSMUSG00000027286,0.00033820100391799423,0.9195150608191343,0.9224832988694228,-0.006221810530224356,0.0068981834300703695,Lrrc57
ENSMUSG00000007034,0.00033790755648428566,0.9195846582881995,0.9225154257698731,-0.006222103966331441,0.00689788999656621,Slc44a4
ENSMUSG00000001494,0.00033625499979236437,0.919976609694109,0.9228709181291017,-0.006223756459216097,0.006896237518297804,Sost
ENSMUSG00000047749,0.00033294244188032175,0.9207623366391129,0.923621379684732,-0.006227068889118277,0.0068929251174781915,Zc3hav1l
ENSMUSG00000028351,0.00033074684798552184,0.9212831663703248,0.9241060710350212,-0.0062292643980876305,0.00689072962762637,Brinp1
ENSMUSG00000055809,0.00032287204262112005,0.9231514713570956,0.9259044456374612,-0.006237138898334804,0.006882855194906502,Dnaaf3
ENSMUSG00000021481,0.00031571113426270917,0.9248507720187151,0.927570921348182,-0.006244299528530357,0.00687569462470395,Zfp346
ENSMUSG00000000325,0.0003062239899755719,0.9271026209049363,0.9297154576015193,-0.006253786303256791,0.006866207927387252,Arvcf
ENSMUSG00000024392,0.00030382763312976514,0.9276715082930302,0.9302479526062113,-0.006256182566568493,0.006863811683254864,Bag6
ENSMUSG00000041431,0.00027917255528895024,0.9335266393317465,0.9359282146626257,-0.006280836677702347,0.0068391577606985955,Ccnb1
ENSMUSG00000096465,0.0002715339906625378,0.9353414038918527,0.9376327841071683,-0.006288474941208275,0.006831519552380963,Olfr488
ENSMUSG00000030471,0.00025067772131276065,0.9402981046593766,0.9425246617782729,-0.006309330384482911,0.00681066425199514,Zdhhc13
ENSMUSG00000046756,0.00024991638963075733,0.9404790876737974,0.9426675876941039,-0.006310091685902126,0.006809902955575978,Mrps7
ENSMUSG00000062478,0.0002471714527405665,0.9411316368089591,0.9432831461027744,-0.006312836513618471,0.006807158145760766,Ctrc
ENSMUSG00000024118,0.00023689525934341145,0.9435749260020638,0.9456934148345786,-0.0063231122974248205,0.00679688242721523,1600002H07Rik
ENSMUSG00000021822,0.00022788888711770632,0.9457167372526072,0.9477626569666522,-0.00633211830953333,0.006787876470024908,Plau
ENSMUSG00000035878,0.0002275312416476234,0.9458017973581467,0.9478092134178457,-0.006332475940681094,0.0067875188410140225,Hykk
ENSMUSG00000111504,0.00022720931537169458,0.9458783627679693,0.9478472536908364,-0.006332797854063684,0.006787196929552025,RP23-138K22.4
ENSMUSG00000031824,0.00021894499555734874,0.9478440783248998,0.949778296099622,-0.006341061842421628,0.0067789329895675465,6430548M08Rik
ENSMUSG00000037784,0.00021855187013526965,0.9479375934520952,0.9498332365194401,-0.006341454952054333,0.006778539882191268,Dzip1l
ENSMUSG00000052435,0.0002087090327523213,0.9502791992623022,0.9521406668416603,-0.006351297393451523,0.006768697495967314,Cebpe
ENSMUSG00000097542,0.00020484944957399257,0.9511975103815205,0.9529829949762136,-0.006355156821008607,0.0067648380893509845,Gm26751
ENSMUSG00000101731,0.00020301552647347389,0.951633878728138,0.953362386231156,-0.006356990670095498,0.006763004250077336,3830432H09Rik
ENSMUSG00000041817,0.0001953260924593941,0.9534636786657211,0.955058554877434,-0.006364679793298369,0.006755315167059565,Fam169a
ENSMUSG00000109865,0.00019502219069126325,0.9535360011115332,0.9550920324449398,-0.0063649836827666855,0.006755011279147574,Hspa14
ENSMUSG00000086646,0.00016132343483276317,0.9615578587001978,0.9628912858637433,-0.006398681067219262,0.006721314052238427,Platr20
ENSMUSG00000015085,0.00015584658650697361,0.9628619903415572,0.9641579014994865,-0.006404157691251563,0.006715837450995786,Entpd2
ENSMUSG00000086257,0.00015325354047649137,0.9634794740048748,0.964736869729514,-0.006406750630951707,0.006713244521811008,4930548K13Rik
ENSMUSG00000021500,0.0001498290337126237,0.9642949874340757,0.9655140708568748,-0.006410174997155215,0.006709820169224266,Ddx46
ENSMUSG00000032080,0.00014822527957813753,0.964676918987771,0.9658570962803912,-0.006411778685410023,0.006708216487240623,Apoa4
ENSMUSG00000038525,0.00014755397919192603,0.9648367905422153,0.965977771128837,-0.00641244995821026,0.006707545217045337,Armc10
ENSMUSG00000034075,0.0001473395268947776,0.9648878630918478,0.9659895129110687,-0.0064126644016936005,0.006707330774391677,Zdhhc5
ENSMUSG00000039033,0.00014374805086774463,0.9657432066613246,0.9667275740999243,-0.006416255730024358,0.00670373945977642,Tasp1
ENSMUSG00000043801,0.00013574546397658894,0.9676492378159787,0.9685565692387749,-0.006424257987207574,0.006695737231937056,Oaz1-ps
ENSMUSG00000044737,0.00013028742964279645,0.9689493220692426,0.9697788005154312,-0.006429715796187493,0.00669027944200677,Klk14
ENSMUSG00000024440,0.00011233389244669388,0.9732263540124773,0.973980085750391,-0.006447668589352361,0.006672326705988973,Pcdh12
ENSMUSG00000106688,0.00010328213500221368,0.9753830341021574,0.9760986489474268,-0.006456719970070039,0.006663275350876542,Gm42851
ENSMUSG00000039492,9.506032661336079e-05,0.9773421261653259,0.9780193145144113,-0.006464941435342282,0.006655053906998597,Ccdc27
ENSMUSG00000037393,7.286357328637143e-05,0.9826318165337045,0.9831924508735639,-0.006487137257914204,0.006632858133327585,Nmur2
