,Amnion_corr,Amnion_pval,Amnion_qval,Amnion_ci_low,Amnion_ci_high,gene_annotation
ENSMUSG00000020823,0.2891513981175093,0.0,0.0,0.28021862753142357,0.29803409550868926,Sec14l1
ENSMUSG00000031965,0.28856506355460776,0.0,0.0,0.2796290421307933,0.2974510948508571,Tbx20
ENSMUSG00000038700,0.2868438818248311,0.0,0.0,0.27789835651414074,0.29573966150048875,Hoxb5
ENSMUSG00000097697,0.2860234147758719,0.0,0.0,0.27707337951331584,0.2949238212895448,4833412C05Rik
ENSMUSG00000036655,0.28542401453870236,0.0,0.0,0.2764706928279653,0.2943277930309049,Colec11
ENSMUSG00000042406,0.28443724310514873,0.0,0.0,0.2754785263709269,0.29334655767955947,Atf4
ENSMUSG00000020387,0.2843550831395364,0.0,0.0,0.27539591806885777,0.29326485780932554,Jade2
ENSMUSG00000029580,0.2835995603315893,0.0,0.0,0.27463627867185714,0.29251355982451666,Actb
ENSMUSG00000027327,0.2829476829123247,0.0,0.0,0.27398085838361436,0.29186531880787886,1700037H04Rik
ENSMUSG00000039158,0.28026008183357215,0.0,0.0,0.2712787384984847,0.28919262359802095,Akna
ENSMUSG00000069833,0.27949296345029795,0.0,0.0,0.27050750200215024,0.28842973422854545,Ahnak
ENSMUSG00000035783,0.27837335920237605,0.0,0.0,0.2693819080946106,0.28731628183368074,Acta2
ENSMUSG00000032085,0.27787727007680085,0.0,0.0,0.2688831728451143,0.28682291082542827,Tagln
ENSMUSG00000018819,0.2778033440109494,0.0,0.0,0.2688088528728399,0.28674938940093286,Lsp1
ENSMUSG00000026837,0.2777960990847012,0.0,0.0,0.26880156934860927,0.2867421841248082,Col5a1
ENSMUSG00000067786,0.27741189555057216,0.0,0.0,0.26841532040998967,0.28636008181461997,Nnat
ENSMUSG00000032024,0.27710242844837873,0.0,0.0,0.26810420788499445,0.28605230513027186,Clmp
ENSMUSG00000097960,0.277084229842724,0.0,0.0,0.26808591257659253,0.28603420587429196,A330074K22Rik
ENSMUSG00000037166,0.2763909266246206,0.0,0.0,0.26738893015547166,0.28534468277530917,Ppp1r14a
ENSMUSG00000022464,0.27633603534367635,0.0,0.0,0.2673337479813511,0.2852900903838675,Slc38a4
