,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000092443,0.21703689148351504,5.618291307809149e-287,2.493693434447026e-286,0.2056301851552412,0.2283846336358608,Gm20726
ENSMUSG00000052684,0.2169655755734625,8.76733997739097e-287,3.887955644075818e-286,0.20555850847851517,0.22831369595311005,Jun
ENSMUSG00000023017,0.21691074813017489,1.2342396211332785e-286,5.470920306441837e-286,0.20550340376217283,0.2282591592078356,Asic1
ENSMUSG00000024565,0.2169094928053742,1.2439409240158847e-286,5.51147950383644e-286,0.20550214208979725,0.22825791053799965,Sall3
ENSMUSG00000039639,0.21678365108152814,2.726162641209453e-286,1.2073350935382875e-285,0.2053756642371908,0.22813273576058926,Kcne1
ENSMUSG00000002820,0.21678065920796094,2.777476453147917e-286,1.2295159155147928e-285,0.2053726572443676,0.22812975973903654,Atg4d
ENSMUSG00000059975,0.2167067360941079,4.402616071357415e-286,1.948060208565228e-285,0.2052983606328388,0.22805622822888422,Zfp74
ENSMUSG00000055202,0.21664176602889865,6.598993335651815e-286,2.9186171320883747e-285,0.20523306241393707,0.2279916022321902,Zfp811
ENSMUSG00000027496,0.21646847580542908,1.9408749946823578e-285,8.576557643315766e-285,0.20505889742524266,0.2278192292301151,Aurka
ENSMUSG00000047496,0.21644050676311355,2.3098138931158297e-285,1.019785383274097e-284,0.205030787263541,0.22779140816065385,Rnf152
ENSMUSG00000032259,0.21642395658956695,2.5603217713169303e-285,1.1298860420639587e-284,0.20501415359402134,0.22777494553863217,Drd2
ENSMUSG00000027661,0.21638733450892556,3.215373682005538e-285,1.4177132636708722e-284,0.20497734677764162,0.22773851716817958,Slc2a10
ENSMUSG00000079658,0.21632685544236244,4.6835821810751496e-285,2.064161384343389e-284,0.20491656270225908,0.22767835793226399,Tceb1
ENSMUSG00000001518,0.21610441173609637,1.8660719100795477e-284,8.220581101672015e-284,0.20469299792213666,0.22745708982659502,Itfg2
ENSMUSG00000040998,0.21609461225652365,1.9831703453905557e-284,8.73258628529527e-284,0.20468314908243618,0.22744734210967824,Npnt
