,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000017466,-0.0035263570421128388,0.5626893658877845,0.5991793907866941,-0.015465266916048782,0.008413558205699594,Timp2
ENSMUSG00000020573,-0.003532304085545614,0.5620307934064145,0.598541846013221,-0.015471212610614246,0.008407611508875316,Pik3cg
ENSMUSG00000015396,-0.0035470283523633774,0.5604018401515547,0.5969005333845759,-0.015485933534142456,0.00839288809659049,Cd83
ENSMUSG00000030125,-0.0035594511605331097,0.5590292797608827,0.5955356128271894,-0.015498353517566002,0.008380466005360493,Lrrc23
ENSMUSG00000021823,-0.00356304865665732,0.5586321077435903,0.5951759085271577,-0.015501950194989697,0.008376868716165324,Vcl
ENSMUSG00000024644,-0.003563625172198157,0.5585684718222155,0.5951715203220197,-0.015502526579301233,0.008376292233757101,Cndp2
ENSMUSG00000059956,-0.0035671435426785423,0.5581801896171067,0.5948211739312731,-0.015506044148740863,0.008372774065307072,Serpinb12
ENSMUSG00000111444,-0.003573327088285488,0.5574981007523319,0.5943476553862813,-0.01551222628580044,0.00836659087405275,RP23-9A12.3
ENSMUSG00000024146,-0.0035746993049482656,0.5573467905609415,0.5942496967277338,-0.015513598189762775,0.008365218735902069,Cript
ENSMUSG00000037942,-0.0035798505787916777,0.5567789536096229,0.5937708793959934,-0.015518748289333893,0.008360067756390272,Crp
ENSMUSG00000042265,-0.0035834029132186993,0.5563875357945501,0.5934167403952113,-0.015522299813610047,0.008356515624566104,Trem1
ENSMUSG00000071068,-0.0035992137340538294,0.5546470327722088,0.5917497415685574,-0.015538107024950716,0.008340705701825712,Treml2
ENSMUSG00000034833,-0.0035999732496432447,0.554563490061216,0.591723740995749,-0.015538866366998067,0.008339946229228446,Tespa1
ENSMUSG00000085806,-0.0036046568742875815,0.5540484520635727,0.5912372767725671,-0.015543548921174575,0.008335262869394885,Gm12023
ENSMUSG00000054753,-0.003620203857158339,0.5523404977133438,0.5895405034831293,-0.015559092346943752,0.008319716761790785,AU018091
ENSMUSG00000014453,-0.0036325545133037056,0.550985528473948,0.5881570543060931,-0.0155714401731845,0.008307366796850962,Blk
ENSMUSG00000038147,-0.0036505012808766587,0.5490195378974613,0.5862461696716084,-0.01558938282212612,0.00828942102717847,Cd84
ENSMUSG00000060131,-0.003650694110580194,0.5489984330472779,0.5862461696716084,-0.015589575607535119,0.008289228208155149,Atp8b4
ENSMUSG00000043263,-0.0036546615173459382,0.5485642966651325,0.5858851828101383,-0.015593542102758538,0.008285261020934217,Ifi209
ENSMUSG00000090958,-0.003658116277302236,0.5481863951494833,0.5855441093243786,-0.015596996068651005,0.00828180645184819,Lrrc32
ENSMUSG00000032068,-0.003660285723980077,0.547949154350866,0.585353225457607,-0.015599165016543891,0.008279637124883324,Plet1
ENSMUSG00000067103,-0.0036774394594859083,0.5460750887791517,0.5834135563879825,-0.015616314804218871,0.008262484331986108,AY702103
ENSMUSG00000064147,-0.003679437537719986,0.5458570031674778,0.5832428712121784,-0.015618312422150286,0.00826048636309081,Rab44
ENSMUSG00000089929,-0.0036879556517444407,0.5449277555262013,0.5823121986815574,-0.015626828572764654,0.008251968714124829,Bcl2a1b
ENSMUSG00000028992,-0.0036899920855936806,0.5447057157864721,0.5821371334684964,-0.01562886453696297,0.008249932391200952,Nmnat1
ENSMUSG00000047822,-0.0036995320905575816,0.5436661333707791,0.5812745999901412,-0.015638402340452644,0.008240392904566336,Angptl8
ENSMUSG00000000290,-0.0037049622405884537,0.5430748465009672,0.5807665987605252,-0.015643831236438876,0.008234963048596803,Itgb2
ENSMUSG00000040747,-0.0037133427408862184,0.5421629261424838,0.579853396943833,-0.015652209799953465,0.008226583000750142,Cd53
ENSMUSG00000035042,-0.0037345131722778266,0.5398626816943264,0.5775167754539221,-0.01567337533126579,0.008205413704850147,Ccl5
ENSMUSG00000009588,-0.0037384916709838987,0.539430949160835,0.5771784176769046,-0.015677352907919672,0.008201435418339167,St6galnac1
ENSMUSG00000029096,-0.0037475233224995414,0.538451508696028,0.5762537550257149,-0.015686382464867817,0.00819240424712797,Htra3
ENSMUSG00000028581,-0.00374983186022909,0.5382013017622154,0.5760476311272775,-0.01568869046690239,0.008190095831854202,Laptm5
ENSMUSG00000051457,-0.003751635277747197,0.5380058820187634,0.5759001092044138,-0.015690493465849893,0.008188292509909368,Spn
ENSMUSG00000074170,-0.0037609670117110744,0.5369952572393742,0.5748798386033339,-0.015699823032691466,0.008178961269246113,Plekhf1
ENSMUSG00000047810,-0.00376168345908783,0.5369177056077269,0.5748798386033339,-0.015700539313600666,0.008178244859656746,Ccdc88b
ENSMUSG00000020641,-0.003767234405811939,0.5363170359252682,0.5743382265209556,-0.01570608897013922,0.008172694205289328,Rsad2
ENSMUSG00000049287,-0.003769058584159187,0.5361197148637882,0.5741884061944824,-0.01570791272433901,0.008170870122857091,Iba57
ENSMUSG00000045655,-0.0037784696829752298,0.5351022988399052,0.5732215306265723,-0.015717321633678383,0.008161459517612704,Fam216b
ENSMUSG00000044033,-0.0037870067421952023,0.5341802163254735,0.5724790658294647,-0.015725856704936637,0.00815292290429535,Ccdc141
ENSMUSG00000024511,-0.0037876299845583925,0.5341129317333597,0.5724683083958839,-0.015726479802101852,0.008152299694416821,Rab27b
ENSMUSG00000044827,-0.003795045329673802,0.5333127073274964,0.5716718912289596,-0.015733893418938497,0.008144884735092615,Tlr1
ENSMUSG00000034127,-0.003797183646172864,0.53308206427696,0.571485917964151,-0.015736031236820824,0.008142746529597828,Tspan8
ENSMUSG00000014542,-0.003803477967200132,0.5324034392485846,0.5708195982079818,-0.015742324089492717,0.008136452534687609,Clec4f
ENSMUSG00000055737,-0.0038115636805656963,0.5315323166500007,0.5700078462734591,-0.01575040791521444,0.008128367238865246,Ghr
ENSMUSG00000022765,-0.0038239827136112995,0.5301957479028899,0.5686355082613577,-0.01576282404594492,0.008115948844093465,Snap29
ENSMUSG00000022584,-0.003827615382397266,0.5298051135398418,0.568277500310889,-0.015766455865083958,0.008112316361311614,Ly6c2
ENSMUSG00000054640,-0.0038353813513886414,0.5289705009200161,0.5674431462347308,-0.015774220016631903,0.008104550788905481,Slc8a1
ENSMUSG00000040653,-0.0038380898135120718,0.5286795785536296,0.567191909187458,-0.015776927844564487,0.008101842464756545,Ppp1r14c
ENSMUSG00000079173,-0.0038415874636393756,0.5283040081688495,0.5668497941725853,-0.01578042467545218,0.008098344992547385,Zan
ENSMUSG00000029915,-0.003878544675579715,0.5243439411523487,0.5627215509254655,-0.015817373213217228,0.008061389642692346,Clec5a
ENSMUSG00000043372,-0.003891503327176472,0.5229589960870523,0.5613557278736071,-0.01583032881558623,0.008048431636292926,Hexim2
ENSMUSG00000030156,-0.0039057250805330395,0.5214412225709216,0.5597866050144086,-0.015844547217887674,0.008034210586406918,Cd69
