,Mixed mesoderm_corr,Mixed mesoderm_pval,Mixed mesoderm_qval,Mixed mesoderm_ci_low,Mixed mesoderm_ci_high,gene_annotation
ENSMUSG00000071711,0.21412333994748173,3.862722074637402e-279,6.764837258559373e-278,0.20270199442649586,0.2254864361618446,Mpst
ENSMUSG00000030268,0.21261276680897995,4.0113609445785965e-275,6.868768740716775e-274,0.20118391178242803,0.22398374438975766,Bcat1
ENSMUSG00000029404,0.2110306000816244,5.967358753870795e-271,9.945597923117993e-270,0.19959393849838108,0.2224097745939156,Arl6ip4
ENSMUSG00000005362,0.21009068441113338,1.729680701378872e-268,2.8079232165241426e-267,0.19864941371164316,0.2214747003773813,Crbn
ENSMUSG00000032330,0.21001118676808425,2.7903004096329773e-268,4.522366952403529e-267,0.1985695272064053,0.2213956112621202,Cox7a2
ENSMUSG00000053553,0.2083935038902996,4.4943809270960575e-264,7.066636677823989e-263,0.1969439644662258,0.2197862089102849,3110082I17Rik
ENSMUSG00000025218,0.20819999088459648,1.4239329980024143e-263,2.2318699028251008e-262,0.1967495130587882,0.21959368229772924,Poll
ENSMUSG00000060257,0.20751099992967437,8.558574145400374e-262,1.3146811283257101e-260,0.19605718829619695,0.21890819612907939,Scrt2
ENSMUSG00000005057,0.2055204890423371,1.083215393062423e-256,1.6000227371675378e-255,0.19405711010710308,0.2169277474492099,Sh2b2
ENSMUSG00000029346,0.20450075718763996,4.239929030297692e-254,6.189677416492981e-253,0.19303251387320364,0.21591313405258383,Srrd
ENSMUSG00000020085,0.20409259122252588,4.582294037545635e-253,6.650644466684521e-252,0.19262240786194448,0.21550700993527128,Aifm2
ENSMUSG00000039632,0.20347497029219366,1.6630340244392115e-251,2.3791616944766972e-250,0.19200185894766378,0.21489247114175467,Ccdc151
ENSMUSG00000085024,0.2033583153093724,3.27284528962506e-251,4.6621727772436756e-250,0.19188465196325621,0.2147763972915169,C230035I16Rik
ENSMUSG00000003865,0.20104470965381405,2.030263020214256e-245,2.7697994818748373e-244,0.1895601661320557,0.21247425053786043,Gys1
ENSMUSG00000039081,0.201001902666029,2.5943902674425783e-245,3.534591645017136e-244,0.18951715904910538,0.21243165437040662,Zfp503
ENSMUSG00000044927,0.2008892306807225,4.945249034566134e-245,6.709971553006966e-244,0.18940396060529868,0.21231953707624876,H1fx
ENSMUSG00000020659,0.20064401205110652,2.0105202165960064e-244,2.716919211616225e-243,0.18915759724983355,0.21207552463292215,Cbll1
ENSMUSG00000001518,0.2002388035281782,2.0325090652799e-243,2.717258108662968e-242,0.1887505003077282,0.21167230613393592,Itfg2
ENSMUSG00000042419,0.19940483945914506,2.337638037599528e-241,3.067766453542687e-240,0.1879126620883756,0.21084242550593907,Nfkbil1
ENSMUSG00000047407,0.19854958166971318,2.9664731541853534e-239,3.827707295723037e-238,0.18705344860004036,0.2099913382963409,Tgif1
ENSMUSG00000097827,0.1984275701368928,5.908883036507882e-239,7.614539995499848e-238,0.18693087417873466,0.20986992032730586,5330439K02Rik
ENSMUSG00000020277,0.1980169268436653,5.987128296039061e-238,7.685658916609835e-237,0.18651833905194265,0.20946127214585428,Pfkl
ENSMUSG00000040022,0.19770596053117978,3.445696365611999e-237,4.389422121798725e-236,0.1862059428156263,0.20915181400431207,Rab11fip2
ENSMUSG00000061477,0.19700769413366637,1.7344148926874266e-235,2.1626120856451706e-234,0.18550447403562603,0.20845692581012398,Rps7
ENSMUSG00000020922,0.19684544022099917,4.3018882691625995e-235,5.343960582810683e-234,0.1853414776742852,0.2082954552245976,Lsm12
ENSMUSG00000032498,0.19466663550499538,7.878810068529554e-230,9.458355424405227e-229,0.18315276440813666,0.20612710884544938,Mlh1
ENSMUSG00000040385,0.19380678486433553,9.02835624259503e-228,1.064664651249414e-226,0.18228903483485553,0.20527135454300488,Ppp1ca
ENSMUSG00000014294,0.19292947505330374,1.1122871852388197e-225,1.2829148618671507e-224,0.18140778565042434,0.2043982061779565,Ndufa2
ENSMUSG00000097347,0.19266160512447905,4.8135260715580087e-225,5.520098705915147e-224,0.18113871659606828,0.20413160323098642,Gm17275
ENSMUSG00000020889,0.19207800347318998,1.1621692631556221e-223,1.3191478582924201e-222,0.180552508412629,0.20355075603058762,Nr1d1
ENSMUSG00000022033,0.19034538054759456,1.3913595652852829e-219,1.5172950548367315e-218,0.1788121953355372,0.20182626306223503,Pbk
ENSMUSG00000022370,0.1894327962490151,1.8841904767418925e-217,2.0173345575394995e-216,0.17789558959712065,0.2009179322457,Mrpl13
ENSMUSG00000097748,0.18887690994598108,3.699128433793355e-216,3.9061546291376503e-215,0.1773372635089346,0.20036462720498968,Gm26533
ENSMUSG00000060591,0.18838697972183047,5.060674721763071e-215,5.255113937448672e-214,0.17684518913914155,0.19987696590011747,Ifitm2
ENSMUSG00000038069,0.18813526853458007,1.9348576544647773e-214,1.9967571253506474e-213,0.17659237859900473,0.1996264182007259,Cdkn2aip
ENSMUSG00000043716,0.18727233522100786,1.8920697236005873e-212,1.907328350403818e-211,0.17572568796976404,0.19876746222926353,Rpl7
ENSMUSG00000020397,0.18686460933199878,1.636215625880625e-211,1.624841733744414e-210,0.17531619301956583,0.19836160944440304,Med7
ENSMUSG00000000184,0.18672231399995098,3.46969661587044e-211,3.4319452184673e-210,0.1751732812301224,0.19821996689300117,Ccnd2
ENSMUSG00000071984,0.18612995076641836,7.876905685843902e-210,7.625271719113168e-209,0.17457835696749877,0.19763031596856515,Fndc1
ENSMUSG00000024742,0.185900567984811,2.6314998244140835e-209,2.53760831669632e-208,0.17434798473539193,0.19740198124814018,Fen1
ENSMUSG00000030045,0.1856695931614241,8.850612356907628e-209,8.518394953712827e-208,0.17411601487203338,0.1971720604991029,Mrpl19
ENSMUSG00000070394,0.18564103310820057,1.028155344291939e-208,9.867133822379452e-208,0.17408733187112574,0.1971436306943459,Tmem256
ENSMUSG00000032040,0.184221997942234,1.7065703310818403e-205,1.5889854106907266e-204,0.17266221261095932,0.19573104269465982,Dcps
ENSMUSG00000025153,0.18397226948314793,6.251947366634521e-205,5.7515615148431655e-204,0.17241141845246113,0.1954824438959076,Fasn
ENSMUSG00000003072,0.1838389863261839,1.24919247987626e-204,1.1460481466754679e-203,0.17227756713203432,0.1953497630471722,Atp5d
ENSMUSG00000024790,0.18313216839424049,4.8624316911401305e-203,4.357017644390798e-202,0.17156774329080296,0.19464613219191543,Sac3d1
ENSMUSG00000032291,0.1830712684308733,6.661252110834348e-203,5.952861582515057e-202,0.17150658489786022,0.19458550627497384,Crabp1
ENSMUSG00000035671,0.1828229205248859,2.401652203297924e-202,2.1405099851140143e-201,0.17125718404804108,0.19433827500980308,Zswim4
ENSMUSG00000042462,0.18237481936558558,2.417430530396251e-201,2.1224148642636093e-200,0.17080718678242596,0.1938921849358675,Dctpp1
ENSMUSG00000022436,0.18232920470300845,3.0569517972757018e-201,2.681536664276931e-200,0.17076137937545274,0.1938467747255466,Sh3bp1
ENSMUSG00000031669,0.18111426696990574,1.5491013636394368e-198,1.3285603461744741e-197,0.16954132633497213,0.192637264374711,Gins3
ENSMUSG00000048138,0.18049228798793213,3.691170057653603e-197,3.133421101573517e-196,0.16891674233496196,0.19201805035251765,Dmrt2
ENSMUSG00000029730,0.18012616972895454,2.37331123457041e-196,1.997736729436372e-195,0.16854909501931184,0.19165355535330109,Mcm7
ENSMUSG00000051627,0.17995406817621695,5.683884678692011e-196,4.772363290253578e-195,0.1683762758144261,0.19148221574911975,Hist1h1e
