,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000039069,0.13197945956115803,7.841221545142248e-158,8.876281588654731e-158,0.12241613646045078,0.1415182767342472,Mtg2
ENSMUSG00000041057,0.13196808256820147,8.347554576210376e-158,9.44901613439913e-158,0.1224047312993726,0.14150692994701003,Wdr43
ENSMUSG00000052551,0.13192631266440832,1.050295623760617e-157,1.1887727343984266e-157,0.12236285799977786,0.14146527092009464,Adarb2
ENSMUSG00000053626,0.13192598213082632,1.0522060247517127e-157,1.1908801143089499e-157,0.12236252664814001,0.14146494126376877,Tll1
ENSMUSG00000027276,0.13188880644295128,1.2907837263058393e-157,1.4608335045755033e-157,0.12232525896570451,0.14142786422891818,Jag1
ENSMUSG00000102574,0.13187143203812496,1.4201163436369607e-157,1.6071305125132362e-157,0.12230784157560878,0.1414105359213274,Gm33206
ENSMUSG00000014349,0.1317712361588768,2.4624483420401643e-157,2.786598068481292e-157,0.1222073979209725,0.14131060576464224,Ube2z
ENSMUSG00000001036,0.13172616969584847,3.153718869631115e-157,3.56870100415648e-157,0.12216222007651188,0.14126565875588018,Epn2
ENSMUSG00000031870,0.13162529023586864,5.485540682438905e-157,6.207069537986911e-157,0.12206109143733779,0.14116504654690704,Pgr
ENSMUSG00000029405,0.1315618919977252,7.766037511849414e-157,8.787121664174699e-157,0.12199753670280898,0.14110181616325368,G3bp2
ENSMUSG00000099512,0.13156068886697944,7.817429102133713e-157,8.844862641271287e-157,0.12199633060293441,0.14110061621718933,Gm28703
ENSMUSG00000090363,0.13152225097228679,9.650819821708614e-157,1.091871011762545e-156,0.12195779786470588,0.14106228005266835,Gm3512
ENSMUSG00000058441,0.13152203425754974,9.662288737323594e-157,1.0931182060582844e-156,0.12195758061531806,0.1410620639114099,Panx2
ENSMUSG00000009551,0.13149713041834038,1.1075104929518515e-156,1.2528958034812633e-156,0.1219326153426576,0.1410372259676084,6330409D20Rik
ENSMUSG00000022464,0.13144899117627082,1.441715776900262e-156,1.6308977955425375e-156,0.12188435738373615,0.14098921406763687,Slc38a4
ENSMUSG00000039089,0.13139387151472645,1.949689011213266e-156,2.2054256900856074e-156,0.12182910184636246,0.14093424015829378,L3mbtl3
ENSMUSG00000020642,0.13136825635230065,2.2431785393266894e-156,2.537294734061959e-156,0.12180342356001375,0.14090869270968417,Rnf144a
ENSMUSG00000036570,0.13135135680848553,2.4605641767150286e-156,2.7830548517394103e-156,0.12178648237734739,0.1408918378329452,Fxyd1
ENSMUSG00000079243,0.13128746411956202,3.490288129124057e-156,3.947556391480277e-156,0.1217224323133458,0.14082811396839862,Xirp1
ENSMUSG00000022494,0.13126617897576082,3.9212407381612783e-156,4.434764503355092e-156,0.12170109475946432,0.14080688504902011,Shisa9
ENSMUSG00000022610,0.1311887185766539,5.989025189332317e-156,6.773033000851546e-156,0.12162344370544315,0.14072962918646253,Mapk12
ENSMUSG00000032179,0.13114287841140415,7.693996056225836e-156,8.700395687751324e-156,0.1215774907679739,0.14068391000884314,Bmp5
ENSMUSG00000027304,0.13112148399298,8.647992707856758e-156,9.778727811140751e-156,0.1215560437307886,0.1406625720435651,Rtf1
ENSMUSG00000004110,0.13110271133497137,9.581881559062598e-156,1.0834224741554062e-155,0.12153722490949619,0.14064384891339993,Cacna1e
ENSMUSG00000041992,0.1310768155922456,1.103758021501985e-155,1.2479607158147243e-155,0.12151126549860705,0.14061802148012936,Rapgef5
ENSMUSG00000029484,0.13101494474072375,1.5473065700989174e-155,1.749376998944033e-155,0.1214492425822633,0.1405563137829405,Anxa3
ENSMUSG00000028180,0.13097714703993804,1.901793002349106e-155,2.1499595632044964e-155,0.12141135201987337,0.1405186157187641,Zranb2
ENSMUSG00000029641,0.13095492689009064,2.146921309446175e-155,2.426963119366568e-155,0.12138907729244819,0.1404964541294185,Rasl11a
ENSMUSG00000040666,0.1309267166723268,2.504088334938816e-155,2.8304579346907513e-155,0.12136079779806194,0.14046831824501618,Sh3bgr
ENSMUSG00000061911,0.13085849238704494,3.6326148774877184e-155,4.105881616429356e-155,0.1212924060366813,0.14040027366566374,Myt1l
