,Cardiomyocytes_corr,Cardiomyocytes_pval,Cardiomyocytes_qval,Cardiomyocytes_ci_low,Cardiomyocytes_ci_high,gene_annotation
ENSMUSG00000057230,0.2260188006752566,0.0,0.0,0.2197846739047905,0.2322344683493937,Aak1
ENSMUSG00000029502,0.2258302475706376,0.0,0.0,0.21959556879777603,0.2320464809905364,Golga3
ENSMUSG00000014668,0.22563542304639816,0.0,0.0,0.21940017440325976,0.2318522405414098,Chfr
ENSMUSG00000020078,0.22555457691244535,0.0,0.0,0.21931909193766685,0.23177163663496192,Vps26a
ENSMUSG00000051177,0.2254951713738875,0.0,0.0,0.21925951279810355,0.2317124090301616,Plcb1
ENSMUSG00000051735,0.2254321504136911,0.0,0.0,0.2191963077223792,0.23164957678238582,Rinl
ENSMUSG00000047842,0.2253539095902334,0.0,0.0,0.21911783839143653,0.23157157017412058,Diras2
ENSMUSG00000025477,0.2252085990324172,0.0,0.0,0.21897210365858885,0.23142669439370414,Inpp5a
ENSMUSG00000022089,0.22505839401790725,0.0,0.0,0.21882146047413964,0.23127693851119951,Bin3
ENSMUSG00000013646,0.2249887115416378,0.0,0.0,0.2187515748248781,0.231207464294288,Sh3bp5l
ENSMUSG00000075420,0.22497677010818207,0.0,0.0,0.218739598580242,0.23119555854371596,Smim6
ENSMUSG00000044792,0.22481901137073868,0.0,0.0,0.21858138012734782,0.23103827103938415,Isca1
ENSMUSG00000013611,0.22480583486069552,0.0,0.0,0.21856816523525255,0.23102513387351542,Snx31
ENSMUSG00000021003,0.22475292517023526,0.0,0.0,0.21851510144640643,0.23097238214500343,Galc
ENSMUSG00000044037,0.22472799324930673,0.0,0.0,0.21849009692455784,0.230947524645682,Als2cl
ENSMUSG00000038155,0.22454684452419862,0.0,0.0,0.2183084209463881,0.23076691640443064,Gstp2
ENSMUSG00000039145,0.22447994438573265,0.0,0.0,0.2182413261971325,0.230700215763989,Camk1d
ENSMUSG00000047473,0.22446506699815538,0.0,0.0,0.21822640553963188,0.23068538273323866,Zfp30
ENSMUSG00000022964,0.22431014651853715,0.0,0.0,0.21807103465709773,0.23053092397615177,Tmem50b
ENSMUSG00000033088,0.22430397015107256,0.0,0.0,0.21806484033953194,0.23052476601013633,Triobp
ENSMUSG00000046020,0.22428295058346925,0.0,0.0,0.21804375968746342,0.23050380906306972,Pofut1
ENSMUSG00000089917,0.22427088802898018,0.0,0.0,0.2180316620809011,0.23049178244218646,Uckl1
ENSMUSG00000027651,0.2242390065764805,0.0,0.0,0.21799968799465105,0.2304599959534175,Rprd1b
ENSMUSG00000050912,0.2241828898387381,0.0,0.0,0.21794340823840855,0.23040404633561992,Tmem123
ENSMUSG00000026824,0.2241528487338167,0.0,0.0,0.21791327988146436,0.2303740946785071,Kcnj3
ENSMUSG00000109125,0.2241265351355409,0.0,0.0,0.2178868898671856,0.23034785941965238,Gm45159
ENSMUSG00000068922,0.2240927647962485,0.0,0.0,0.21785302147051103,0.23031418960633543,Msto1
ENSMUSG00000079442,0.224077602117887,0.0,0.0,0.21783781476986575,0.23029907205868408,St6galnac4
ENSMUSG00000027087,0.2240661466276884,0.0,0.0,0.2178263260225891,0.23028765066300363,Itgav
ENSMUSG00000055670,0.22404932960070617,0.0,0.0,0.21780946017628247,0.23027088368476228,Zzef1
ENSMUSG00000037996,0.22402432577377485,0.0,0.0,0.21778438377088197,0.2302459542642768,Slc24a2
ENSMUSG00000017176,0.22400048196016661,0.0,0.0,0.21776047075364277,0.2302221813975375,Nt5c3b
ENSMUSG00000058975,0.22395465658768765,0.0,0.0,0.21771451239989417,0.23017649235683793,Kcnc1
ENSMUSG00000061666,0.22386390869421535,0.0,0.0,0.2176235012455384,0.2300860143599736,Gdpd1
ENSMUSG00000060332,0.22384717904834753,0.0,0.0,0.21760672307858533,0.23006933445861058,Tmc2
ENSMUSG00000019659,0.22376593401829195,0.0,0.0,0.21752524246556174,0.22998833095333793,Ccdc12
ENSMUSG00000022969,0.22375703321630458,0.0,0.0,0.217516315859561,0.229979456606366,Il10rb
ENSMUSG00000056043,0.22367199696895296,0.0,0.0,0.21743103313913742,0.22989467305207434,Rgs9bp
ENSMUSG00000098202,0.22364543446430474,0.0,0.0,0.2174043936640034,0.22986818946100115,B830012L14Rik
ENSMUSG00000030409,0.22347211963523636,0.0,0.0,0.21723057684673525,0.22969538930038663,Dmpk
ENSMUSG00000019794,0.22346425730759578,0.0,0.0,0.21722269175607378,0.2296875503110816,Katna1
ENSMUSG00000045136,0.22345261532362745,0.0,0.0,0.21721101606771487,0.22967594288340257,Tubb2b
ENSMUSG00000025034,0.22340625850509363,0.0,0.0,0.2171645250605333,0.22962972364581807,Trim8
ENSMUSG00000063260,0.2232638780126831,0.0,0.0,0.21702173259770022,0.22948776554450664,Syt10
ENSMUSG00000066839,0.22312630338628375,0.0,0.0,0.21688376016015637,0.22935059880041242,Ecsit
ENSMUSG00000048701,0.2229622869297489,0.0,0.0,0.21671926975912398,0.22918706829806135,Ccdc6
ENSMUSG00000024404,0.2228293318902509,0.0,0.0,0.21658593079082378,0.22905450692493196,Riok3
ENSMUSG00000049349,0.222820246139926,0.0,0.0,0.216576818812454,0.22904544806816238,Gm5105
ENSMUSG00000015714,0.22279260825827457,0.0,0.0,0.2165491011545798,0.22901789198720388,Cers2
ENSMUSG00000020548,0.22255111902566072,0.0,0.0,0.21630691529606078,0.22877711707327764,1700086D15Rik
ENSMUSG00000027099,0.22253524989109696,0.0,0.0,0.21629100041058663,0.2287612948525161,Mtx2
ENSMUSG00000027977,0.22236366429062832,0.0,0.0,0.21611892033863497,0.2285902162991878,Ndst3
ENSMUSG00000025732,0.22226853982721104,0.0,0.0,0.21602352191485616,0.22849537276934323,Fam195a
ENSMUSG00000001100,0.2220957416290503,0.0,0.0,0.21585022635944506,0.22832308459826542,Poldip2
ENSMUSG00000005667,0.22204492485559435,0.0,0.0,0.21579926339723232,0.2282724177401828,Mthfd2
ENSMUSG00000027523,0.2220033403919043,0.0,0.0,0.2157575593294399,0.22823095593038634,Gnas
ENSMUSG00000026456,0.22175200400505507,0.0,0.0,0.21550550054076964,0.2279803603825063,Cyb5r1
ENSMUSG00000034205,0.2217220261654554,0.0,0.0,0.21547543659313942,0.22795047085048845,Loxl2
ENSMUSG00000042210,0.22150805048436484,0.0,0.0,0.21526084663447342,0.22773712514990735,Abhd14a
ENSMUSG00000046480,0.22140117399339918,0.0,0.0,0.21515366355030688,0.2276305630973995,Scn4b
ENSMUSG00000040687,0.22114986564082587,0.0,0.0,0.21490163487048228,0.2273799935244837,Madd
ENSMUSG00000075330,0.22109080975906845,0.0,0.0,0.2148424098371096,0.22732111113158776,A930003A15Rik
ENSMUSG00000020176,0.22108962421732758,0.0,0.0,0.21484122090013513,0.2273199290721544,Grb10
ENSMUSG00000032311,0.22097164429794564,0.0,0.0,0.21472290319461051,0.22720229560493277,Nrg4
ENSMUSG00000000876,0.22094141555520985,0.0,0.0,0.21469258793403276,0.22717215560069628,Pxmp4
ENSMUSG00000055320,0.22093085246711341,0.0,0.0,0.21468199461610568,0.22716162351843833,Tead1
ENSMUSG00000056383,0.2209283168933101,0.0,0.0,0.21467945178612366,0.22715909538708934,AI987944
ENSMUSG00000042502,0.2208874029447555,0.0,0.0,0.21463842076378228,0.22711830151816031,Cd2bp2
ENSMUSG00000084909,0.22088638932969276,0.0,0.0,0.2146374042485766,0.22711729087771051,4930528G23Rik
ENSMUSG00000033186,0.22088265204065236,0.0,0.0,0.21463365626656788,0.22711356455621706,Mzt1
ENSMUSG00000005609,0.22083574098897407,0.0,0.0,0.21458661101068902,0.22706679115542974,Ctr9
ENSMUSG00000027636,0.22070051618480319,0.0,0.0,0.21445099951459667,0.22693196297994117,Sla2
ENSMUSG00000030465,0.22069320882081075,0.0,0.0,0.21444367126116212,0.2269246770424192,Psd3
ENSMUSG00000061207,0.22066105289129279,0.0,0.0,0.21441142341637398,0.22689261539142785,Stk19
ENSMUSG00000034789,0.22065234509136963,0.0,0.0,0.21440269072821372,0.22688393311973,Rab24
ENSMUSG00000015970,0.22055201064831617,0.0,0.0,0.21430206958590545,0.22678389275073182,Chdh
ENSMUSG00000030484,0.22053985714665647,0.0,0.0,0.21428988136539892,0.2267717748613057,Lypd5
ENSMUSG00000057123,0.22045971625355398,0.0,0.0,0.2142095115829423,0.22669186874902245,Gja5
ENSMUSG00000022204,0.22042357266959628,0.0,0.0,0.21417326479745835,0.226655831023884,Ngdn
ENSMUSG00000061981,0.2204025744824075,0.0,0.0,0.21415220666161447,0.22663489432921505,Flot2
ENSMUSG00000060675,0.2204002960665422,0.0,0.0,0.21414992174134814,0.2266326225852714,Pla2g16
ENSMUSG00000021265,0.22037681616156507,0.0,0.0,0.2141263748101351,0.22660921143292553,Slc25a29
ENSMUSG00000026966,0.2203711213397476,0.0,0.0,0.21412066373285282,0.22660353328530267,Ssna1
ENSMUSG00000086109,0.2203696356859416,0.0,0.0,0.2141191738384237,0.22660205198135774,Gm13391
ENSMUSG00000020990,0.2202448407380965,0.0,0.0,0.21399402278198332,0.226477622318999,Cdkl1
ENSMUSG00000025337,0.22021292278905,0.0,0.0,0.21396201378643454,0.22644579776384982,Sbds
ENSMUSG00000104956,0.2201956540292426,0.0,0.0,0.2139446957727868,0.2264285795279563,4930429D17Rik
ENSMUSG00000020538,0.22013949852933104,0.0,0.0,0.2138883801337013,0.22637258829754792,Srebf1
ENSMUSG00000075254,0.22010293636545508,0.0,0.0,0.21385171372748812,0.22633613306540898,Heg1
ENSMUSG00000020690,0.22003438643504636,0.0,0.0,0.21378296840193414,0.22626778357287616,Efcab3
ENSMUSG00000064308,0.22000245330245585,0.0,0.0,0.21375094426808497,0.22623594379082,2410137M14Rik
ENSMUSG00000053687,0.22000175945585781,0.0,0.0,0.21375024844435075,0.22623525197240468,Dpep2
ENSMUSG00000000708,0.21999421282987044,0.0,0.0,0.21374268031444182,0.22622772740555108,Kat2b
ENSMUSG00000035864,0.21998884079182202,0.0,0.0,0.21373729296936284,0.2262223710697629,Syt1
ENSMUSG00000000581,0.21994811622576174,0.0,0.0,0.21369645237550627,0.22618176552777905,C1d
ENSMUSG00000110223,0.21993569868468082,0.0,0.0,0.21368399946012878,0.22616938427464361,Gm45489
ENSMUSG00000030217,0.2199268201078016,0.0,0.0,0.2136750955917735,0.2261605316425128,Art4
ENSMUSG00000034881,0.21977807582879058,0.0,0.0,0.21352592775490964,0.22601222186706568,Tbxa2r
ENSMUSG00000079061,0.21975235179810812,0.0,0.0,0.21350013050314454,0.2259865729506862,Gm11042
ENSMUSG00000053469,0.2196861401381645,0.0,0.0,0.2134337304179165,0.22592055458937474,Tg
ENSMUSG00000022013,0.21967950067266093,0.0,0.0,0.21342707206099432,0.22591393450399883,Dnajc15
ENSMUSG00000041840,0.2196512022617135,0.0,0.0,0.21339869313846366,0.22588571868764315,Haus1
ENSMUSG00000019920,0.2195702924169349,0.0,0.0,0.21331755315594425,0.22580504493677292,Lims1
ENSMUSG00000001158,0.21951166821241955,0.0,0.0,0.21325876225624277,0.22574659174352046,Snrnp27
ENSMUSG00000035772,0.21941768313940183,0.0,0.0,0.21316451003555528,0.22565288073842757,Mrps2
ENSMUSG00000049686,0.21939080858091092,0.0,0.0,0.21313755910893165,0.22562608452706556,Orai1
ENSMUSG00000044906,0.21938895787797297,0.0,0.0,0.2131357031472909,0.22562423921911592,4930503L19Rik
ENSMUSG00000022516,0.21937024114910658,0.0,0.0,0.21311693323807976,0.2256055770489142,Nudt16l1
ENSMUSG00000019762,0.21936555622462944,0.0,0.0,0.2131122350029231,0.22560090578012568,Iyd
ENSMUSG00000102336,0.2193153455290755,0.0,0.0,0.21306188166827064,0.22555084142146206,Gm37233
ENSMUSG00000030534,0.2191479332256175,0.0,0.0,0.21289399401811482,0.22538391679592762,Vps33b
ENSMUSG00000020876,0.21894808755160972,0.0,0.0,0.21269358139036443,0.22518465280001218,Snx11
ENSMUSG00000025968,0.21880391882605044,0.0,0.0,0.21254900399095789,0.22504090337325422,Ndufs1
ENSMUSG00000028974,0.21873133657730012,0.0,0.0,0.21247621609757578,0.2249685321191948,Dffa
ENSMUSG00000100457,0.2186865742398518,0.0,0.0,0.2124313269712377,0.22492389987037806,D830032E09Rik
ENSMUSG00000035873,0.21862127970024034,0.0,0.0,0.2123658475328139,0.22485879504329728,Pawr
ENSMUSG00000027796,0.21853730921275935,0.0,0.0,0.2122816393431925,0.22477506844923203,Smad9
ENSMUSG00000059361,0.21845883425071158,0.0,0.0,0.2122029423196218,0.2246968213355081,Nrsn2
ENSMUSG00000019689,0.21844788338247795,0.0,0.0,0.21219196047003913,0.22468590225620377,Fmc1
ENSMUSG00000045980,0.21842011262647212,0.0,0.0,0.21216411115424352,0.22465821210802428,Tmem104
ENSMUSG00000030815,0.21839894791971742,0.0,0.0,0.21214288658216043,0.22463710882751026,Phkg2
ENSMUSG00000020260,0.21837380201371692,0.0,0.0,0.21211766955750166,0.2246120358947623,Pofut2
ENSMUSG00000057522,0.2182781947394415,0.0,0.0,0.2120217919589622,0.22451670599675655,Spop
ENSMUSG00000026150,0.21824460017134234,0.0,0.0,0.21198810243268046,0.22448320886502457,Mff
ENSMUSG00000097391,0.21801376145083648,0.0,0.0,0.21175661162712223,0.22425303926138618,Mirg
ENSMUSG00000034687,0.2180131390968453,0.0,0.0,0.21175598751602262,0.2242524187104303,Fras1
ENSMUSG00000087141,0.21800206589251328,0.0,0.0,0.2117448830492735,0.2242413775856736,Plcxd2
ENSMUSG00000020268,0.2179774311273837,0.0,0.0,0.21172017873985405,0.22421681418283068,Lyrm7
ENSMUSG00000032583,0.21788482604990092,0.0,0.0,0.21162731230845497,0.22412447729394624,Mon1a
ENSMUSG00000010392,0.21788160854681562,0.0,0.0,0.21162408572682923,0.2241212691068853,Gosr1
ENSMUSG00000023048,0.2178416109063486,0.0,0.0,0.21158397523998784,0.2240813872651159,Prr13
ENSMUSG00000022881,0.21783323210773295,0.0,0.0,0.21157557280472195,0.22407303272163281,Rfc4
ENSMUSG00000103449,0.21781647725949368,0.0,0.0,0.21155877069371135,0.22405632637295034,Gm37134
ENSMUSG00000022682,0.21772411923682508,0.0,0.0,0.21146615221008838,0.2239642356293553,Rrn3
ENSMUSG00000025417,0.21765986368882825,0.0,0.0,0.21140171551985937,0.22390016596767484,Pip4k2c
ENSMUSG00000045216,0.2176393690133738,0.0,0.0,0.21138116307949403,0.2238797305703817,Hs6st1
ENSMUSG00000026835,0.2175473061050536,0.0,0.0,0.2112888407571318,0.22378793387426787,Fcnb
ENSMUSG00000039515,0.21744124264128947,0.0,0.0,0.21118247856712288,0.2236821769699306,Ptpa
ENSMUSG00000096537,0.21726103868553354,0.0,0.0,0.21100176740932058,0.22350249352785054,1190003K10Rik
ENSMUSG00000039069,0.21725698433887966,0.0,0.0,0.2109977016562242,0.22349845088717482,Mtg2
ENSMUSG00000020993,0.21723070808669653,0.0,0.0,0.21097135148404897,0.22347225049632158,Trappc6b
ENSMUSG00000035382,0.21721440332403047,0.0,0.0,0.21095500085762206,0.22345599280208112,Pcsk7
ENSMUSG00000038777,0.2171983167562363,0.0,0.0,0.2109388690432613,0.2234399526694263,Sema6c
ENSMUSG00000072791,0.21716928519468623,0.0,0.0,0.21090975583348856,0.22341100490119953,Abcb5
ENSMUSG00000066060,0.2169690969095253,0.0,0.0,0.2107090048420631,0.22321139411650173,Gm12866
ENSMUSG00000047423,0.21695101045514692,0.0,0.0,0.2106908675747474,0.22319335981189659,AI837181
ENSMUSG00000073154,0.216922592721204,0.0,0.0,0.21066237001138952,0.2231650240079012,9330158H04Rik
ENSMUSG00000021670,0.21691176987285324,0.0,0.0,0.210651516762932,0.2231542323596654,Hmgcr
ENSMUSG00000108623,0.21677846083729643,0.0,0.0,0.21051783340456848,0.22302130750198904,Gm45092
ENSMUSG00000019868,0.21666335623342192,0.0,0.0,0.21040240578307523,0.2229065344266171,Vta1
ENSMUSG00000032121,0.21663235464870126,0.0,0.0,0.21037131722856292,0.22287562210421194,Tmem218
ENSMUSG00000036832,0.21659661360085175,0.0,0.0,0.21033547593086074,0.22283998394934912,Lpar3
ENSMUSG00000021796,0.21658224312642435,0.0,0.0,0.21032106515351906,0.22282565484060643,Bmpr1a
ENSMUSG00000020893,0.21651354443450244,0.0,0.0,0.21025217382931807,0.22275715386190398,Per1
ENSMUSG00000024978,0.21651207523091545,0.0,0.0,0.21025070050673886,0.222755688885977,Gpam
ENSMUSG00000049717,0.21637185783099158,0.0,0.0,0.21011009013057816,0.22261587483439899,Lig4
ENSMUSG00000003868,0.21635178539395397,0.0,0.0,0.21008996145930134,0.22259586011657112,Ruvbl2
ENSMUSG00000002409,0.21633933621363174,0.0,0.0,0.2100774774044571,0.22258344673179112,Dyrk1b
ENSMUSG00000010453,0.21627042073549954,0.0,0.0,0.21000836890683008,0.22251472937199931,Kansl3
ENSMUSG00000027107,0.21622481190957468,0.0,0.0,0.20996263237343785,0.22246925162829112,Chrna1
ENSMUSG00000020375,0.21594703359826561,0.0,0.0,0.20968407685785168,0.2221922710800169,Rufy1
ENSMUSG00000061689,0.21579068934127169,0.0,0.0,0.2095272956076897,0.2220363753912311,Dlgap4
ENSMUSG00000031490,0.21575163703849878,0.0,0.0,0.20948813420125884,0.2219974350838019,Eif4ebp1
ENSMUSG00000025340,0.2157257036811952,0.0,0.0,0.2094621284028857,0.22197157608793566,Rabgef1
ENSMUSG00000032727,0.2156394111479537,0.0,0.0,0.20937559488777385,0.22188553092707494,Mier3
ENSMUSG00000109123,0.2155839002680424,0.0,0.0,0.20931992903917143,0.22183017912722638,Gm44804
ENSMUSG00000020892,0.21554267791110585,0.0,0.0,0.20927859162881624,0.22178907487703334,Aloxe3
ENSMUSG00000058672,0.21549960033956025,0.0,0.0,0.20923539384978868,0.2217461207039118,Tubb2a
ENSMUSG00000029569,0.21548949987499638,0.0,0.0,0.20922526520352966,0.22173604916925804,Tmem168
ENSMUSG00000024215,0.2154785880887347,0.0,0.0,0.20921432297338338,0.22172516863520927,Spdef
ENSMUSG00000049097,0.21538512968473278,0.0,0.0,0.20912060388468337,0.22163197783970204,Ankrd34a
ENSMUSG00000109682,0.2153463080735748,0.0,0.0,0.20908167402174813,0.22159326735667725,Gm45307
ENSMUSG00000045259,0.21528854830464159,0.0,0.0,0.2090237532298486,0.22153567289053516,Klhdc9
ENSMUSG00000041870,0.2152295989419998,0.0,0.0,0.2089646395732074,0.22147689219024524,Ankrd13a
ENSMUSG00000046974,0.2151449166942189,0.0,0.0,0.20887972139307337,0.22139245215074205,BC053393
ENSMUSG00000106140,0.2150541336257996,0.0,0.0,0.20878868549980154,0.22130192863612538,Gm43204
ENSMUSG00000047260,0.21504864811653102,0.0,0.0,0.20878318471723056,0.2212964588067811,Emc6
ENSMUSG00000062861,0.21498117588485507,0.0,0.0,0.2087155246550608,0.22122917940735587,Zfp28
ENSMUSG00000052906,0.21496729414165824,0.0,0.0,0.2087016042750403,0.22121533733010731,Ubxn8
ENSMUSG00000108722,0.21487847153565268,0.0,0.0,0.20861253451065576,0.22112676846786106,Gm44944
ENSMUSG00000040195,0.21481810910141763,0.0,0.0,0.20855200417082836,0.22106657841503796,Nemp1
ENSMUSG00000030269,0.21474379002031202,0.0,0.0,0.20847747842792452,0.220992471506978,Mtmr14
ENSMUSG00000072946,0.21467698202164776,0.0,0.0,0.20841048471591472,0.2209258541764335,Ptgr2
ENSMUSG00000051403,0.2146719213510397,0.0,0.0,0.20840540998001472,0.22092080794645907,Ppp1r37
ENSMUSG00000079242,0.21466752362208166,0.0,0.0,0.20840100002857476,0.2209164227661576,C730034F03Rik
ENSMUSG00000022517,0.21459436304741358,0.0,0.0,0.2083276361581997,0.2208434709137499,Mgrn1
ENSMUSG00000021895,0.21459317017521173,0.0,0.0,0.2083264399718761,0.22084228144415385,Arhgef3
ENSMUSG00000110864,0.21458122147534864,0.0,0.0,0.20831445807632604,0.22083036682630885,RP23-433B2.6
ENSMUSG00000020722,0.2144928922293055,0.0,0.0,0.20822588349373192,0.22074228946939778,Cacng1
ENSMUSG00000097707,0.2144457669697824,0.0,0.0,0.20817862738474613,0.2206952985556121,Gm26742
ENSMUSG00000102206,0.2144206650221854,0.0,0.0,0.20815345575024335,0.2206702681573623,Pcdha11
ENSMUSG00000042286,0.21440980407487675,0.0,0.0,0.20814256465383085,0.22065943816500813,Stab1
ENSMUSG00000097317,0.21438839874810325,0.0,0.0,0.208121099912166,0.22063809384137711,Gm17281
ENSMUSG00000105651,0.21437019862777554,0.0,0.0,0.20810284927840572,0.22061994558495032,Gm43003
ENSMUSG00000033319,0.2143086566683355,0.0,0.0,0.20804113654497122,0.22055857896625536,Fem1c
ENSMUSG00000107198,0.21426217742627182,0.0,0.0,0.20799452835981794,0.22051223211657353,Gm19619
ENSMUSG00000087268,0.21419895102980568,0.0,0.0,0.20793112660586338,0.22044918577010253,Gm14486
ENSMUSG00000102095,0.21415022984936202,0.0,0.0,0.20788227033386575,0.22040060329747996,C730036E19Rik
ENSMUSG00000109701,0.21412521797502193,0.0,0.0,0.20785718912005052,0.22037566261919125,Gm45390
ENSMUSG00000020747,0.21391854455818057,0.0,0.0,0.2076499430657238,0.22016957718339356,Tmem94
ENSMUSG00000026609,0.2138215605627494,0.0,0.0,0.20755269054723954,0.22007286891279224,Ush2a
ENSMUSG00000069516,0.2136995464954264,0.0,0.0,0.20743033883122994,0.21995120155607517,Lyz2
ENSMUSG00000067297,0.21352317555935982,0.0,0.0,0.20725348017175918,0.21977533144529093,Ifit1bl2
ENSMUSG00000053719,0.21348877547905618,0.0,0.0,0.20721898501172856,0.21974102900055592,Klk1b26
ENSMUSG00000030327,0.21346210132406712,0.0,0.0,0.20719223714173104,0.2197144305424894,Necap1
ENSMUSG00000020898,0.21343200187605602,0.0,0.0,0.20716205452404504,0.21968441650066386,Ctc1
ENSMUSG00000028035,0.21320805129363618,0.0,0.0,0.20693748550449229,0.21946110099894506,Dnajb4
ENSMUSG00000072662,0.21317040030606837,0.0,0.0,0.20689973060900813,0.21942355671798355,Mansc4
ENSMUSG00000032493,0.21308298200398354,0.0,0.0,0.2068120711248844,0.21933638609655537,Prss44
ENSMUSG00000028101,0.21307938748920027,0.0,0.0,0.20680846669519776,0.2193328017639073,Pias3
ENSMUSG00000022187,0.21305012080834337,0.0,0.0,0.20677911929314274,0.21930361798011333,Gm5546
ENSMUSG00000020389,0.21296079800656353,0.0,0.0,0.20668955019758403,0.21921454811350075,Cdkl3
ENSMUSG00000071291,0.21286700704536277,0.0,0.0,0.20659550073548025,0.21912102262775532,Zfp58
ENSMUSG00000018405,0.21279304113035727,0.0,0.0,0.20652133104188666,0.21904726599232754,Mrm1
ENSMUSG00000065954,0.21275488240004717,0.0,0.0,0.20648306721117266,0.2190092152005958,Tacc1
ENSMUSG00000039321,0.2126968928703038,0.0,0.0,0.20642491799787951,0.21895138966786032,Uts2r
ENSMUSG00000095276,0.2125223844982972,0.0,0.0,0.20624992935610764,0.21877737454837212,Gfy
ENSMUSG00000038729,0.21247548401577676,0.0,0.0,0.20620289986575469,0.21873060656347,Akap2
ENSMUSG00000042694,0.21241465838494752,0.0,0.0,0.20614190696674362,0.21866995272711465,Obfc1
ENSMUSG00000023979,0.21234869240337997,0.0,0.0,0.20607575963631936,0.2186041730036698,Guca1b
ENSMUSG00000035923,0.21234203492388462,0.0,0.0,0.20606908385775263,0.21859753431872975,Myf6
ENSMUSG00000030509,0.21230629909922838,0.0,0.0,0.20603324981785315,0.21856189936904424,Asb7
ENSMUSG00000101768,0.21230419938023212,0.0,0.0,0.206031144328577,0.21855980557660906,Gm28694
ENSMUSG00000007458,0.21226501630130412,0.0,0.0,0.20599185358049893,0.218520733083299,M6pr
ENSMUSG00000040112,0.21220225906537762,0.0,0.0,0.20592892393936071,0.2184581529240701,Mrps35
ENSMUSG00000075702,0.21211465790059061,0.0,0.0,0.20584108220546488,0.21837079884991703,Selenom
ENSMUSG00000007891,0.21210696343191493,0.0,0.0,0.20583336661117566,0.21836312607971475,Ctsd
ENSMUSG00000022995,0.21209938374993167,0.0,0.0,0.20582576611949502,0.21835556777174908,Enah
ENSMUSG00000066892,0.21200684240149942,0.0,0.0,0.205732970763724,0.21826328732102362,Fbxl12
ENSMUSG00000087637,0.21198150186580333,0.0,0.0,0.2057075606930449,0.21823801820725894,Gm11986
ENSMUSG00000042888,0.2117342023290307,0.0,0.0,0.2054595830050766,0.2179914152401936,Prr30
ENSMUSG00000031502,0.21172829790732614,0.0,0.0,0.2054536624019618,0.21798552743973382,Col4a1
ENSMUSG00000017858,0.21172719133539694,0.0,0.0,0.20545255279745914,0.21798442398280968,Ift52
ENSMUSG00000091275,0.21165666764872057,0.0,0.0,0.20538183587306066,0.21791409878763726,Gm3248
ENSMUSG00000042404,0.21157546731706067,0.0,0.0,0.2053004131303979,0.21783312691681012,Dennd4b
ENSMUSG00000020230,0.21151555352550808,0.0,0.0,0.20524033528823132,0.21777338164020982,Prmt2
ENSMUSG00000034320,0.21148920734476917,0.0,0.0,0.2052139169836941,0.21774710954651838,Slc26a2
ENSMUSG00000000826,0.21137546567800639,0.0,0.0,0.20509986404920394,0.2176336876240873,Dnajc5
ENSMUSG00000030374,0.21129549726764466,0.0,0.0,0.20501967689772432,0.21755394391533936,Strn4
ENSMUSG00000028995,0.21117134268004614,0.0,0.0,0.20489518287154435,0.21743013802164526,Fam126a
ENSMUSG00000022971,0.21100937155081148,0.0,0.0,0.20473276921859299,0.21726862149307782,Ifnar2
ENSMUSG00000044502,0.21098505469668172,0.0,0.0,0.20470838595786542,0.21724437285891485,Bod1
ENSMUSG00000104212,0.21095085040427933,0.0,0.0,0.20467408827056677,0.21721026451221792,Gm37986
ENSMUSG00000038074,0.21093994793300563,0.0,0.0,0.20466315603331045,0.21719939262001314,Fkbp14
ENSMUSG00000051256,0.21079677903851324,0.0,0.0,0.20451959640367032,0.21705662513914248,Jagn1
ENSMUSG00000022186,0.21079578981585512,0.0,0.0,0.20451860448217474,0.21705563868911232,Oxct1
ENSMUSG00000001493,0.2107505987327243,0.0,0.0,0.20447329012064025,0.21701057425550035,Meox1
ENSMUSG00000105168,0.2107336446342965,0.0,0.0,0.20445628977944927,0.21699366766461647,Gm43565
ENSMUSG00000022184,0.2106797984517088,0.0,0.0,0.2044022967550502,0.2169399723409886,Fbxo4
ENSMUSG00000079471,0.210657993776682,0.0,0.0,0.2043804326282154,0.21691822874457872,Gm7325
ENSMUSG00000026603,0.2106016273531258,0.0,0.0,0.20432391254710933,0.2168620201842128,Smyd2
ENSMUSG00000024970,0.2105470149987997,0.0,0.0,0.20426915135683194,0.21680756074093252,AI846148
ENSMUSG00000025410,0.2103859245004556,0.0,0.0,0.20410762206477367,0.21664692105853003,Dctn2
ENSMUSG00000098061,0.21027865433555673,0.0,0.0,0.2040000598967542,0.2165399509039171,Gm26945
ENSMUSG00000092329,0.2102471753344911,0.0,0.0,0.20396849523458774,0.2165085599139348,Gm20388
ENSMUSG00000025132,0.21020656255438,0.0,0.0,0.20392777195769315,0.21646806066260693,Arhgdia
ENSMUSG00000037262,0.210184397335546,0.0,0.0,0.20390554644224468,0.21644595739523606,Kin
ENSMUSG00000021906,0.2101134548930613,0.0,0.0,0.20383441105671893,0.21637521319269262,Oxnad1
ENSMUSG00000023147,0.2100757498138941,0.0,0.0,0.20379660345756379,0.21633761344897612,Wrb
ENSMUSG00000030720,0.21006010065724434,0.0,0.0,0.2037809117564076,0.21632200800541082,Cln3
ENSMUSG00000020818,0.21002613817944532,0.0,0.0,0.2037468569577759,0.21628814038463445,Mfsd11
ENSMUSG00000001150,0.2100164648621838,0.0,0.0,0.2037371573481372,0.21627849408213995,Mcm3ap
