,Gut_corr,Gut_pval,Gut_qval,Gut_ci_low,Gut_ci_high,gene_annotation
ENSMUSG00000063457,0.7065563347236472,0.0,0.0,0.7032559338389898,0.7098262819923647,Rps15
ENSMUSG00000021039,0.7054042694270813,0.0,0.0,0.7020931730355912,0.7086848630997049,Snw1
ENSMUSG00000002963,0.7049211406216802,0.0,0.0,0.7016055642293616,0.7082061938473231,Pnkp
ENSMUSG00000058298,0.7044823672721352,0.0,0.0,0.7011627248729021,0.7077714680077998,Mcm9
ENSMUSG00000024921,0.703364422596788,0.0,0.0,0.7000344320493314,0.7066638246691631,Smarca2
ENSMUSG00000047714,0.7031677013624713,0.0,0.0,0.6998358916038818,0.7064689144556936,Ppp1r2
ENSMUSG00000020091,0.7024948898517046,0.0,0.0,0.6991568620521013,0.7058022930803245,Eif4ebp2
ENSMUSG00000038916,0.7022886907428456,0.0,0.0,0.6989487584820562,0.7055979899131956,Soga3
ENSMUSG00000007415,0.701486437306215,0.0,0.0,0.6981391007895422,0.7048031077326912,Gatad1
ENSMUSG00000032258,0.7014101900133713,0.0,0.0,0.6980621502313409,0.704727560580999,Lca5
ENSMUSG00000050966,0.7008683833082757,0.0,0.0,0.6975153484103196,0.7041907268521213,Lin28a
ENSMUSG00000090626,0.7005360733992483,0.0,0.0,0.6971799767456065,0.7038614651722582,Tex9
ENSMUSG00000079038,0.698727279245185,0.0,0.0,0.6953545429245941,0.7020692377590546,D130040H23Rik
ENSMUSG00000042396,0.6984271158908689,0.0,0.0,0.6950516224832493,0.7017718195042182,Rbm7
ENSMUSG00000001521,0.6975278698904525,0.0,0.0,0.6941441238220099,0.7008807904461134,Tulp3
ENSMUSG00000018199,0.6962734560968271,0.0,0.0,0.6928782158490961,0.699637821492311,Trove2
ENSMUSG00000000628,0.6960944509153963,0.0,0.0,0.6926975721516705,0.6994604478322745,Hk2
ENSMUSG00000021891,0.6956962988607696,0.0,0.0,0.6922957771580942,0.6990659232001645,Mettl6
ENSMUSG00000098120,0.6955119653677427,0.0,0.0,0.6921097577982,0.6988832684096111,Gm5914
ENSMUSG00000071654,0.6951008895419145,0.0,0.0,0.6916949240059828,0.6984759346170529,Uqcc3
