,Foregut/Placodes_corr,Foregut/Placodes_pval,Foregut/Placodes_qval,Foregut/Placodes_ci_low,Foregut/Placodes_ci_high,gene_annotation
ENSMUSG00000041841,-0.028525052228239943,8.76628384773804e-09,9.633416929087118e-09,-0.03823482013328989,-0.018809898296526455,Rpl37
ENSMUSG00000028634,-0.02855594243298527,8.448651812116449e-09,9.284781311986171e-09,-0.038265690288725375,-0.018840802727486977,Hivep3
ENSMUSG00000098758,-0.028558843042748396,8.419407233237917e-09,9.253056687128797e-09,-0.03826858901489377,-0.018843704674054145,7630403G23Rik
ENSMUSG00000020895,-0.0285603305555016,8.404448005563206e-09,9.237443255107344e-09,-0.03827007556162423,-0.018845192872420858,Tmem107
ENSMUSG00000026965,-0.028560576753427637,8.401974600491401e-09,9.235138129169757e-09,-0.038270321599659894,-0.018845439183826793,Anapc2
ENSMUSG00000031539,-0.028617169883917135,7.85180350415637e-09,8.631569787500994e-09,-0.038326877945162395,-0.018902058431053626,Ap3m2
ENSMUSG00000037224,-0.028630117027450747,7.730950799797907e-09,8.499095689635885e-09,-0.03833981666443445,-0.018915011558225128,Zfyve28
ENSMUSG00000034382,-0.02868704994007053,7.220643014326193e-09,7.93879482726867e-09,-0.03839671249412734,-0.018971970821599345,AI661453
ENSMUSG00000032733,-0.028740697634768858,6.769848389196004e-09,7.443498327431271e-09,-0.038450325188095255,-0.019025643404234033,Snx33
ENSMUSG00000026650,-0.028768937821197042,6.543669779795376e-09,7.195457740663564e-09,-0.038478546927655205,-0.019053896714185805,Meig1
ENSMUSG00000027601,-0.028787885334808732,6.396055028028226e-09,7.034084794989876e-09,-0.038497482055814304,-0.019072853041611708,Mtfr1
ENSMUSG00000032788,-0.028831245508558378,6.0703304659598215e-09,6.6761670668448996e-09,-0.03854081386001066,-0.019116233411492635,Pdxk
ENSMUSG00000043219,-0.028847320193460826,5.953723885590084e-09,6.548216137571462e-09,-0.03855687801834248,-0.019132315592892364,Hoxa6
ENSMUSG00000057914,-0.028860072578673526,5.8627700579601175e-09,6.449047063756129e-09,-0.03856962204903557,-0.019145073928809847,Cacnb2
ENSMUSG00000032265,-0.028867874701339807,5.807790938811131e-09,6.38885627177252e-09,-0.03857741905870957,-0.019152879693776905,Fam46a
ENSMUSG00000020523,-0.028911355807994817,5.510458080209881e-09,6.062862056254223e-09,-0.038620871649084475,-0.019196381120607918,Fam114a2
ENSMUSG00000054555,-0.028943930816406876,5.2974596627329e-09,5.828772503335043e-09,-0.038653425269719446,-0.01922897137651189,Adam12
ENSMUSG00000098001,-0.028959693468776568,5.197289355894151e-09,5.71881182565828e-09,-0.03866917756540333,-0.019244741414370183,Gm27048
ENSMUSG00000021039,-0.028967403707476528,5.148965008787912e-09,5.665892295435677e-09,-0.03867688273641408,-0.01925245526741305,Snw1
ENSMUSG00000025934,-0.028968247179384295,5.1437051052242295e-09,5.660358018173336e-09,-0.03867772565386511,-0.019253299134786888,Gsta3
ENSMUSG00000024401,-0.028983184966514045,5.051414324376602e-09,5.5590463689867475e-09,-0.03869265361934291,-0.019268243927866933,Tnf
ENSMUSG00000071724,-0.02899443664650523,4.9829634114040634e-09,5.4844541030525195e-09,-0.03870389789844996,-0.019279500887859062,Smpd5
ENSMUSG00000031962,-0.02900944381514064,4.893068645498417e-09,5.3859951304316136e-09,-0.03871889519217109,-0.019294515102641945,Cdh15
ENSMUSG00000021716,-0.029051616148608017,4.648816176467101e-09,5.117595604385969e-09,-0.03876103975227095,-0.01933670726026906,Srek1ip1
ENSMUSG00000030382,-0.029086301226255325,4.456857040171127e-09,4.906499598703323e-09,-0.038795701961532834,-0.019371408668436424,Slc27a5
ENSMUSG00000027291,-0.02908965490136922,4.438710967707966e-09,4.8867419254367954e-09,-0.0387990534242802,-0.01937476392377747,Vps39
ENSMUSG00000020848,-0.029101270318805276,4.376416278651109e-09,4.818591527577112e-09,-0.038810661177520224,-0.019386384816004534,Doc2b
ENSMUSG00000097328,-0.029108250493431815,4.339391018015551e-09,4.778039657113544e-09,-0.03881763674516055,-0.019393368281917314,Tnfsf12
ENSMUSG00000038463,-0.029131085826507554,4.220381969375968e-09,4.647208956905358e-09,-0.03884045700007243,-0.019416214388913743,Olfml2b
ENSMUSG00000051354,-0.02915845195094968,4.081940258878368e-09,4.494967583242811e-09,-0.03886780504132904,-0.01944359343830981,Samd3
ENSMUSG00000086771,-0.029164879233829565,4.050072097085644e-09,4.460074910412501e-09,-0.03887422807503321,-0.01945002375889262,1700080G11Rik
ENSMUSG00000068452,-0.029173956566844426,4.005476440033532e-09,4.4113604071100025e-09,-0.03888329940551665,-0.019459105383462866,Duox2
ENSMUSG00000089761,-0.02919247064573045,3.9159959118736e-09,4.313199570603411e-09,-0.03890180123671157,-0.019477628220351047,Vmn2r-ps111
ENSMUSG00000108801,-0.029230567561799908,3.737948220366386e-09,4.1172770168880895e-09,-0.03893987292943481,-0.019515743178975985,Gm44514
ENSMUSG00000029563,-0.029263338756922466,3.5911153649352663e-09,3.955898440411462e-09,-0.0389726224047305,-0.01954852991700473,Foxp2
ENSMUSG00000007080,-0.02927577427302622,3.536879979632047e-09,3.8963286785985565e-09,-0.03898504967346445,-0.01956097133656343,Pole
ENSMUSG00000085024,-0.02927691745190277,3.531934408506807e-09,3.891055083804142e-09,-0.03898619209402157,-0.01956211505828699,C230035I16Rik
ENSMUSG00000027863,-0.029300765600802102,3.430285276423816e-09,3.7794096260436875e-09,-0.039010024417636104,-0.019585974537455385,Cd2
ENSMUSG00000030170,-0.029303492576682983,3.418845015040851e-09,3.766974052384462e-09,-0.03901274958323169,-0.01958870280962902,Wnt5b
ENSMUSG00000028076,-0.02933962256818894,3.270733354134053e-09,3.603942433834452e-09,-0.039048855576442956,-0.01962484998951144,Cd1d1
ENSMUSG00000071340,-0.029370680680039528,3.1484218311023235e-09,3.469326008582391e-09,-0.03907989303858263,-0.019655922897156588,Trappc3l
ENSMUSG00000014074,-0.029384182329996043,3.096649821515005e-09,3.412430270100377e-09,-0.039093385705809384,-0.01966943098502563,Rnf168
ENSMUSG00000086158,-0.029411862557463902,2.993088675572029e-09,3.2986045947860874e-09,-0.039121047506383747,-0.019697124422182875,Ccpg1os
ENSMUSG00000026494,-0.02945255173521624,2.846953348116734e-09,3.137834377938681e-09,-0.03916170957009103,-0.01973783304487923,Kif26b
ENSMUSG00000050967,-0.029453780532859762,2.8426499881594016e-09,3.1332319869490294e-09,-0.039162937548400535,-0.019739062430253702,Creg2
ENSMUSG00000044857,-0.029478695736476088,2.7567485053635218e-09,3.0388223096881957e-09,-0.039187836132806166,-0.019763989557088506,Lemd2
ENSMUSG00000041138,-0.029495280965583286,2.700973725349684e-09,2.977607961240422e-09,-0.03920441029236897,-0.019780582729784495,Nme8
ENSMUSG00000109392,-0.02949882320017699,2.689204686458953e-09,2.964766657473741e-09,-0.03920795016206281,-0.019784126661644946,Gm5737
ENSMUSG00000028430,-0.02950881323281636,2.656281284097839e-09,2.9287326247157415e-09,-0.039217933523750116,-0.01979412148233775,Nol6
ENSMUSG00000034863,-0.029512368263603782,2.6446601978941283e-09,2.9160505312209386e-09,-0.039221486180159755,-0.019797678217459633,Ano8
ENSMUSG00000054252,-0.029513337388396798,2.641500811169971e-09,2.9126977416619568e-09,-0.039222454657639176,-0.0197986478069081,Fgfr3
ENSMUSG00000021200,-0.0295364127837578,2.567350496428695e-09,2.8310617286466345e-09,-0.03924551463471884,-0.01982173427136865,Asb2
ENSMUSG00000015599,-0.029543364619828493,2.5454116402236445e-09,2.8069954451478132e-09,-0.039252461823755774,-0.019828689444215248,Ttbk1
ENSMUSG00000039981,-0.029564669186703144,2.479308981313899e-09,2.734345256904988e-09,-0.0392737521435048,-0.019850004242815005,Zc3h12d
ENSMUSG00000006675,-0.029582411057676145,2.4255389684290215e-09,2.6751643121544106e-09,-0.039291482143126895,-0.01986775464123284,P4htm
ENSMUSG00000038648,-0.029624010434141493,2.303879413256879e-09,2.5412124243803806e-09,-0.039333053660855676,-0.019909374036017412,Creb3l2
ENSMUSG00000038160,-0.029689215436179403,2.1250508456066743e-09,2.344067228022961e-09,-0.03939821492804763,-0.019974610483544906,Atg5
ENSMUSG00000040125,-0.029705398105644397,2.0828075742300473e-09,2.2975734179132912e-09,-0.03941438673054669,-0.019990800970008167,Gpr26
ENSMUSG00000045636,-0.02973039751831485,2.0191523420954674e-09,2.227654727380602e-09,-0.039439369345645056,-0.020015812468597925,Mtus1
ENSMUSG00000090053,-0.0297569164782657,1.9536998761248787e-09,2.1556372172666737e-09,-0.03946587047374429,-0.020042344262380725,Palm2
ENSMUSG00000027895,-0.02981490710867132,1.8176916383419314e-09,2.00584139082975e-09,-0.0395238220625588,-0.020100363004985116,Kcnc4
ENSMUSG00000024846,-0.029827036626671407,1.7904333812060572e-09,1.975850430392445e-09,-0.03953594340622712,-0.02011249841130237,Cst6
ENSMUSG00000040009,-0.02985211292031547,1.7353371990415436e-09,1.915134575936889e-09,-0.039561002791380695,-0.02013758688739735,Gnaz
ENSMUSG00000022032,-0.029853182051526705,1.7330252605971993e-09,1.9126690730100887e-09,-0.03956207120142467,-0.020138656538280966,Scara5
ENSMUSG00000011832,-0.029853236110241085,1.732908441296939e-09,1.9126261205089886e-09,-0.03956212522367392,-0.020138710623272247,Evi5l
ENSMUSG00000027857,-0.02992879934455568,1.5769013074461918e-09,1.7407527044835617e-09,-0.039637637431571594,-0.0202143106430023,Tshb
ENSMUSG00000110179,-0.029932976800988203,1.5686880035661808e-09,1.7317638427858305e-09,-0.03964181206381227,-0.02021849013632928,Gm45256
ENSMUSG00000054659,-0.029996281496571155,1.4492107603698183e-09,1.6000819619822717e-09,-0.039705073920431384,-0.020281825740334387,Pm20d2
ENSMUSG00000034771,-0.03000172654498048,1.4393586445100844e-09,1.5892756538951068e-09,-0.03971051528048302,-0.020287273450922006,Tle2
ENSMUSG00000022353,-0.03002515438874457,1.3977084812592315e-09,1.5435650698037355e-09,-0.03973392724816513,-0.02031071275554417,Mtss1
ENSMUSG00000047638,-0.03002613578136541,1.395989636550036e-09,1.5417362042452647e-09,-0.0397349079755041,-0.020311694628493516,Nr1h4
ENSMUSG00000042632,-0.030031517983064433,1.3865996327964867e-09,1.531434736141221e-09,-0.039740286528298974,-0.020317079464766904,Pla2g6
ENSMUSG00000002808,-0.03005266685444286,1.3502950742946305e-09,1.4914051313186274e-09,-0.03976142105619204,-0.020338238693923753,Epdr1
ENSMUSG00000032062,-0.03008636167770935,1.2943596653480463e-09,1.4300102823032548e-09,-0.03979509300917299,-0.02037195003739581,2310030G06Rik
ENSMUSG00000041550,-0.030137100671691074,1.2143672395822495e-09,1.3418156825483073e-09,-0.03984579752257417,-0.020422713949830244,Serpina5
ENSMUSG00000024987,-0.030158808492369692,1.1816350081715658e-09,1.3057657179146765e-09,-0.0398674905760474,-0.020444432446746385,Cyp26a1
ENSMUSG00000025034,-0.03017091724137735,1.1637521470030478e-09,1.2860621466993215e-09,-0.03987959108384537,-0.020456547155005,Trim8
ENSMUSG00000035305,-0.03017475798482226,1.1581352458207248e-09,1.2799125204983091e-09,-0.03988342921268696,-0.020460389789245553,Ror1
ENSMUSG00000021613,-0.030215094657616837,1.100718421846642e-09,1.2165131079531287e-09,-0.03992373840880626,-0.020500746337094436,Hapln1
ENSMUSG00000030340,-0.030231916513135206,1.077602235877267e-09,1.19101873121719e-09,-0.03994054879621734,-0.02051757649058491,Scnn1a
ENSMUSG00000031508,-0.030234573510543455,1.073994605936302e-09,1.187084840631526e-09,-0.03994320398174545,-0.020520234799154085,Ankrd10
ENSMUSG00000033963,-0.030307490705593212,9.794588707735348e-10,1.0827408462508702e-09,-0.04001607139902669,-0.020593188030600843,Fancd2os
ENSMUSG00000022598,-0.03031562796597251,9.694264952018333e-10,1.0716988297625023e-09,-0.04002420309800595,-0.020601329318910726,Psca
ENSMUSG00000078789,-0.030316604326391692,9.682295004699582e-10,1.070423752500829e-09,-0.04002517879104645,-0.02060230616271328,Dph1
ENSMUSG00000018651,-0.03033223062845705,9.492669985122737e-10,1.049554325293765e-09,-0.04004079440943363,-0.020617940203681816,Tada2a
ENSMUSG00000021687,-0.03043385586263621,8.344894933240029e-10,9.229002720761676e-10,-0.04014235004688804,-0.02071961588352599,Scamp1
ENSMUSG00000026014,-0.03043635412544949,8.318456819546548e-10,9.20017801853718e-10,-0.04014484659627235,-0.020722115388980392,Raph1
ENSMUSG00000018286,-0.030503247045363006,7.640164560480748e-10,8.451512515833446e-10,-0.04021169359272377,-0.020789041626727362,Psmb6
ENSMUSG00000020155,-0.030534322301257404,7.343714252205088e-10,8.124678817598203e-10,-0.040242747485207446,-0.020820132390112062,Kcnmb1
ENSMUSG00000002395,-0.03056719498561704,7.042332283144645e-10,7.791597594329563e-10,-0.04027559755005868,-0.020853021499382892,Use1
ENSMUSG00000049515,-0.03057968814144822,6.930986250945336e-10,7.669096148236058e-10,-0.04028808210391621,-0.02086552090296121,Espnl
ENSMUSG00000050640,-0.030606414143643793,6.698525025024971e-10,7.412547276081177e-10,-0.04031478969414826,-0.020892260280855893,Tmem150c
ENSMUSG00000044628,-0.030639493517341316,6.421317414459733e-10,7.106431605130284e-10,-0.04034784625973358,-0.020925356229202264,Rnf208
ENSMUSG00000024210,-0.03064649491790004,6.364096828441926e-10,7.043423428232337e-10,-0.040354842830126116,-0.02093236114059107,Ip6k3
ENSMUSG00000028753,-0.03068941071703767,6.024073467379481e-10,6.667705877337527e-10,-0.04039772900146443,-0.020975298480559852,Vwa5b1
ENSMUSG00000041828,-0.030723452468281447,5.767027069640863e-10,6.384634919683567e-10,-0.04043174722584933,-0.021009357343947935,Abca8a
ENSMUSG00000030084,-0.030791342327616728,5.285952320436389e-10,5.85230435476886e-10,-0.04049959009809753,-0.021077281397551172,Plxna1
ENSMUSG00000030616,-0.030792732324371165,5.276523667998488e-10,5.842128933334786e-10,-0.040500979131889527,-0.021078672095345825,Sytl2
ENSMUSG00000039911,-0.030804111088052463,5.199953615074252e-10,5.75838984066136e-10,-0.040512350011176035,-0.021090056599281957,Spsb1
ENSMUSG00000025885,-0.030816766200113224,5.116068090612483e-10,5.666006755411507e-10,-0.040524996351501134,-0.021102718098436977,Myo5b
ENSMUSG00000070331,-0.03081685627144002,5.115475803905875e-10,5.665606366722168e-10,-0.040525086360384946,-0.021102808215234362,Qrich2
ENSMUSG00000020577,-0.0308214238413115,5.085528170368453e-10,5.632946297883527e-10,-0.04052965076352952,-0.021107378091152998,Tspan13
ENSMUSG00000099988,-0.030834952408642206,4.997827380106816e-10,5.536304721006252e-10,-0.040543169949036194,-0.021120913491086885,1700054A03Rik
ENSMUSG00000028601,-0.03084716130866275,4.91994972222404e-10,5.450282253307072e-10,-0.04055537037934746,-0.02113312856026947,Echdc2
ENSMUSG00000072762,-0.030864647927049602,4.81046594784985e-10,5.329237431261145e-10,-0.04057284486165838,-0.021150624019703152,4930522L14Rik
ENSMUSG00000048721,-0.030913373721886746,4.5177859936903473e-10,5.005671813578474e-10,-0.04062153680845389,-0.021199374481165552,Fndc9
ENSMUSG00000098221,-0.0309340871925248,4.3986991410961864e-10,4.873944458533873e-10,-0.04064223587622832,-0.021220098451646848,Gm27030
ENSMUSG00000026124,-0.030938522771111737,4.373599097269937e-10,4.846351267598118e-10,-0.0406466683695056,-0.02122453627975337,Cfc1
ENSMUSG00000032637,-0.03094372533189534,4.3443369675990956e-10,4.814143402621998e-10,-0.040651867310993434,-0.021229741479522127,Atxn2l
ENSMUSG00000046460,-0.030961541451613266,4.2455695557619097e-10,4.704907412912047e-10,-0.04066967103248517,-0.0212475666404091,Sh2d7
ENSMUSG00000074158,-0.03100128245625962,4.033088208840982e-10,4.469840730531476e-10,-0.04070938435918012,-0.021287327834726033,Zfp976
ENSMUSG00000027244,-0.031016682771042525,3.9535698461546423e-10,4.3819089410793055e-10,-0.04072477394004016,-0.02130273598161062,Atg13
ENSMUSG00000026670,-0.031080025577010725,3.6422938450194054e-10,4.037637641453695e-10,-0.04078807254803477,-0.021366111050202547,Uap1
ENSMUSG00000020901,-0.031091653070956057,3.5878136500949676e-10,3.977423612097875e-10,-0.040799691920333836,-0.021377744474902323,Pik3r5
ENSMUSG00000071103,-0.031128109767131894,3.4221044138678137e-10,3.794233542687977e-10,-0.04083612313498093,-0.02141421978334351,1700029J07Rik
ENSMUSG00000028807,-0.031141490742204986,3.363177326693012e-10,3.7290669613406867e-10,-0.040849494750901306,-0.021427607596303733,Zbtb8a
ENSMUSG00000045411,-0.03116826215291189,3.248240201138591e-10,3.6021135238642584e-10,-0.04087624742624741,-0.02145439269807669,2410002F23Rik
ENSMUSG00000048546,-0.031197945088984907,3.125284842517767e-10,3.466076133955019e-10,-0.040905909573122644,-0.021484090830489945,Tob2
ENSMUSG00000026103,-0.031210308170320087,3.075424669032569e-10,3.411087209707609e-10,-0.04091826399061223,-0.02149646024622867,Gls
ENSMUSG00000031825,-0.03121844455888197,3.043035384497281e-10,3.375467821459169e-10,-0.04092639467570617,-0.021504600805209512,Crispld2
ENSMUSG00000094893,-0.031221440693016394,3.031192498906359e-10,3.362483090098447e-10,-0.04092938870927838,-0.02150759847537859,Gm4791
ENSMUSG00000078937,-0.03122828724729048,3.004298641634342e-10,3.3328004811768644e-10,-0.04093623046284158,-0.021514448540346218,Cpt1b
ENSMUSG00000025145,-0.031233171839310955,2.9852540951637136e-10,3.3118231686078126e-10,-0.040941111629296006,-0.021519335637586345,Lrrc45
ENSMUSG00000034329,-0.031233213799866055,2.9850910068400336e-10,3.3117918843170583e-10,-0.04094115356042215,-0.021519377619664274,Brip1
ENSMUSG00000025354,-0.03126074525149874,2.8799387657977616e-10,3.195420127343937e-10,-0.040968665695549716,-0.021546923200389374,Dnajc14
ENSMUSG00000052684,-0.031290698675157165,2.769643779395996e-10,3.0734596190612654e-10,-0.0409985980866885,-0.02157689201284288,Jun
ENSMUSG00000061816,-0.03131048100391431,2.6990741974967306e-10,2.9952842929370696e-10,-0.04101836651525171,-0.02159668451449073,Myl1
ENSMUSG00000073530,-0.03136478423196736,2.5142622367890417e-10,2.790316251758105e-10,-0.04107263154768909,-0.02165101570664499,Pappa2
ENSMUSG00000021694,-0.031374340200532785,2.483044642593069e-10,2.755795681445847e-10,-0.04108218078888483,-0.021660576602108086,Ercc8
ENSMUSG00000052387,-0.031376699588405874,2.47539541789602e-10,2.7474304190670893e-10,-0.04108453851548381,-0.02166293720671562,Trpm3
ENSMUSG00000029595,-0.03139719738980826,2.409902076876868e-10,2.675223393384314e-10,-0.04110502187958175,-0.021683445583375795,Lhx5
ENSMUSG00000022881,-0.03139751336465096,2.408905857664877e-10,2.6742384073696895e-10,-0.04110533763180866,-0.021683761721300706,Rfc4
ENSMUSG00000027938,-0.03143753373458035,2.285926615023661e-10,2.538172496927502e-10,-0.04114532979025497,-0.021723802762409736,Creb3l4
ENSMUSG00000042179,-0.03148511909833481,2.14766613165262e-10,2.384978916474518e-10,-0.04119288156926881,-0.021771412745342767,Pnliprp1
ENSMUSG00000038521,-0.03151021455883679,2.0780757831593883e-10,2.3078033575234894e-10,-0.041217959300215344,-0.021796521207195097,C1s1
ENSMUSG00000046828,-0.03152417144950665,2.040331268155442e-10,2.265988749977492e-10,-0.04123190632526467,-0.021810485333894465,Mettl21e
ENSMUSG00000039952,-0.03153208859004988,2.0192190029405808e-10,2.2426429458154863e-10,-0.04123981786778633,-0.021818406580809097,Dag1
ENSMUSG00000111524,-0.031575619588881665,1.906894403913267e-10,2.1182730705311072e-10,-0.041283318065137735,-0.021861960179586297,RP24-283E13.1
