,Mesenchyme_2_corr,Mesenchyme_2_pval,Mesenchyme_2_qval,Mesenchyme_2_ci_low,Mesenchyme_2_ci_high,gene_annotation
ENSMUSG00000015112,0.003478431150156768,0.2986848081026736,0.30170182636633697,-0.003081636898623274,0.010038199823936646,Slc25a13
ENSMUSG00000027368,0.003467689136182399,0.3001795338861899,0.30318102604402575,-0.003092378939802432,0.010027458761668035,Dusp2
ENSMUSG00000028680,0.0034406769317569938,0.30396021969322173,0.30696851110202156,-0.0031193912059476344,0.010000448943742407,Plk3
ENSMUSG00000046324,0.0033823900627189887,0.3122254932908911,0.31528374562343847,-0.003177678175548568,0.00994216719167632,Ermp1
ENSMUSG00000034227,0.0032572745806905405,0.33046284358139644,0.33363235091508975,-0.003302793722907741,0.009817062542954292,Foxj1
ENSMUSG00000064373,0.0032561054608137765,0.33063644736183184,0.3337739222308014,-0.003303962842426425,0.00981589352333905,Selenop
ENSMUSG00000089984,0.0032083598268864027,0.3377766364614343,0.3409474477252794,-0.003351708446409229,0.009768151968668495,Fbxo24
ENSMUSG00000007594,0.0031047354775420913,0.3536112940500178,0.3568587082955069,-0.0034553326278639485,0.009664536369819418,Hapln4
ENSMUSG00000061311,0.003063192293881152,0.3600891004851672,0.3633226722683556,-0.0034968757046554056,0.009622996654690004,Rag1
ENSMUSG00000029228,0.003048290244721681,0.3624308112036386,0.3656485181634772,-0.003511777709961447,0.009608095844217934,Lnx1
ENSMUSG00000058586,0.002986266430383832,0.3722793607355793,0.37550873586400985,-0.003573801310477137,0.009546077154124472,Serhl
ENSMUSG00000026896,0.0029757810057353586,0.37396054822776115,0.37716646316466074,-0.003584286693990363,0.009535592590767208,Ifih1
ENSMUSG00000039294,0.002866550276965427,0.3917522861056074,0.39495139238391713,-0.003693516908454201,0.009426370748626973,BC017643
ENSMUSG00000028393,0.0028120571065459584,0.4008171079851677,0.4039680588441521,-0.003748009763767949,0.009371881953059708,Alad
ENSMUSG00000032091,0.0027462870499925284,0.4119240157427304,0.41507861320307377,-0.0038137793881189035,0.009306117124813332,Tmprss4
ENSMUSG00000024803,0.0026832393671422125,0.42274067013280114,0.42593518401289787,-0.003876826603377938,0.009243074400585534,Ankrd1
ENSMUSG00000097047,0.002669117542144557,0.4251860627132411,0.4283127457572692,-0.003890948316492506,0.009228953679103773,1110020A21Rik
ENSMUSG00000051747,0.002570068491392121,0.442568492768334,0.44577809505271354,-0.003989996508973552,0.009129912294772995,Ttn
ENSMUSG00000072949,0.002538288473933541,0.44823062229849,0.45143581659632387,-0.004021776223779586,0.009098134709823564,Acot1
ENSMUSG00000059742,0.002423892806558612,0.46894919029382875,0.4722549751196664,-0.004136170692027296,0.008983747688847538,Kcnh7
ENSMUSG00000039148,0.002289085295611992,0.4940300575879206,0.4973123188926119,-0.004270976569503492,0.00884895014673414,Sart1
