,Notochord_2_corr,Notochord_2_pval,Notochord_2_qval,Notochord_2_ci_low,Notochord_2_ci_high,gene_annotation
ENSMUSG00000053646,0.2969940246332562,0.0,0.0,0.2910009783259794,0.3029637640827729,Plxnb1
ENSMUSG00000062098,0.2969291581822784,0.0,0.0,0.2909358612084908,0.30289915240423404,Btbd3
ENSMUSG00000033972,0.2968703046148951,0.0,0.0,0.29087678025851255,0.30284052994532745,Zfp944
ENSMUSG00000029299,0.29681057045181664,0.0,0.0,0.29081681535737003,0.30278103030248626,Abcg3
ENSMUSG00000064215,0.29679611723013827,0.0,0.0,0.2908023063136025,0.3027666338181103,Ifi27
ENSMUSG00000045210,0.2965351508371746,0.0,0.0,0.29054033247501804,0.30250669140130193,Vcpip1
ENSMUSG00000036962,0.29648638521610826,0.0,0.0,0.29049137869676095,0.30245811702757003,Cfap221
ENSMUSG00000044244,0.2964156266181385,0.0,0.0,0.290420347139738,0.30238763587307915,Il20rb
ENSMUSG00000057963,0.29636552159918395,0.0,0.0,0.29037004887513423,0.30233772727571334,Itpk1
ENSMUSG00000074651,0.29628596127320095,0.0,0.0,0.2902901817679817,0.30225847877467277,Mcidas
ENSMUSG00000043668,0.2962079482342114,0.0,0.0,0.2902118679952035,0.3021807714160942,Tox3
ENSMUSG00000036568,0.2959141911093565,0.0,0.0,0.2899169791815983,0.3018881646147838,Gltscr1l
ENSMUSG00000025478,0.29583675650497226,0.0,0.0,0.2898392464528368,0.3018110330491195,Dpysl4
ENSMUSG00000021198,0.2957917222179172,0.0,0.0,0.28979403881949783,0.3017661749668448,Unc79
ENSMUSG00000021662,0.29565596314428166,0.0,0.0,0.2896577573430576,0.3016309469150299,Arhgef28
ENSMUSG00000028017,0.2955037920917341,0.0,0.0,0.2895050010232724,0.3014793707940374,Egf
ENSMUSG00000024737,0.2951413604459903,0.0,0.0,0.28914117665463174,0.3011183549032937,Slc15a3
ENSMUSG00000054728,0.29510396205727324,0.0,0.0,0.2891036346530831,0.3010811025051716,Phactr1
ENSMUSG00000042155,0.29509958948750625,0.0,0.0,0.2890992452935003,0.3010767470032392,Klhl23
ENSMUSG00000025892,0.2950751801070734,0.0,0.0,0.2890747421904388,0.3010524328974975,Gria4
ENSMUSG00000043671,0.29506217236576027,0.0,0.0,0.2890616845076155,0.30103947592482466,Dpy19l3
ENSMUSG00000032076,0.29501653113777615,0.0,0.0,0.28901586806380697,0.3009940128150816,Cadm1
ENSMUSG00000026095,0.29469443566555276,0.0,0.0,0.28869253685456464,0.3006731735715897,Asnsd1
ENSMUSG00000024837,0.29463396956507554,0.0,0.0,0.28863183892518574,0.30061294314862774,Dmrt1
ENSMUSG00000040433,0.29440180418618755,0.0,0.0,0.28839878386529927,0.3003816822330259,Zbtb38
ENSMUSG00000011305,0.29436133298930733,0.0,0.0,0.2883581576515373,0.3003413686307229,Plin5
ENSMUSG00000038331,0.29423000876130145,0.0,0.0,0.2882263305610116,0.300210555631267,Satb2
ENSMUSG00000030223,0.2940596040135483,0.0,0.0,0.28805527364410155,0.3000408139122371,Ptpro
ENSMUSG00000046500,0.29401203823107636,0.0,0.0,0.2880075258873597,0.29999343313609805,Fam19a4
ENSMUSG00000041930,0.2939496931792967,0.0,0.0,0.28794494236489376,0.29993133052968685,Fam222a
ENSMUSG00000048012,0.29392819823645877,0.0,0.0,0.28792336521549206,0.29990991916391596,Zfp473
ENSMUSG00000027577,0.29390137786693293,0.0,0.0,0.28789644228106703,0.2998832030694365,Chrna4
ENSMUSG00000021287,0.29358342224057254,0.0,0.0,0.2875772714705429,0.2995664829093601,Xrcc3
ENSMUSG00000032303,0.29350209538483996,0.0,0.0,0.28749563400861733,0.2994854718500538,Chrna3
ENSMUSG00000043631,0.2933456031084035,0.0,0.0,0.28733854429729705,0.2993295869985689,Ecm2
ENSMUSG00000024420,0.29333943981256655,0.0,0.0,0.2873323574786834,0.2993234476190335,Zfp521
ENSMUSG00000026088,0.2932072541083065,0.0,0.0,0.28719966739637176,0.29919177473423675,Mitd1
ENSMUSG00000073460,0.29314996272894905,0.0,0.0,0.28714215748319327,0.29913470554816385,Pnldc1
ENSMUSG00000036923,0.29309009010544596,0.0,0.0,0.28708205652618246,0.29907506508303877,Stox1
ENSMUSG00000045573,0.2927992296810703,0.0,0.0,0.28679008753366225,0.29878533181569583,Penk
ENSMUSG00000020091,0.2926960721337905,0.0,0.0,0.28668653708600256,0.2986825737646676,Eif4ebp2
ENSMUSG00000021676,0.29269545839072597,0.0,0.0,0.2866859210057699,0.2986819623980187,Iqgap2
ENSMUSG00000026277,0.2926131481147036,0.0,0.0,0.2866032973326101,0.29859997078319667,Stk25
ENSMUSG00000036875,0.2925985300443172,0.0,0.0,0.2865886236131337,0.29858540929688987,Dna2
ENSMUSG00000034789,0.29252490782329055,0.0,0.0,0.28651472116476184,0.29851207201266633,Rab24
ENSMUSG00000041923,0.2922994722144723,0.0,0.0,0.28628842792798664,0.29828750845753566,Nol4
ENSMUSG00000002963,0.2921878049909939,0.0,0.0,0.2861763361356257,0.2981762729514192,Pnkp
ENSMUSG00000063646,0.292076577616894,0.0,0.0,0.2860646860285575,0.29806547543248,Jakmip1
ENSMUSG00000066800,0.2920186345825199,0.0,0.0,0.2860065228394066,0.29800775626387277,Rnasel
ENSMUSG00000024962,0.291755206355233,0.0,0.0,0.28574209427411706,0.29774534525235946,Vegfb
ENSMUSG00000029404,0.29175200810381874,0.0,0.0,0.2857388838833416,0.29774215934528164,Arl6ip4
ENSMUSG00000057894,0.291750985372389,0.0,0.0,0.285737857270036,0.29774114056127476,Zfp329
ENSMUSG00000002221,0.2917485386684795,0.0,0.0,0.2857354012794815,0.2977387033008204,Paxip1
ENSMUSG00000032477,0.291644474587994,0.0,0.0,0.2856309422892376,0.29763504080043496,Cdc25a
ENSMUSG00000045362,0.2915232276455223,0.0,0.0,0.28550923541049583,0.2975142615680261,Tnfrsf26
ENSMUSG00000033579,0.29146426250654894,0.0,0.0,0.28545004666418583,0.29745552381776097,Fa2h
ENSMUSG00000108669,0.2914361519111305,0.0,0.0,0.285421829484042,0.29742752160995467,4930441H08Rik
ENSMUSG00000020397,0.291391357724932,0.0,0.0,0.28537686547680957,0.29738290011793295,Med7
ENSMUSG00000061374,0.29138680167237657,0.0,0.0,0.28537229215310417,0.2973783616287741,Fiz1
ENSMUSG00000015314,0.29112746917744337,0.0,0.0,0.2851119770282915,0.2971200284036696,Slamf6
ENSMUSG00000051177,0.290982258779324,0.0,0.0,0.2849662168048627,0.2969753771526336,Plcb1
ENSMUSG00000042707,0.29091845361851,0.0,0.0,0.2849021701398838,0.2969118175929556,Dnali1
ENSMUSG00000006649,0.29089115958811423,0.0,0.0,0.28487477281728946,0.29688462860751275,Nphs1
ENSMUSG00000038567,0.29066130224366593,0.0,0.0,0.28464404598502474,0.2966556555161824,Cyp24a1
ENSMUSG00000071660,0.29065101131754256,0.0,0.0,0.28463371614743127,0.29664540416277085,Ttc9c
ENSMUSG00000027430,0.2906194887994218,0.0,0.0,0.2846020744468366,0.29661400285269696,Dtd1
ENSMUSG00000109125,0.29049861215771045,0.0,0.0,0.2844807409080558,0.2964935908767248,Gm45159
ENSMUSG00000096014,0.29042549647652843,0.0,0.0,0.2844073489532381,0.29642075616934377,Sox1
ENSMUSG00000078521,0.29031939875179547,0.0,0.0,0.2843008504549386,0.2963150660399844,Aunip
ENSMUSG00000039450,0.2902827591298965,0.0,0.0,0.2842640724650276,0.29627856714232165,Dcxr
ENSMUSG00000023809,0.29022401930647257,0.0,0.0,0.28420511085005956,0.2962200528883079,Rps6ka2
ENSMUSG00000003438,0.2901844316110647,0.0,0.0,0.28416537370395345,0.2961806171899822,Timm50
ENSMUSG00000061601,0.2901135640779324,0.0,0.0,0.2840942386847292,0.2961100217019129,Pclo
ENSMUSG00000070354,0.29009099487301937,0.0,0.0,0.28407158430735124,0.2960875391215198,Gm21975
ENSMUSG00000063802,0.2900099714414696,0.0,0.0,0.2839902551620794,0.29600682661719707,Hspbp1
ENSMUSG00000008540,0.2897379685283642,0.0,0.0,0.28371722657414,0.29573586688831666,Mgst1
ENSMUSG00000037818,0.28954358155668775,0.0,0.0,0.2835221072017136,0.29554222483726494,Abhd18
ENSMUSG00000109764,0.28951990343048356,0.0,0.0,0.2834983398964064,0.2955186374155862,Klkb1
ENSMUSG00000039543,0.2894865724896361,0.0,0.0,0.283464883433524,0.295485434144204,Cfap70
ENSMUSG00000103428,0.2894652343363302,0.0,0.0,0.2834434649298936,0.2954641777160743,Gm20754
ENSMUSG00000021552,0.28945345329653677,0.0,0.0,0.2834316395303362,0.2954524417951454,Gkap1
ENSMUSG00000035164,0.2893616206879404,0.0,0.0,0.28333946120239956,0.2953609608237513,Zc3h12c
ENSMUSG00000032517,0.28933565432869807,0.0,0.0,0.2833133971085989,0.29533509387261564,Mobp
ENSMUSG00000035121,0.28907036078302245,0.0,0.0,0.2830471055365686,0.2950708154574037,Neil2
ENSMUSG00000006519,0.2889686512835211,0.0,0.0,0.2829450136552411,0.2949694948999696,Cyba
ENSMUSG00000020262,0.28890785055236934,0.0,0.0,0.2828839844059587,0.2949089266093199,Adarb1
ENSMUSG00000051457,0.28887333550685446,0.0,0.0,0.28284933965815345,0.29487454349297243,Spn
ENSMUSG00000022783,0.28884661269054074,0.0,0.0,0.2828225164323571,0.29484792281039335,Spag6l
ENSMUSG00000068105,0.2886771894224143,0.0,0.0,0.2826524567850432,0.29467914685573,Tnfrsf13c
ENSMUSG00000052151,0.288495474663947,0.0,0.0,0.2824700598996507,0.2944981259564898,Plpp2
ENSMUSG00000037703,0.28842327828035547,0.0,0.0,0.28239759262379954,0.2944262051278389,Lzts3
ENSMUSG00000003282,0.2882785376360979,0.0,0.0,0.2822523090968787,0.2942820167164116,Plag1
ENSMUSG00000053647,0.2881378997210833,0.0,0.0,0.28211114395219256,0.29414191511918875,Gper1
ENSMUSG00000086784,0.28768562753706267,0.0,0.0,0.2816571780391318,0.29369136591029504,Isoc2a
ENSMUSG00000038520,0.2874842557620986,0.0,0.0,0.2814550530086902,0.2934907604222521,Tbc1d17
ENSMUSG00000034757,0.28741171824316136,0.0,0.0,0.2813822442854644,0.293418498803225,Tmub2
ENSMUSG00000021273,0.28731192738951933,0.0,0.0,0.28128208044583175,0.29331908739667995,Fdft1
ENSMUSG00000026275,0.2872722846074585,0.0,0.0,0.2812422895283163,0.2932795953172145,Ppp1r7
ENSMUSG00000001870,0.28722943082881747,0.0,0.0,0.2811992756388279,0.29323690442475764,Ltbp1
ENSMUSG00000025917,0.2872096350106687,0.0,0.0,0.28117940586746637,0.29321718384194906,Cops5
ENSMUSG00000026709,0.2870670466424471,0.0,0.0,0.28103628497039834,0.2930751372393955,Dars2
ENSMUSG00000021665,0.28691173804463344,0.0,0.0,0.2808803966423465,0.2929204184360826,Hexb
ENSMUSG00000106892,0.2868566058711458,0.0,0.0,0.28082505875004116,0.2928654955549313,Gm42791
ENSMUSG00000044708,0.28680141024310296,0.0,0.0,0.2807696572065803,0.292810509420389,Kcnj10
ENSMUSG00000035242,0.28668489739709885,0.0,0.0,0.2806527098242264,0.29269443866521616,Oaz1
ENSMUSG00000050138,0.2865915218536337,0.0,0.0,0.2805589861646053,0.29260141729365846,Kcnk12
ENSMUSG00000024736,0.28630554225331944,0.0,0.0,0.2802719411108683,0.29231652170163425,Tmem132a
ENSMUSG00000040269,0.28625875946190593,0.0,0.0,0.2802249841269036,0.292269916139274,Mrps28
ENSMUSG00000003469,0.2862542582308683,0.0,0.0,0.28022046613736035,0.2922654319589178,Phyhip
ENSMUSG00000040536,0.2862115490117414,0.0,0.0,0.2801775979211027,0.2922228845093338,Necab1
ENSMUSG00000099398,0.2860964890099132,0.0,0.0,0.28006210969567213,0.2921082602014164,Ms4a14
ENSMUSG00000021707,0.28591042737379563,0.0,0.0,0.2798753559558112,0.2919229027532935,Dhfr
ENSMUSG00000027605,0.2858996620558521,0.0,0.0,0.2798645506074979,0.2919121781650574,Acss2
ENSMUSG00000092416,0.2858950405134434,0.0,0.0,0.2798599118805525,0.2919075741074158,Zfp141
ENSMUSG00000003190,0.28584387977717735,0.0,0.0,0.2798085609293178,0.2918566069098961,Bcl2l12
ENSMUSG00000040822,0.2857328594395219,0.0,0.0,0.2796971279382321,0.29174600643969767,1700123O20Rik
ENSMUSG00000097254,0.28537940726607813,0.0,0.0,0.27934236309521454,0.2913938899150193,C430042M11Rik
ENSMUSG00000045751,0.285255178454111,0.0,0.0,0.27921767330710545,0.2912701301601278,Mms22l
ENSMUSG00000021810,0.2852516167919056,0.0,0.0,0.27921409843163425,0.29126658194290345,Ecd
ENSMUSG00000024352,0.2848862590223926,0.0,0.0,0.27884738612533727,0.29090260248961675,Spata24
