,Endothelial/Mixed_corr,Endothelial/Mixed_pval,Endothelial/Mixed_qval,Endothelial/Mixed_ci_low,Endothelial/Mixed_ci_high,gene_annotation
ENSMUSG00000063511,-0.2142378515337749,1.9103723320143498e-279,2.0883108413008154e-278,-0.2256003480830323,-0.2028170775223486,Snrnp70
ENSMUSG00000049339,-0.21423955818842733,1.8904248570909905e-279,2.0674258837994655e-278,-0.22560204579806262,-0.20281879269703568,Fam134a
ENSMUSG00000055197,-0.21424065473543633,1.877718303473296e-279,2.0544447320354888e-278,-0.2256031366012159,-0.20281989471831072,Fev
ENSMUSG00000000826,-0.2142454752100257,1.8228641399464612e-279,1.9953170024059522e-278,-0.2256079318251951,-0.20282473925838598,Dnajc5
ENSMUSG00000079024,-0.21425001298300633,1.7726908339898322e-279,1.9412625047332008e-278,-0.22561244582791004,-0.20282929968601862,Gm21961
ENSMUSG00000024653,-0.21426717490107097,1.5950983159967507e-279,1.7475615285297735e-278,-0.2256295178421004,-0.20284654728875995,Scgb1a1
ENSMUSG00000106577,-0.21426723472252662,1.5945114605059105e-279,1.7475615285297735e-278,-0.22562957735016506,-0.20284660740889987,Gm31026
ENSMUSG00000030911,-0.214268808434884,1.5791504025121397e-279,1.7316346888109896e-278,-0.22563114281817176,-0.20284818897872167,Zp2
ENSMUSG00000107121,-0.21428225789484723,1.4537577377114017e-279,1.5948462902721328e-278,-0.2256445218168269,-0.20286170559357375,1110006O24Rik
ENSMUSG00000085634,-0.21428631638873674,1.4179107807735098e-279,1.5562157125414042e-278,-0.22564855904754966,-0.2028657843529017,Gm15290
ENSMUSG00000097793,-0.21428957965424347,1.3897293348409366e-279,1.52596755943715e-278,-0.22565180521594863,-0.20286906391328888,Gm17259
ENSMUSG00000057068,-0.2143023431768848,1.28477669601818e-279,1.4113573798943337e-278,-0.22566450186470868,-0.2028818911721188,Fam47e
ENSMUSG00000110605,-0.2143083935659442,1.2378298464981077e-279,1.3603938402516358e-278,-0.22567052055168846,-0.20288797177589457,RP24-122D14.3
ENSMUSG00000026258,-0.21431146330328793,1.2146702213330667e-279,1.335538883751431e-278,-0.22567357420427075,-0.20289105684337327,3110079O15Rik
ENSMUSG00000045962,-0.21431568537145798,1.1835224197788513e-279,1.3018746617567364e-278,-0.22567777414934978,-0.20289529999673878,Wnk1
ENSMUSG00000030672,-0.21432837043797226,1.0946591100436898e-279,1.2046647453963547e-278,-0.22569039274521568,-0.20290804841561708,Mylpf
ENSMUSG00000059423,-0.21434751520147713,9.730051420842674e-280,1.0712655716795038e-278,-0.22570943718158265,-0.20292728880014343,Zfp933
ENSMUSG00000073775,-0.2143693458340956,8.506819034268165e-280,9.370095151608433e-279,-0.2257311534013087,-0.20294922847946853,Kti12
ENSMUSG00000027327,-0.2143850547183294,7.722840171668883e-280,8.510375758295083e-279,-0.22574677994933984,-0.20296501583861368,1700037H04Rik
ENSMUSG00000029559,-0.2144129747828029,6.503357460758519e-280,7.169754484802119e-279,-0.22577455365976667,-0.20299307539452086,2210016L21Rik
ENSMUSG00000097457,-0.21442322498269822,6.105661969591763e-280,6.73433120743113e-279,-0.22578475012455523,-0.20300337681014644,2310031A07Rik
ENSMUSG00000028991,-0.21442469936892536,6.050492480198773e-280,6.676480511183833e-279,-0.2257862167813331,-0.20300485856343958,Mtor
ENSMUSG00000042203,-0.21445386498015856,5.055976574982047e-280,5.5815798951870154e-279,-0.2258152294816683,-0.20303416991723924,Tbc1d22b
ENSMUSG00000028960,-0.21445659194718625,4.971790600461287e-280,5.491111238080319e-279,-0.2258179421505891,-0.20303691051215508,Ube4b
ENSMUSG00000002280,-0.21446172995467627,4.816958677765132e-280,5.3225008756295916e-279,-0.2258230532178613,-0.20304207419707956,Narfl
ENSMUSG00000039763,-0.214467278931721,4.655149075245901e-280,5.148343247542223e-279,-0.22582857309914078,-0.20304765090611185,Dnajc28
ENSMUSG00000017007,-0.21446865231525977,4.61594644684345e-280,5.107287839698079e-279,-0.2258299392813036,-0.2030490311534905,Rbpjl
ENSMUSG00000030763,-0.21448253706407971,4.2376722998156933e-280,4.6908625024830885e-279,-0.22584375122253508,-0.20306298529748668,Lcmt1
ENSMUSG00000020399,-0.21449416583019557,3.944802789351516e-280,4.368642223011205e-279,-0.2258553190072655,-0.20307467218707612,Havcr2
ENSMUSG00000097080,-0.21449677785583363,3.881851898370001e-280,4.300867680901637e-279,-0.2258579173349699,-0.2030772972687173,1700086O06Rik
ENSMUSG00000086277,-0.21449873314651985,3.8353863741621114e-280,4.251305022953868e-279,-0.22585986237165326,-0.20307926233287651,4930558K02Rik
ENSMUSG00000029273,-0.21452642791084506,3.2339091230750293e-280,3.586221173881577e-279,-0.22588741188841202,-0.20310709553868647,Sult1d1
ENSMUSG00000047531,-0.21453162483824045,3.1320251432849723e-280,3.4748071088085243e-279,-0.22589258155805103,-0.20311231844670719,Rtp2
ENSMUSG00000087425,-0.2145359821686969,3.049077233510724e-280,3.384310318135411e-279,-0.2258969160339232,-0.2031166975609532,Gm15404
ENSMUSG00000042554,-0.21454212939826242,2.935775111054792e-280,3.2600248994399483e-279,-0.22590303101996004,-0.20312287552340472,Zp3r
ENSMUSG00000043165,-0.21454231580565333,2.9324058794233815e-280,3.25775697518565e-279,-0.22590321644959052,-0.20312306286274787,Lor
ENSMUSG00000039756,-0.21454930084765556,2.808900684997642e-280,3.121961503760168e-279,-0.2259101648524418,-0.20313008282738854,Dnttip2
ENSMUSG00000029248,-0.21455131645225833,2.774238102286866e-280,3.0848321506950696e-279,-0.22591216988423168,-0.20313210850949054,Thegl
ENSMUSG00000001983,-0.2145521921596153,2.759311951695803e-280,3.0696251489821186e-279,-0.2259130409980535,-0.20313298859518716,Taco1
ENSMUSG00000065999,-0.21457742651946535,2.3620134196904214e-280,2.6288374197751235e-279,-0.2259381429829127,-0.2031583491290827,Zfp985
ENSMUSG00000039990,-0.2145840224477021,2.2679446806837503e-280,2.525286975063376e-279,-0.22594470430758876,-0.20316497804007352,Edrf1
ENSMUSG00000094374,-0.21464290249321713,1.5777911313774218e-280,1.757619231287589e-279,-0.22600327541092008,-0.2032241525599825,Gm5435
ENSMUSG00000033364,-0.21467005054295032,1.3346756031031702e-280,1.4874696054193842e-279,-0.22603028098782124,-0.2032514364122568,Usp37
ENSMUSG00000068289,-0.21467175114098885,1.320757156981108e-280,1.472626236067219e-279,-0.22603197266054842,-0.20325314551777784,Cma2
ENSMUSG00000031696,-0.2146738273548268,1.3039609632465873e-280,1.4545592716778835e-279,-0.22603403797762384,-0.2032552321182638,Vps35
ENSMUSG00000028718,-0.2146747607369731,1.296479772367554e-280,1.4468714259621902e-279,-0.22603496646099122,-0.2032561701698627,Stil
ENSMUSG00000039354,-0.2146877850370412,1.1964536914426834e-280,1.335849523979116e-279,-0.22604792240194452,-0.20326925962908635,Smarcal1
ENSMUSG00000024259,-0.2146890312269744,1.1872969576144343e-280,1.3262290674863328e-279,-0.2260491620509362,-0.20327051205378607,Slc25a46
ENSMUSG00000063954,-0.2147068323653462,1.0638890663524731e-280,1.1889214545783305e-279,-0.22606686975153673,-0.20328840225645056,Hist2h2aa2
ENSMUSG00000050697,-0.21471867753843793,9.889586189508927e-281,1.1056881608598506e-279,-0.22607865274542363,-0.20330030669862628,Prkaa1
ENSMUSG00000078487,-0.21472001739252142,9.808220538433398e-281,1.0970908002716028e-279,-0.2260799855659636,-0.20330165325708133,Ankrd65
ENSMUSG00000104846,-0.21472655208803026,9.42087143632237e-281,1.0542444644694022e-279,-0.22608648595707873,-0.20330822065156592,Gm43020
ENSMUSG00000110086,-0.21474241803088048,8.542823863944123e-281,9.564223050960151e-280,-0.22610226860621416,-0.2033241659903144,Gm45623
ENSMUSG00000027207,-0.2147673833358619,7.323795507307171e-281,8.2031855517977045e-280,-0.22612710283517903,-0.20334925623822542,Galk2
ENSMUSG00000026683,-0.21476878749423414,7.260644188804173e-281,8.136163218782294e-280,-0.2261284996208219,-0.20335066742438207,Nuf2
ENSMUSG00000012535,-0.2147696945822445,7.220137919995904e-281,8.094466950307736e-280,-0.22612940194601536,-0.20335157905237491,Tnpo3
ENSMUSG00000038598,-0.21478430071949037,6.598131236796452e-281,7.400517045492303e-280,-0.2261439313886165,-0.20336625829617594,AI481877
ENSMUSG00000026269,-0.2147943710456487,6.200753275665783e-281,6.957993346624603e-280,-0.22615394883405268,-0.20337637902926303,Rnpepl1
ENSMUSG00000036264,-0.21479776053271155,6.072455435466275e-281,6.820261932825618e-280,-0.22615732052189402,-0.20337978548292232,Fstl4
ENSMUSG00000004085,-0.21480848587053888,5.683699482130643e-281,6.386553303673755e-280,-0.22616798953593573,-0.20339056450989146,Zak
ENSMUSG00000052142,-0.21480902296902588,5.664899053676396e-281,6.368342562539508e-280,-0.22616852381379468,-0.20339110429707113,Rasal3
ENSMUSG00000078653,-0.21482434570610295,5.1539425266010036e-281,5.796591704677409e-280,-0.22618376607906052,-0.2034065037420561,Cntd1
ENSMUSG00000028088,-0.21482619758958432,5.095394222609987e-281,5.733369337924858e-280,-0.22618560823646025,-0.2034083648967251,Fmo5
ENSMUSG00000035642,-0.21486245924370023,4.073912029869785e-281,4.586092992084501e-280,-0.22622167942820048,-0.20344480810621016,Aamdc
ENSMUSG00000001855,-0.21486568403911258,3.9936466978219783e-281,4.49779879472134e-280,-0.226224887284041,-0.20344804904910624,Nup214
ENSMUSG00000026142,-0.214866652516999,3.969851183495171e-281,4.47305122795656e-280,-0.2262258506745486,-0.2034490223764905,Rhbdd1
ENSMUSG00000026436,-0.21487759046174687,3.710742449400634e-281,4.183018761142533e-280,-0.22623673116113105,-0.20346001509281117,Elk4
ENSMUSG00000044308,-0.2148907012468632,3.422331104291633e-281,3.859672635395874e-280,-0.22624977307018956,-0.20347319153375468,Ubr3
ENSMUSG00000071547,-0.21489226433186467,3.389476059776358e-281,3.824375745387369e-280,-0.2262513279434253,-0.2034747624466059,Nt5dc2
ENSMUSG00000033987,-0.2149029079892163,3.173978848901777e-281,3.582874882677537e-280,-0.22626191568211226,-0.2034854594084124,Dnah17
ENSMUSG00000060441,-0.21491002063187345,3.037658108617232e-281,3.43056954382568e-280,-0.22626899095552774,-0.2034926076733842,Trim5
ENSMUSG00000038422,-0.21491126975674224,3.014328588218869e-281,3.4057890242958894e-280,-0.2262702335174731,-0.20349386305438238,Hdhd3
ENSMUSG00000052040,-0.2149115660745859,3.008820673439036e-281,3.4011309932907556e-280,-0.2262705282784523,-0.20349416085631278,Klf13
ENSMUSG00000075068,-0.2149154003431283,2.9384501821451215e-281,3.3231151023503926e-280,-0.22627434240142436,-0.20349801432870565,Olfr140
ENSMUSG00000028331,-0.21491855331402768,2.8818174159615685e-281,3.260570562059375e-280,-0.22627747880608767,-0.20350118309145615,Trmo
ENSMUSG00000068742,-0.21492155495035192,2.828916504862032e-281,3.2021926245907146e-280,-0.22628046467109417,-0.20350419976188508,Cry2
ENSMUSG00000027247,-0.21493088573421046,2.670587229953612e-281,3.024366128681784e-280,-0.22628974642741137,-0.20351357728163083,Arhgap1
ENSMUSG00000078126,-0.21494369472352703,2.4675574035352278e-281,2.795730012533314e-280,-0.22630248810999257,-0.20352645043182846,Rpl23a-ps3
ENSMUSG00000026111,-0.2149681908574771,2.121237890242529e-281,2.4044613426239413e-280,-0.22632685551454568,-0.20355106927915698,Unc50
ENSMUSG00000092349,-0.21497675321937007,2.012011143036344e-281,2.2817042763892987e-280,-0.22633537287710015,-0.20355967453760554,Platr17
ENSMUSG00000073063,-0.21497913692010243,1.9826158654589744e-281,2.2494077970771134e-280,-0.22633774405002718,-0.20356207018074815,Hbq1b
ENSMUSG00000028298,-0.21498727514905303,1.8854525981962445e-281,2.1401586773423112e-280,-0.22634583950659257,-0.2035702491834936,Cga
ENSMUSG00000079424,-0.21500032463480803,1.7394862515126368e-281,1.9753869772034347e-280,-0.22635882040441638,-0.20358336405253133,Gm3259
ENSMUSG00000030173,-0.21501731579211664,1.5662189341288063e-281,1.7794450379791973e-280,-0.22637572225037153,-0.20360044034865643,Klra5
ENSMUSG00000040084,-0.21502201899106546,1.5213819456459e-281,1.729304144884173e-280,-0.22638040072648402,-0.2036051671154907,Bub1b
ENSMUSG00000023186,-0.21504511157711334,1.3191624753217567e-281,1.500142524043528e-280,-0.22640337191643656,-0.20362837542697268,Vwa5a
ENSMUSG00000044678,-0.21504837098083326,1.2928709172228873e-281,1.4709252437282822e-280,-0.22640661418468358,-0.20363165116579562,Ly6k
ENSMUSG00000089989,-0.215050463865428,1.2762656211672361e-281,1.4527062369447372e-280,-0.22640869606634564,-0.20363375453940236,Flt3l
ENSMUSG00000020872,-0.21505856331250417,1.2139868560688327e-281,1.382458501400834e-280,-0.22641675293118013,-0.20364189457986634,Tac4
ENSMUSG00000021711,-0.21506236798222175,1.1857891974132257e-281,1.3509743097396528e-280,-0.22642053759759256,-0.20364571831864442,Trappc13
ENSMUSG00000042350,-0.21509230524082912,9.855757363445234e-282,1.1233916192539803e-280,-0.22645031744709707,-0.20367580563538398,Arel1
ENSMUSG00000028696,-0.21509477472491242,9.706533533242737e-282,1.106896476117862e-280,-0.2264527739457678,-0.20367828749852301,Ipp
ENSMUSG00000040548,-0.21510484420004639,9.121074018829433e-282,1.0406162142671944e-280,-0.22646279047057738,-0.20368840745154637,Tex2
ENSMUSG00000022299,-0.21512269647666454,8.168487809467506e-282,9.323696545701822e-281,-0.22648054886511282,-0.20370634922693354,Slc25a32
ENSMUSG00000050052,-0.21512458773741766,8.07358542524676e-282,9.219659040030626e-281,-0.22648243017960534,-0.20370824996958817,Tdrp
ENSMUSG00000109864,-0.21517144797392102,6.0436649971341835e-282,6.908010382199183e-281,-0.2265290439480815,-0.20375534516899918,Eid3
ENSMUSG00000020109,-0.21518253472672136,5.6433973782149174e-282,6.45350220912588e-281,-0.2265400723809302,-0.20376648751985119,Dnajb12
ENSMUSG00000029684,-0.21519118312789787,5.34964367049971e-282,6.120431099632286e-281,-0.22654867528666153,-0.2037751792932421,Wasl
ENSMUSG00000024477,-0.21520210039284998,5.00054150444747e-282,5.723696737398335e-281,-0.22655953511814086,-0.20378615131145678,Pggt1b
ENSMUSG00000090655,-0.2152029288080734,4.974999657466993e-282,5.697117145062016e-281,-0.2265603591751279,-0.20378698388154085,Vmn2r120
ENSMUSG00000002825,-0.21521599169244385,4.589050978936501e-282,5.257600542923424e-281,-0.22657335333439838,-0.20380011228410885,Qtrt1
ENSMUSG00000055489,-0.21521686962461978,4.564211858454706e-282,5.2315840125480833e-281,-0.2265742266475431,-0.2038009946197883,Ano5
ENSMUSG00000013593,-0.2152250951360308,4.337917373030307e-282,4.97452346299113e-281,-0.22658240888149636,-0.2038092613893514,Ndufs2
ENSMUSG00000093485,-0.21523324773551678,4.1246924960179885e-282,4.732217297300638e-281,-0.22659051858555943,-0.20381745488287856,Gm20708
ENSMUSG00000054434,-0.21523329071179162,4.123596695897588e-282,4.732217297300638e-281,-0.2265905613357077,-0.20381749807472985,Tmem120b
ENSMUSG00000033021,-0.21523536799733106,4.070975871881314e-282,4.6749578861753983e-281,-0.22659262769122274,-0.2038195857803448,Gmppa
ENSMUSG00000070544,-0.21524123745055265,3.925891696737331e-282,4.5104582563544667e-281,-0.22659846626067148,-0.2038254846764668,Top1
ENSMUSG00000063605,-0.21527138621136924,3.258198156087794e-282,3.7450974310986666e-281,-0.22662845637247098,-0.20385578468538218,Ccdc102a
ENSMUSG00000021577,-0.21528733423487856,2.952200500039812e-282,3.3949614368607714e-281,-0.22664432046547217,-0.2038718127246139,Sdha
ENSMUSG00000068115,-0.215287549081778,2.9482805691952e-282,3.3920423868266424e-281,-0.22664453418164432,-0.2038720286495025,Ninl
ENSMUSG00000025155,-0.2152992082703326,2.7431742824066455e-282,3.157544068525455e-281,-0.2266561320068973,-0.20388374633942005,Dus1l
ENSMUSG00000086111,-0.21530035092809777,2.7238565601150083e-282,3.136778905438259e-281,-0.2266572686505841,-0.20388489473078222,Gm15326
ENSMUSG00000056959,-0.2153330018227784,2.225750635897422e-282,2.5655694653780986e-281,-0.2266897476828046,-0.20391770947350663,Olfr315
ENSMUSG00000048031,-0.2153429160088957,2.093349673022374e-282,2.4140874200115232e-281,-0.22669960967924507,-0.2039276734158643,Fcrl5
ENSMUSG00000028777,-0.21534335775491864,2.087636994078351e-282,2.4086308025663382e-281,-0.22670004909980032,-0.2039281173789292,Gnat3
ENSMUSG00000054417,-0.2153453355811236,2.062250051928552e-282,2.3804590162176685e-281,-0.22670201651414928,-0.20393010513153745,Cyp3a44
ENSMUSG00000026932,-0.2153499073034806,2.0047427278572886e-282,2.3151666723589913e-281,-0.22670656416926713,-0.2039346997990209,Nacc2
ENSMUSG00000053719,-0.21535168747664052,1.982785992627713e-282,2.2908876089880284e-281,-0.22670833497080245,-0.2039364889068704,Klk1b26
ENSMUSG00000005686,-0.2153572968517431,1.9151588440559638e-282,2.213793782451131e-281,-0.22671391481516448,-0.20394212643592682,Ampd3
ENSMUSG00000024313,-0.21536831225061834,1.7889894703002205e-282,2.068924610212483e-281,-0.22672487222093904,-0.20395319712427448,Mep1b
ENSMUSG00000038271,-0.2153694677690572,1.7762453341969037e-282,2.055154356512836e-281,-0.22672602165571873,-0.20395435844276372,Iffo1
ENSMUSG00000022827,-0.2153704728402771,1.7652342553838546e-282,2.0433772483821027e-281,-0.22672702143533943,-0.20395536855890004,Rabl3
ENSMUSG00000040383,-0.21538579213987757,1.6056022822133528e-282,1.8594692090991622e-281,-0.22674226007740073,-0.20397076475614506,Aqr
ENSMUSG00000097062,-0.21541080068693738,1.3754050350514916e-282,1.5936264474084105e-281,-0.22676713694018366,-0.20399589884969094,Gm17586
ENSMUSG00000110151,-0.21542052563441014,1.295071193929111e-282,1.5012553330192413e-281,-0.22677681067625488,-0.2040056726218558,Gm45526
ENSMUSG00000043432,-0.2154223437206124,1.280581343710062e-282,1.4851598087278905e-281,-0.22677861918819872,-0.20400749983612318,Leng9
ENSMUSG00000027184,-0.21547146729751598,9.448438672650622e-283,1.0963046611101988e-281,-0.22682748404485276,-0.20405687007786852,Caprin1
ENSMUSG00000086784,-0.21548025305102464,8.948285575347737e-283,1.038762682959516e-281,-0.22683622352020832,-0.2040656999535139,Isoc2a
ENSMUSG00000039509,-0.21549834261245382,8.000243697403511e-283,9.29148454392862e-282,-0.22685421779076795,-0.2040838803667394,Nup133
ENSMUSG00000094962,-0.21549885447167583,7.974931026907844e-283,9.26646978573788e-282,-0.22685472695354258,-0.20408439479680326,Gm21954
ENSMUSG00000018171,-0.21553460737262375,6.391250742675324e-283,7.429828988360063e-282,-0.22689029149473425,-0.20412032728431487,Vmp1
ENSMUSG00000063932,-0.2155423633348831,6.091543741646089e-283,7.08477413287043e-282,-0.22689800659166393,-0.20412812220877646,Poteg
ENSMUSG00000005501,-0.21557062303463412,5.113520594596786e-283,5.9501022577507245e-282,-0.22692611738204416,-0.20415652388383218,Usp40
ENSMUSG00000024081,-0.21557116170714322,5.096488931060611e-283,5.933096075647232e-282,-0.22692665321593222,-0.2041570652627914,Cebpz
ENSMUSG00000056952,-0.21557435868655767,4.9965673941820365e-283,5.819531435576725e-282,-0.2269298333482104,-0.2041602783049203,Tatdn2
ENSMUSG00000033644,-0.21558919847844163,4.557779670821445e-283,5.3109922391081215e-282,-0.22694459493560806,-0.20417519266019787,Piwil2
ENSMUSG00000028958,-0.21560068973280389,4.244633538038609e-283,4.94844456913219e-282,-0.22695602562841777,-0.2041867416566732,Tmub1
ENSMUSG00000096719,-0.21560472565128783,4.1398304954048965e-283,4.8285566899373405e-282,-0.226960040275941,-0.2041907978558956,Mrgpra2b
ENSMUSG00000097876,-0.2156073550972911,4.0729451450216083e-283,4.7528017680879526e-282,-0.22696265586346803,-0.20419344051523758,Gm16892
ENSMUSG00000005069,-0.21561559588101187,3.870238693933464e-283,4.518407057225603e-282,-0.22697085321313623,-0.20420172271114168,Pex5
ENSMUSG00000055681,-0.2156157684850602,3.866102557475015e-283,4.515725499102121e-282,-0.22697102490743673,-0.2042018961825898,Cope
ENSMUSG00000042426,-0.2156185047150203,3.8011207308381456e-283,4.441937943052744e-282,-0.22697374671539716,-0.20420464616322365,Dhx29
ENSMUSG00000035181,-0.21562045772789545,3.755407799436052e-283,4.390608204369236e-282,-0.22697568943431007,-0.2042066089908968,Heatr5a
ENSMUSG00000008200,-0.2156239884182085,3.674156775870488e-283,4.297660655606109e-282,-0.2269792015147915,-0.20421015742480358,Fnbp4
ENSMUSG00000036461,-0.21562782224809382,3.5879175897354563e-283,4.198787066882027e-282,-0.22698301513669958,-0.20421401052205967,Elf1
ENSMUSG00000073758,-0.21562934490358146,3.5542303911361993e-283,4.161347857089937e-282,-0.22698452976622915,-0.20421554082993273,Sh3d21
ENSMUSG00000095315,-0.21563259203594376,3.483442743873745e-283,4.08041442020936e-282,-0.2269877597826859,-0.2042188042815428,Gm10130
ENSMUSG00000024581,-0.21563896852067535,3.3485080742462023e-283,3.924227696367196e-282,-0.22699410265570763,-0.20422521281357633,Napg
ENSMUSG00000105851,-0.2156401273821037,3.3245519141291734e-283,3.8980133044746645e-282,-0.22699525540844515,-0.20422637749938183,9130604C24Rik
ENSMUSG00000033688,-0.2156468155112874,3.189602192630017e-283,3.741572529070816e-282,-0.22700190828196085,-0.2042330992433857,1300017J02Rik
ENSMUSG00000065947,-0.21565125383857575,3.103083079474871e-283,3.6418210213798774e-282,-0.22700632321255612,-0.20423755987848888,mt-Nd4l
ENSMUSG00000035722,-0.21569386350441241,2.3829817671314555e-283,2.7980377018943808e-282,-0.22704870823730366,-0.20428038373212956,Abca7
ENSMUSG00000042121,-0.21569801551230264,2.3224443584371664e-283,2.728260951595661e-282,-0.22705283835322274,-0.20428455661342876,Ssh1
ENSMUSG00000003721,-0.21570363138817147,2.243000825692231e-283,2.636197045112286e-282,-0.227058424618047,-0.20429020072267687,Insig2
ENSMUSG00000021669,-0.21575405612819407,1.6409093001771205e-283,1.929483004691028e-282,-0.22710858344812962,-0.20434087900315587,Col4a3bp
ENSMUSG00000035601,-0.21578011099119204,1.3961436427598008e-283,1.6424589706295463e-282,-0.22713450088974788,-0.204367064896491,Trmt10b
ENSMUSG00000038615,-0.21579279178292907,1.2905735464535973e-283,1.5189914531413577e-282,-0.22714711479326122,-0.2043798094660489,Nfe2l1
ENSMUSG00000032278,-0.21582266132449823,1.072358284315699e-283,1.2627597408402419e-282,-0.22717682676489792,-0.20440982925124687,Paqr5
ENSMUSG00000097837,-0.21582558367759092,1.0530983476693927e-283,1.2406751742792192e-282,-0.22717973370065028,-0.2044127663049123,Gm26794
ENSMUSG00000034602,-0.2158299799899694,1.0247733113852852e-283,1.2078845098958964e-282,-0.22718410681919976,-0.2044171847328392,Mon2
ENSMUSG00000038215,-0.21583999919737842,9.630322577852619e-284,1.1356564838205452e-282,-0.22719407316610088,-0.20442725434337847,Cep44
ENSMUSG00000038446,-0.21585317430896944,8.874649470369159e-284,1.0470465823955003e-282,-0.22720717876327512,-0.20444049573802697,Cdc40
ENSMUSG00000026858,-0.2158589281544307,8.563501595608859e-284,1.0108225537278304e-282,-0.22721290224905344,-0.20444627853198935,Miga2
ENSMUSG00000038383,-0.21587618828079316,7.694012861656691e-284,9.090635408055585e-283,-0.2272300712991015,-0.20446362550154001,Pigu
ENSMUSG00000031026,-0.21588001560688072,7.513487891393321e-284,8.88161553728882e-283,-0.22723387842862453,-0.2044674720855375,Trim66
ENSMUSG00000040706,-0.21589897791032894,6.679617929018133e-284,7.899709990041099e-283,-0.22725274066404366,-0.20448652980657536,Agmat
ENSMUSG00000069274,-0.2159001355370253,6.631816091639367e-284,7.846956562984566e-283,-0.22725389218142664,-0.20448769325868543,Hist1h4f
ENSMUSG00000054693,-0.21590393580493394,6.477281538431366e-284,7.667802137491172e-283,-0.2272576723934002,-0.20449151265054422,Adam10
ENSMUSG00000054136,-0.21590645703934894,6.376748326434617e-284,7.552432460715037e-283,-0.2272601803217977,-0.2044940465726673,Adm2
ENSMUSG00000020604,-0.2159087665852614,6.286024916581817e-284,7.448575470652354e-283,-0.2272624776787636,-0.20449636774113358,Arsg
ENSMUSG00000102308,-0.21591371222211198,6.096065115250229e-284,7.226972028470479e-283,-0.22726739721390968,-0.204501338266828,2310046K23Rik
ENSMUSG00000009248,-0.2159226013365487,5.768941637380135e-284,6.842466429031743e-283,-0.22727623941260022,-0.20451027211708034,Ascl2
ENSMUSG00000104932,-0.2159355373104122,5.323970658880964e-284,6.3177442057441e-283,-0.22728910710850425,-0.2045232731965895,Gm42485
ENSMUSG00000047508,-0.21594393689404232,5.053575802614847e-284,5.999777229487414e-283,-0.22729746235578216,-0.20453171505675874,Mbd3l2
ENSMUSG00000019948,-0.2160159418505494,3.232248381509779e-284,3.839291836614809e-283,-0.2273690871728304,-0.20460408249616305,Actr6
ENSMUSG00000030766,-0.21604024942853559,2.779492934965532e-284,3.303103123875786e-283,-0.2273932663948409,-0.20462851247001987,Arhgap17
ENSMUSG00000028465,-0.21604194342881894,2.7504124595968397e-284,3.2701272013569783e-283,-0.2273949514494472,-0.2046302150006274,Tln1
ENSMUSG00000069273,-0.2160428110992772,2.735635313155943e-284,3.2541336341378253e-283,-0.2273958145378848,-0.20463108704036212,Hist1h3e
ENSMUSG00000096861,-0.21605854168373342,2.4810739502236638e-284,2.952754611046602e-283,-0.2274114620486971,-0.20464689684152737,Vmn2r68
ENSMUSG00000099843,-0.2160610903341255,2.4421188037668955e-284,2.907803145978895e-283,-0.22741399723904532,-0.20464945832707593,Gm7160
ENSMUSG00000102416,-0.21606479481380778,2.3865843544265602e-284,2.8430576938321646e-283,-0.2274176821541932,-0.20465318146301914,4933424G06Rik
ENSMUSG00000032493,-0.2160782701621727,2.1950060457972395e-284,2.61610623477737e-283,-0.22743108633221884,-0.20466672467784688,Prss44
ENSMUSG00000090673,-0.21608271978595392,2.13518331058847e-284,2.5460427703529926e-283,-0.2274355124542725,-0.20467119671241477,Gm340
ENSMUSG00000045466,-0.21609307930727595,2.0021409315990307e-284,2.388559968543217e-283,-0.227445817257545,-0.2046816084119088,Zfp956
ENSMUSG00000073422,-0.21610016913963476,1.9158957940124857e-284,2.2867804343507313e-283,-0.22745286964058856,-0.20468873395536843,H2-Ke6
ENSMUSG00000078598,-0.21610222927989023,1.8915382251778267e-284,2.2588057638407585e-283,-0.22745491889872144,-0.20469080447266538,Skint5
ENSMUSG00000030754,-0.2161090227035315,1.8133889977789068e-284,2.1665365777843176e-283,-0.22746167643726378,-0.20469763211588435,Copb1
ENSMUSG00000000168,-0.2161115262041077,1.785410277475667e-284,2.1341476695512453e-283,-0.2274641667132505,-0.20470014822727933,Dlat
ENSMUSG00000005510,-0.21614153792090843,1.4817587744904733e-284,1.7720478047389235e-283,-0.22749401988342344,-0.20473031113306628,Ndufs3
ENSMUSG00000042377,-0.21614266450653932,1.4714250616029593e-284,1.7605471789705584e-283,-0.2274951405170848,-0.20473144339448066,Fam83g
ENSMUSG00000075066,-0.21615001122242627,1.40578004297251e-284,1.6828235794764047e-283,-0.22750244841811496,-0.20473882712416488,Olfr32
ENSMUSG00000071716,-0.21615084748036875,1.3984958343049825e-284,1.6749204743344355e-283,-0.22750328025778016,-0.2047396675953759,Apol7e
ENSMUSG00000040447,-0.21615551347475023,1.3585395815252467e-284,1.6278606054469427e-283,-0.2275079215995871,-0.2047443570984675,Spns2
ENSMUSG00000026896,-0.21615896056369652,1.3297556141926563e-284,1.5941484296708056e-283,-0.2275113504756604,-0.2047478215552411,Ifih1
ENSMUSG00000068600,-0.21616345084843902,1.2931726462152659e-284,1.551049086950523e-283,-0.22751581703532872,-0.20475233446428176,Gml2
